-----
{
 "description": "The table refers to block wise distribution of dugwells according to ownership. It has been sourced from 2nd census of Minor Irrigation Scheme (1993-94) from Ministry of Water Resources.", 
 "file_name": "blckdgwltab1.2.csv", 
 "title": "Download CSV for Block wise Distribution of Dugwells according to ownership for 2nd census of minor irrigation schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/blckdgwltab1.2.csv"
}
-----
-----
{
 "description": "The table refers to block wise dugwells according to water distribution system. It has been sourced from 2nd census of Minor Irrigation Scheme (1993-94) from Ministry of Water Resources.", 
 "file_name": "blckdgwltab1.8.csv", 
 "title": "Download CSV for Block wise Dugwells according to water distribution system for 2nd census of minor irrigation schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/blckdgwltab1.8.csv"
}
-----
-----
{
 "description": "The table refers to block wise distribution of dugwells according to social status. It has been sourced from 2nd census of Minor Irrigation Scheme (1993-94) from Ministry of Water Resources.", 
 "file_name": "blckdgwltab1.4.csv", 
 "title": "Download CSV for Block wise Distribution of Dugwells according to social status for 2nd census of minor irrigation schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/blckdgwltab1.4.csv"
}
-----
"State","District","Block","Scheduled caste","Scheduled tribe","Other social status of farmers","Total"
"BIHAR","GOPALGANJ","KATAIYA",13,0,98,111
"BIHAR","GOPALGANJ","KUCHAIKOTE",6,3,108,117
"BIHAR","GOPALGANJ","MANJHA",6,0,134,140
"BIHAR","GOPALGANJ","PHULWARIYA",8,10,107,125
"BIHAR","GOPALGANJ","PUNCHDEORI",4,0,54,58
"BIHAR","GOPALGANJ","SIDHWALIA",NA,NA,NA,NA
"BIHAR","GOPALGANJ","THAWE",3,0,84,87
"BIHAR","GOPALGANJ","UCHKAGAON",NA,NA,NA,NA
"BIHAR","GUMLA","BALBA",31,410,69,510
"BIHAR","GUMLA","BANO",195,874,372,1441
"BIHAR","GUMLA","BASIA",64,1295,562,1921
"BIHAR","GUMLA","BHARNO",47,857,185,1089
"BIHAR","GUMLA","BISHUNPUR",12,1362,89,1463
"BIHAR","GUMLA","CHAINPUR",18,1273,92,1383
"BIHAR","GUMLA","DUMRI",35,1130,71,1236
"BIHAR","GUMLA","GHAGHRA",164,1589,331,2084
"BIHAR","GUMLA","GUMLA",264,1573,348,2185
"BIHAR","GUMLA","JALDEGA",87,710,30,827
"BIHAR","GUMLA","KANIDARA",60,1236,403,1699
"BIHAR","GUMLA","KOLUBIRA",117,754,189,1060
"BIHAR","GUMLA","KURDEG",149,1741,398,2288
"BIHAR","GUMLA","PALKOT",152,1523,454,2129
"BIHAR","GUMLA","RAIDIH",103,1033,311,1447
"BIHAR","GUMLA","SIMDEGA",268,2257,387,2912
"BIHAR","GUMLA","SISAI",65,2199,788,3052
"BIHAR","GUMLA","THETHAITANGA",141,1375,111,1627
"BIHAR","HAZARIBAG","BARHI",288,31,1518,1837
"BIHAR","HAZARIBAG","BARKAGAON",226,120,714,1060
"BIHAR","HAZARIBAG","BARKATTHA",416,202,1765,2383
"BIHAR","HAZARIBAG","BISHNUGARH",325,295,2244,2864
"BIHAR","HAZARIBAG","CHAUPARAN",500,21,1865,2386
"BIHAR","HAZARIBAG","CHURCHU",124,182,788,1094
"BIHAR","HAZARIBAG","GOLA",157,917,3112,4186
"BIHAR","HAZARIBAG","HAZARIBAGH",452,163,1847,2462
"BIHAR","HAZARIBAG","ICHAK",655,189,3661,4505
"BIHAR","HAZARIBAG","KATKAMSANDI",145,44,327,516
"BIHAR","HAZARIBAG","KEREDARI",92,53,773,918
"BIHAR","HAZARIBAG","MANDY",202,212,620,1034
"BIHAR","HAZARIBAG","PADMA",129,14,706,849
"BIHAR","HAZARIBAG","PATRATU",123,593,349,1065
"BIHAR","HAZARIBAG","RAMGARH",123,411,1689,2223
"BIHAR","JAMUI","ALIGANJ",84,3,279,366
"BIHAR","JAMUI","BARHAT",40,17,190,247
"BIHAR","JAMUI","CHAKAI",265,293,530,1088
"BIHAR","JAMUI","GIDHOUR",36,0,118,154
"BIHAR","JAMUI","JAMUI",88,0,306,394
"BIHAR","JAMUI","JHAJHA",71,91,640,802
"BIHAR","JAMUI","KHAIRA",86,35,283,404
"BIHAR","JAMUI","LAKSHMIPUR",79,59,139,277
"BIHAR","JAMUI","SIKANDRA",167,14,106,287
"BIHAR","JAMUI","SONO",248,135,741,1124
"BIHAR","JEHANABAD","ARWAL",0,0,85,85
"BIHAR","JEHANABAD","BANSI SURUJPUR",4,0,38,42
"BIHAR","JEHANABAD","GHOSI",28,2,705,735
"BIHAR","JEHANABAD","JEHANABAD",12,0,456,468
"BIHAR","JEHANABAD","KAKU",8,2,90,100
"BIHAR","JEHANABAD","KALEV",3,0,49,52
"BIHAR","JEHANABAD","KARPI",24,6,607,637
"BIHAR","JEHANABAD","KURTHA",0,2,56,58
"BIHAR","JEHANABAD","MAKHDOMPUR",56,1,984,1041
"BIHAR","JEHANABAD","RATNI FARIDPUR",0,0,21,21
"BIHAR","KATIHAR","AMDABAET",0,0,2,2
"BIHAR","KATIHAR","AZAMNAGAR",NA,NA,NA,NA
"BIHAR","KATIHAR","BALRAMPUR",NA,NA,NA,NA
"BIHAR","KATIHAR","BANPUR",NA,NA,NA,NA
"BIHAR","KATIHAR","BARARI",NA,NA,NA,NA
"BIHAR","KATIHAR","BARSOI",NA,NA,NA,NA
"BIHAR","KATIHAR","DANDKHORA",NA,NA,NA,NA
"BIHAR","KATIHAR","FALKA",NA,NA,NA,NA
"BIHAR","KATIHAR","HASANGANJ",NA,NA,NA,NA
"BIHAR","KATIHAR","KADWA",NA,NA,NA,NA
"BIHAR","KATIHAR","KATIHAR",NA,NA,NA,NA
"BIHAR","KATIHAR","KORHA",NA,NA,NA,NA
"BIHAR","KATIHAR","KURSELA",NA,NA,NA,NA
"BIHAR","KATIHAR","MANIHARI",NA,NA,NA,NA
"BIHAR","KATIHAR","MANSHAHI",NA,NA,NA,NA
"BIHAR","KATIHAR","SAMELI",NA,NA,NA,NA
"BIHAR","KHAGARIA","ALAULI",NA,NA,NA,NA
"BIHAR","KHAGARIA","BELDAUR",NA,NA,NA,NA
"BIHAR","KHAGARIA","CHAUTHAM",NA,NA,NA,NA
"BIHAR","KHAGARIA","GOGRI",NA,NA,NA,NA
"BIHAR","KHAGARIA","KHAGARIA",0,0,6,6
"BIHAR","KHAGARIA","MANSI",NA,NA,NA,NA
"BIHAR","KHAGARIA","PARBATTA",NA,NA,NA,NA
"BIHAR","KISHANGANJ","BAHADURGANJ",NA,NA,NA,NA
"BIHAR","KISHANGANJ","DHIGHATBANK",NA,NA,NA,NA
"BIHAR","KISHANGANJ","KISHANGANJ",NA,NA,NA,NA
"BIHAR","KISHANGANJ","KOCHADHAMIN",NA,NA,NA,NA
"BIHAR","KISHANGANJ","POTHIA",NA,NA,NA,NA
"BIHAR","KISHANGANJ","TERHAGACHH",NA,NA,NA,NA
"BIHAR","KISHANGANJ","THAKURGANJ",0,0,0,0
"BIHAR","KODARMA","CHANDWA",369,9,900,1278
"BIHAR","KODARMA","JAINAGAR",469,28,1531,2028
"BIHAR","KODARMA","KODARAMA",605,84,2148,2837
"BIHAR","KODARMA","MARKACHO",432,74,2300,2806
"BIHAR","KODARMA","SATGAWAN",178,3,622,803
"BIHAR","LAKHISARAI","BARAHIYA",0,0,8,8
"BIHAR","LAKHISARAI","HALSI",22,2,71,95
"BIHAR","LAKHISARAI","LOKHISARAI",77,2,230,309
"BIHAR","LAKHISARAI","PIPARIA",1,0,4,5
"BIHAR","LAKHISARAI","SURAJGARA",22,34,124,180
"BIHAR","LOHARDAGA","BHANDRA",72,1774,630,2476
"BIHAR","LOHARDAGA","KISKO",74,1646,534,2254
"BIHAR","LOHARDAGA","KURU",182,2777,1781,4740
"BIHAR","LOHARDAGA","LOHARDAGA",52,1813,768,2633
"BIHAR","LOHARDAGA","SENHA",98,2306,1071,3475
"BIHAR","MADHEPURA","ALAMNAGAR",NA,NA,NA,NA
"BIHAR","MADHEPURA","BIHARIGANJ",NA,NA,NA,NA
"BIHAR","MADHEPURA","CHAUSA",NA,NA,NA,NA
"BIHAR","MADHEPURA","GAWALPARA",NA,NA,NA,NA
"BIHAR","MADHEPURA","KUMAR KHAND",0,0,2,2
"BIHAR","MADHEPURA","MADHEPURA",NA,NA,NA,NA
"BIHAR","MADHEPURA","MURLIGANJ",NA,NA,NA,NA
"BIHAR","MADHEPURA","PURAINI",NA,NA,NA,NA
"BIHAR","MADHEPURA","SHANKERPUR",NA,NA,NA,NA
"BIHAR","MADHEPURA","SINGHESWAR",NA,NA,NA,NA
"BIHAR","MADHEPURA","UDA KISHANGANJ",NA,NA,NA,NA
"BIHAR","MADHUBANI","ANDHARADATHI",NA,NA,NA,NA
"BIHAR","MADHUBANI","BABUBARHI",NA,NA,NA,NA
"BIHAR","MADHUBANI","BASOPATTI",NA,NA,NA,NA
"BIHAR","MADHUBANI","BENIPATTI",0,0,4,4
"BIHAR","MADHUBANI","BISFI",NA,NA,NA,NA
"BIHAR","MADHUBANI","GHOGARDIHA",NA,NA,NA,NA
"BIHAR","MADHUBANI","HARLAKHI",1,0,23,24
"BIHAR","MADHUBANI","JAITYAGAR",NA,NA,NA,NA
"BIHAR","MADHUBANI","JHANJHARPUR",0,0,8,8
"BIHAR","MADHUBANI","KHAJAULI",NA,NA,NA,NA
"BIHAR","MADHUBANI","LADANIA",NA,NA,NA,NA
"BIHAR","MADHUBANI","LAKHNAUR",NA,NA,NA,NA
"BIHAR","MADHUBANI","LAUKAHA",NA,NA,NA,NA
"BIHAR","MADHUBANI","LAUKAHI",NA,NA,NA,NA
"BIHAR","MADHUBANI","MADHAWAPUR",NA,NA,NA,NA
"BIHAR","MADHUBANI","MADUBANI",NA,NA,NA,NA
"BIHAR","MADHUBANI","MEDEPUR",0,0,18,18
"BIHAR","MADHUBANI","PANDAUL",NA,NA,NA,NA
"BIHAR","MADHUBANI","PHULPARAS",NA,NA,NA,NA
"BIHAR","MADHUBANI","RAJNAGAR",NA,NA,NA,NA
"BIHAR","MUNGER","BARIAPUR",0,13,1,14
"BIHAR","MUNGER","DHARHARA",49,77,549,675
"BIHAR","MUNGER","JAMALPUR",29,0,175,204
"BIHAR","MUNGER","KHARAGPUR",74,126,377,577
"BIHAR","MUNGER","MUNGER",18,0,203,221
"BIHAR","MUNGER","SANGRAMPUR",96,6,105,207
"BIHAR","MUNGER","TARAPUR",20,0,27,47
"BIHAR","MUNGER","TETIA BUMBER",27,26,102,155
"BIHAR","MUZAFFARPUR","AURAI",NA,NA,NA,NA
"BIHAR","MUZAFFARPUR","BANDRA",11,0,97,108
"BIHAR","MUZAFFARPUR","BOCHAHA",0,0,10,10
"BIHAR","MUZAFFARPUR","GAIGHAT",NA,NA,NA,NA
"BIHAR","MUZAFFARPUR","KANTI",7,0,41,48
"BIHAR","MUZAFFARPUR","KATRA",NA,NA,NA,NA
"BIHAR","MUZAFFARPUR","KURHANI",37,0,756,793
"BIHAR","MUZAFFARPUR","MINAPUR",0,0,4,4
"BIHAR","MUZAFFARPUR","MORAUL",6,0,117,123
"BIHAR","MUZAFFARPUR","MOTIPUR",NA,NA,NA,NA
"BIHAR","MUZAFFARPUR","MUSHAHARI",0,0,4,4
"BIHAR","MUZAFFARPUR","PAROO",NA,NA,NA,NA
"BIHAR","MUZAFFARPUR","SAHEBGANJ",NA,NA,NA,NA
"BIHAR","MUZAFFARPUR","SAKRA",19,9,317,345
"BIHAR","MUZAFFARPUR","SARAIYA",NA,NA,NA,NA
"BIHAR","NALANDA","ASTHAWAN",78,0,1093,1171
"BIHAR","NALANDA","BEN",13,1,660,674
"BIHAR","NALANDA","BIHARSARIF",127,7,2050,2184
"BIHAR","NALANDA","BIND",7,0,361,368
"BIHAR","NALANDA","CHANDI",89,2,1539,1630
"BIHAR","NALANDA","EKANGARSARAI",75,3,1864,1942
"BIHAR","NALANDA","GIRIAK",101,0,722,823
"BIHAR","NALANDA","HARNAUT",48,3,1199,1250
"BIHAR","NALANDA","HILSA",75,18,1297,1390
"BIHAR","NALANDA","ISLAMPUR",183,3,1041,1227
"BIHAR","NALANDA","KARAI PARSURAI",43,1,747,791
"BIHAR","NALANDA","KATRISARAI",13,0,307,320
"BIHAR","NALANDA","NAGAR NAUSA",42,0,605,647
"BIHAR","NALANDA","NOORSARAI",148,7,2394,2549
"BIHAR","NALANDA","PARWALPUR",21,4,793,818
"BIHAR","NALANDA","RAHUI",82,17,1368,1467
"BIHAR","NALANDA","RAJGIR",58,10,361,429
"BIHAR","NALANDA","SARMERA",26,0,237,263
"BIHAR","NALANDA","SILAO",151,0,1194,1345
"BIHAR","NALANDA","THARTHARI",42,0,872,914
"BIHAR","NAWADA","AKBARPUR",100,0,264,364
"BIHAR","NAWADA","GOBINDPUR",191,0,256,447
"BIHAR","NAWADA","HISUA",65,0,298,363
"BIHAR","NAWADA","KANWAKOL",226,25,233,484
"BIHAR","NAWADA","KASHICHOK",17,0,64,81
"BIHAR","NAWADA","MESKAUR",195,0,465,660
"BIHAR","NAWADA","NARDIGANJ",7,1,314,322
"BIHAR","NAWADA","NARHAT",36,5,207,248
"BIHAR","NAWADA","NAWADA",108,1,241,350
"BIHAR","NAWADA","PAKRIWARAMA",32,0,182,214
"BIHAR","NAWADA","RAJANLI",86,3,144,233
"BIHAR","NAWADA","ROH",57,2,261,320
"BIHAR","NAWADA","SIRDOLA",326,20,486,832
"BIHAR","NAWADA","WARSHALAGANJ",127,0,428,555
"BIHAR","PAKUR","AMRAPARA",3,112,1,116
"BIHAR","PAKUR","HIRANPUR",28,174,22,224
"BIHAR","PAKUR","LITIPARA",18,246,13,277
"BIHAR","PAKUR","MAHESHPUR",3,124,40,167
"BIHAR","PAKUR","PAKUR",6,61,4,71
"BIHAR","PAKUR","PAKURIA",0,11,6,17
"BIHAR","PALAMU","BALUMATH",547,635,463,1645
"BIHAR","PALAMU","BARWADIH",66,585,158,809
"BIHAR","PALAMU","BISHRAMPUR",381,136,1104,1621
"BIHAR","PALAMU","CHAINPUR",394,402,986,1782
"BIHAR","PALAMU","CHANDWA",313,651,184,1148
"BIHAR","PALAMU","CHHALAPUR",443,376,724,1543
"BIHAR","PALAMU","DALTENGANJ",112,395,260,767
"BIHAR","PALAMU","GARU",34,535,60,629
"BIHAR","PALAMU","HARIHARGANJ",158,9,440,607
"BIHAR","PALAMU","HUSAINABAD",216,25,623,864
"BIHAR","PALAMU","LATEHAR",135,943,368,1446
"BIHAR","PALAMU","LESTIGANJ",316,101,637,1054
"BIHAR","PALAMU","MAHUADANR",16,534,84,634
"BIHAR","PALAMU","MANATU",326,191,658,1175
"BIHAR","PALAMU","MANIKA",210,757,200,1167
"BIHAR","PALAMU","PANKI",195,157,149,501
"BIHAR","PALAMU","PATAN",406,281,1104,1791
"BIHAR","PALAMU","SATWARWH",51,199,198,448
"BIHAR","PATNA","ATHMAL GOLA",1,0,55,56
"BIHAR","PATNA","BAKHTIARPUR",4,0,171,175
"BIHAR","PATNA","BARH",13,1,164,178
"BIHAR","PATNA","BELCHI",1,1,144,146
"BIHAR","PATNA","BIHTA",3,0,77,80
"BIHAR","PATNA","BIKRAM",9,1,120,130
"BIHAR","PATNA","DANAPUR",0,0,22,22
"BIHAR","PATNA","DANIAWAN",10,0,127,137
"BIHAR","PATNA","DHANARUA",7,4,485,496
"BIHAR","PATNA","DULHAN BAZAR",93,1,149,243
"BIHAR","PATNA","FATUHA",12,3,338,353
"BIHAR","PATNA","GHOSWARI",6,0,83,89
"BIHAR","PATNA","KHUSRUPUR",5,0,136,141
"BIHAR","PATNA","MANER",49,2,182,233
"BIHAR","PATNA","MASAURHI",7,0,295,302
"BIHAR","PATNA","MOKAMAH",7,0,46,53
"BIHAR","PATNA","NAUBATPUR",33,2,557,592
"BIHAR","PATNA","PALIGANJ",40,1,776,817
"BIHAR","PATNA","PANDARAK",0,0,29,29
"BIHAR","PATNA","PATNA SADAR",21,1,1067,1089
"BIHAR","PATNA","PHULWARISARIF",16,3,217,236
"BIHAR","PATNA","PUNPUN",40,0,586,626
"BIHAR","PATNA","SAMPATCHAK",6,0,654,660
"BIHAR","PURNIA","AMOUR",NA,NA,NA,NA
"BIHAR","PURNIA","BAISA",NA,NA,NA,NA
"BIHAR","PURNIA","BAISI",NA,NA,NA,NA
"BIHAR","PURNIA","BAMNANKHI",NA,NA,NA,NA
"BIHAR","PURNIA","BARAHARAKOTHI",NA,NA,NA,NA
"BIHAR","PURNIA","BHAWANIPUR",NA,NA,NA,NA
"BIHAR","PURNIA","DAGARUA",NA,NA,NA,NA
"BIHAR","PURNIA","DHAMDAHA",NA,NA,NA,NA
"BIHAR","PURNIA","JALALGARH",NA,NA,NA,NA
"BIHAR","PURNIA","KASBA",NA,NA,NA,NA
"BIHAR","PURNIA","KRITYANANDNAGAR",NA,NA,NA,NA
"BIHAR","PURNIA","PURNIA EAST",0,0,0,0
"BIHAR","PURNIA","RUPAULI",NA,NA,NA,NA
"BIHAR","PURNIA","SOINAGAR",NA,NA,NA,NA
"BIHAR","RANCHI","ANGARA",263,1715,724,2702
"BIHAR","RANCHI","ARKI",10,205,23,238
"BIHAR","RANCHI","BERO",82,1707,443,2232
"BIHAR","RANCHI","BUNDU",22,714,59,795
"BIHAR","RANCHI","BURMU",223,977,591,1791
"BIHAR","RANCHI","CHANHO",71,2182,396,2649
"BIHAR","RANCHI","KANKE",241,1328,647,2216
"BIHAR","RANCHI","KARRA",101,2329,407,2837
"BIHAR","RANCHI","KHUNTI",114,1741,351,2206
"BIHAR","RANCHI","LAPUNG",123,2256,209,2588
"BIHAR","RANCHI","MANDAR",69,3359,527,3955
"BIHAR","RANCHI","MURHU",57,1057,140,1254
"BIHAR","RANCHI","NAMKUM",42,1031,150,1223
"BIHAR","RANCHI","ORMANJI",52,511,372,935
"BIHAR","RANCHI","RANIA",14,616,135,765
"BIHAR","RANCHI","RATU",125,3840,1489,5454
"BIHAR","RANCHI","SILLI",61,419,520,1000
"BIHAR","RANCHI","SONAHATU",77,435,486,998
"BIHAR","RANCHI","TAMAR",44,259,117,420
"BIHAR","RANCHI","TORPA",61,1495,160,1716
"BIHAR","ROHTAS","AKORHIGOLA",8,0,93,101
"BIHAR","ROHTAS","BIKRAMGANJ",3,1,237,241
"BIHAR","ROHTAS","CHENARI",239,10,892,1141
"BIHAR","ROHTAS","DAWATH",5,2,193,200
"BIHAR","ROHTAS","DEHRI",4,0,155,159
"BIHAR","ROHTAS","DINARA",6,4,391,401
"BIHAR","ROHTAS","KARAKAT",12,4,525,541
"BIHAR","ROHTAS","KARGHAHAR",13,3,338,354
"BIHAR","ROHTAS","KUCHAI",0,0,49,49
"BIHAR","ROHTAS","NASHRIGANJ",1,0,57,58
"BIHAR","ROHTAS","NAWHATTA",147,17,568,732
"BIHAR","ROHTAS","NOKHA",5,1,41,47
"BIHAR","ROHTAS","RAJPUR",3,0,55,58
"BIHAR","ROHTAS","ROHTAS",34,50,641,725
"BIHAR","ROHTAS","SANJHANLI",3,1,92,96
"BIHAR","ROHTAS","SASARAM",135,15,838,988
"BIHAR","ROHTAS","SHEOSAGAR",175,28,559,762
"BIHAR","ROHTAS","SURJPURA",16,1,214,231
"BIHAR","ROHTAS","TELAUTHU",4,0,45,49
"BIHAR","SAHARSA","BANMA ITAHARI",NA,NA,NA,NA
"BIHAR","SAHARSA","KAHRA",NA,NA,NA,NA
"BIHAR","SAHARSA","MAHISHI",NA,NA,NA,NA
"BIHAR","SAHARSA","NAUHATTA",NA,NA,NA,NA
"BIHAR","SAHARSA","PATARGHAT",NA,NA,NA,NA
"BIHAR","SAHARSA","SALAKHUA",NA,NA,NA,NA
"BIHAR","SAHARSA","SATTAR KATAIYA",NA,NA,NA,NA
"BIHAR","SAHARSA","SAUR BAZAR",NA,NA,NA,NA
"BIHAR","SAHARSA","SIMORI BAKHTIARPUR",NA,NA,NA,NA
"BIHAR","SAHARSA","SONBARSA",NA,NA,NA,NA
"BIHAR","SAHEBGANJ","BARHAIT",34,419,17,470
"BIHAR","SAHEBGANJ","BARHARWA",92,113,23,228
"BIHAR","SAHEBGANJ","BORIO",33,244,9,286
"BIHAR","SAHEBGANJ","MANDRO",26,250,59,335
"BIHAR","SAHEBGANJ","PATHNA",16,262,39,317
"BIHAR","SAHEBGANJ","RAJMAHAL",14,26,66,106
"BIHAR","SAHEBGANJ","SAHEBGANJ",0,0,5,5
"BIHAR","SAHEBGANJ","TALJHARI",19,183,13,215
"BIHAR","SAHEBGANJ","UDHUWA",10,59,11,80
"BIHAR","SAMASTIPUR","BIBHUTIPUR",NA,NA,NA,NA
"BIHAR","SAMASTIPUR","BITHAN",NA,NA,NA,NA
"BIHAR","SAMASTIPUR","DALSINGHSARAI",NA,NA,NA,NA
"BIHAR","SAMASTIPUR","HASANPUR",NA,NA,NA,NA
"BIHAR","SAMASTIPUR","KALYANPUR",NA,NA,NA,NA
"BIHAR","SAMASTIPUR","KHANPUR",0,0,1,1
"BIHAR","SAMASTIPUR","MOHANPUR",NA,NA,NA,NA
"BIHAR","SAMASTIPUR","MOHIUDDIN NAGAR",NA,NA,NA,NA
"BIHAR","SAMASTIPUR","MORWA",NA,NA,NA,NA
"BIHAR","SAMASTIPUR","PATORI",0,0,22,22
"BIHAR","SAMASTIPUR","PUSA",NA,NA,NA,NA
"BIHAR","SAMASTIPUR","ROSERA",NA,NA,NA,NA
"BIHAR","SAMASTIPUR","SAMASTIPUR",NA,NA,NA,NA
"BIHAR","SAMASTIPUR","SARAIRANJAN",NA,NA,NA,NA
"BIHAR","SAMASTIPUR","SHIWAJINAGAR",NA,NA,NA,NA
"BIHAR","SAMASTIPUR","SINGHIYA",NA,NA,NA,NA
"BIHAR","SAMASTIPUR","TAJPUR",NA,NA,NA,NA
"BIHAR","SAMASTIPUR","UJIARPUR",NA,NA,NA,NA
"BIHAR","SAMASTIPUR","VIDHAYAPATI NAGAR",NA,NA,NA,NA
"BIHAR","SAMASTIPUR","WARISNAGAR",NA,NA,NA,NA
"BIHAR","SARAN","AMNOUR",13,0,458,471
"BIHAR","SARAN","BANIAPUR",NA,NA,NA,NA
"BIHAR","SARAN","CHAPRA",10,0,219,229
"BIHAR","SARAN","DARIYAPUR",4,0,38,42
"BIHAR","SARAN","DIGHWARA",0,0,18,18
"BIHAR","SARAN","EKMA",44,0,256,300
"BIHAR","SARAN","GARKHA",16,9,301,326
"BIHAR","SARAN","ISUAPUR",0,0,8,8
"BIHAR","SARAN","JALALPUR",50,20,813,883
"BIHAR","SARAN","LAHLADPUR JANTA BAZA",NA,NA,NA,NA
"BIHAR","SARAN","MAKER",NA,NA,NA,NA
"BIHAR","SARAN","MANJHI",0,0,6,6
"BIHAR","SARAN","MARHAURA",0,0,61,61
"BIHAR","SARAN","MASARAKH",NA,NA,NA,NA
"BIHAR","SARAN","NAGRA",10,0,440,450
"BIHAR","SARAN","PANAPUR",0,0,2,2
"BIHAR","SARAN","PARSA",NA,NA,NA,NA
"BIHAR","SARAN","RIVILGANJ",NA,NA,NA,NA
"BIHAR","SARAN","SONEPUR",0,0,58,58
"BIHAR","SARAN","TARAIYA",NA,NA,NA,NA
"BIHAR","SHEIKHPURA","ARIARI",20,0,139,159
"BIHAR","SHEIKHPURA","BARBIGHA",19,0,78,97
"BIHAR","SHEIKHPURA","CHEBARA",20,0,38,58
"BIHAR","SHEIKHPURA","GHAT-KHUSUMBA",3,0,1,4
"BIHAR","SHEIKHPURA","SHEIKHPURA",15,2,107,124
"BIHAR","SHEIKHPURA","SHEKHOPURSARAI",7,0,71,78
"BIHAR","SHEOHAR","DUMARI KATSARI",NA,NA,NA,NA
"BIHAR","SHEOHAR","PIPRAHI",NA,NA,NA,NA
"BIHAR","SHEOHAR","PURNAHIA",NA,NA,NA,NA
"BIHAR","SHEOHAR","SHEOHAR",NA,NA,NA,NA
"BIHAR","SHEOHAR","TARIYANI",NA,NA,NA,NA
"BIHAR","SINGHBHUM EAST","BAHARAGORA",31,298,418,747
"BIHAR","SINGHBHUM EAST","CHAKULIA",6,145,69,220
"BIHAR","SINGHBHUM EAST","DHALBHUMGARH",12,176,125,313
"BIHAR","SINGHBHUM EAST","DUMARIA",27,92,64,183
"BIHAR","SINGHBHUM EAST","GHATSHILA",9,43,8,60
"BIHAR","SINGHBHUM EAST","JAMSHEDPUR",5,27,29,61
"BIHAR","SINGHBHUM EAST","MUSABANI",7,58,10,75
"BIHAR","SINGHBHUM EAST","PATAMDA",26,170,134,330
"BIHAR","SINGHBHUM EAST","POTKA",34,123,158,315
"BIHAR","SINGHBHUM WEST","BANDGAON",40,319,43,402
"BIHAR","SINGHBHUM WEST","CHAIBASA",0,107,0,107
"BIHAR","SINGHBHUM WEST","CHAKRADHARPUR",8,68,9,85
"BIHAR","SINGHBHUM WEST","CHANDIL",32,138,98,268
"BIHAR","SINGHBHUM WEST","GELKERA",7,180,27,214
"BIHAR","SINGHBHUM WEST","GUNHARIA",11,34,44,89
"BIHAR","SINGHBHUM WEST","ICHAGANHI",31,129,95,255
"BIHAR","SINGHBHUM WEST","JAGNNATHPUR",18,133,70,221
"BIHAR","SINGHBHUM WEST","JHINIKPANI",8,69,3,80
"BIHAR","SINGHBHUM WEST","KHANSOWAN",28,81,76,185
"BIHAR","SINGHBHUM WEST","KHUNTPANI",0,104,8,112
"BIHAR","SINGHBHUM WEST","KUCHAI",6,185,53,244
"BIHAR","SINGHBHUM WEST","KUMARDUNGI",20,254,24,298
"BIHAR","SINGHBHUM WEST","MAJHGAON",2,283,7,292
"BIHAR","SINGHBHUM WEST","MANJHARI",0,85,2,87
"BIHAR","SINGHBHUM WEST","MANOHARPUR",30,283,98,411
"BIHAR","SINGHBHUM WEST","NIMDIH",17,165,217,399
"BIHAR","SINGHBHUM WEST","NOAMUNDI",5,51,1,57
"BIHAR","SINGHBHUM WEST","RAJNAGAR",7,73,174,254
"BIHAR","SINGHBHUM WEST","SARAIKELA",21,114,134,269
"BIHAR","SINGHBHUM WEST","SONUA",3,126,65,194
"BIHAR","SINGHBHUM WEST","TANTNAGAR",2,52,4,58
"BIHAR","SINGHBHUM WEST","TONTO",0,44,0,44
"BIHAR","SITAMARHI","BAIRBANJYA",NA,NA,NA,NA
"BIHAR","SITAMARHI","BAJAPATTI",NA,NA,NA,NA
"BIHAR","SITAMARHI","BATHNAHA",0,0,3,3
"BIHAR","SITAMARHI","BELSAND",NA,NA,NA,NA
"BIHAR","SITAMARHI","BOKHARA",NA,NA,NA,NA
"BIHAR","SITAMARHI","CHURAUT",NA,NA,NA,NA
"BIHAR","SITAMARHI","DUMRA",0,0,1,1
"BIHAR","SITAMARHI","MEJARGANJ",NA,NA,NA,NA
"BIHAR","SITAMARHI","NANPUR",0,0,1,1
"BIHAR","SITAMARHI","PARIHAR",NA,NA,NA,NA
"BIHAR","SITAMARHI","PARSAUNI",NA,NA,NA,NA
"BIHAR","SITAMARHI","PUPARI",NA,NA,NA,NA
"BIHAR","SITAMARHI","RIGA",NA,NA,NA,NA
"BIHAR","SITAMARHI","RUNISAIDPUR",NA,NA,NA,NA
"BIHAR","SITAMARHI","SONBARSA",0,0,4,4
"BIHAR","SITAMARHI","SUPPI",NA,NA,NA,NA
"BIHAR","SITAMARHI","SURSAND",NA,NA,NA,NA
"BIHAR","SIWAN","ANDAR",52,1,1076,1129
"BIHAR","SIWAN","BARHARIA",34,2,600,636
"BIHAR","SIWAN","BASANTPUR",15,0,280,295
"BIHAR","SIWAN","BHAGWANPUR GHAT",28,0,587,615
"BIHAR","SIWAN","DARAULI",35,4,700,739
"BIHAR","SIWAN","DARAUNDHA",42,2,758,802
"BIHAR","SIWAN","GORAIKOTHI",30,3,562,595
"BIHAR","SIWAN","GUTHANI",47,0,909,956
