-----
{
 "description": "The table refers to block wise distribution of surface flow schemes according to ownership. It has been sourced from 2nd census of minor irrigation scheme(1993-94) from Ministry of Water Resources.", 
 "file_name": "blcktab4.2.csv", 
 "title": "Download CSV for Blockwise Distribution of surface flow schemes according to ownership for 2nd census of Minor Irrigation Schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/blcktab4.2.csv"
}
-----
State,District,Block,Government owned,Cooperative Societies,Panchayat owned,Group of farmers,Individual farmers,Others,Total
BIHAR,CHAMPARAN EAST,ADAPUR,NA,NA,NA,NA,NA,NA,NA
BIHAR,CHAMPARAN EAST,ARERAJ,NA,NA,NA,NA,NA,NA,NA
BIHAR,CHAMPARAN EAST,BANJARIA,NA,NA,NA,NA,NA,NA,NA
BIHAR,CHAMPARAN EAST,CHAKIYA,NA,NA,NA,NA,NA,NA,NA
BIHAR,CHAMPARAN EAST,CHAURADANO,NA,NA,NA,NA,NA,NA,NA
BIHAR,CHAMPARAN EAST,CHIRAIYA,NA,NA,NA,NA,NA,NA,NA
BIHAR,CHAMPARAN EAST,DHAKA,NA,NA,NA,NA,NA,NA,NA
BIHAR,CHAMPARAN EAST,FENHARA,NA,NA,NA,NA,NA,NA,NA
BIHAR,CHAMPARAN EAST,GHORASAHAN,1,0,0,0,0,0,1
BIHAR,CHAMPARAN EAST,HARSIDHI,NA,NA,NA,NA,NA,NA,NA
BIHAR,CHAMPARAN EAST,KALYANPUR,0,0,0,0,18,0,18
BIHAR,CHAMPARAN EAST,KESARIA,NA,NA,NA,NA,NA,NA,NA
BIHAR,CHAMPARAN EAST,KOTWA,NA,NA,NA,NA,NA,NA,NA
BIHAR,CHAMPARAN EAST,MADHUBAN,NA,NA,NA,NA,NA,NA,NA
BIHAR,CHAMPARAN EAST,MEHSHI,NA,NA,NA,NA,NA,NA,NA
BIHAR,CHAMPARAN EAST,MOTIHARI,NA,NA,NA,NA,NA,NA,NA
BIHAR,CHAMPARAN EAST,PAHARPUR,NA,NA,NA,NA,NA,NA,NA
BIHAR,CHAMPARAN EAST,PAKARIDAYAL,NA,NA,NA,NA,NA,NA,NA
BIHAR,CHAMPARAN EAST,PATAHI,NA,NA,NA,NA,NA,NA,NA
BIHAR,CHAMPARAN EAST,PIPRAKOTHI,NA,NA,NA,NA,NA,NA,NA
BIHAR,CHAMPARAN EAST,RAMGARHWA,NA,NA,NA,NA,NA,NA,NA
BIHAR,CHAMPARAN EAST,RAXAUL,20,0,0,0,0,0,20
BIHAR,CHAMPARAN EAST,SANGRAMPUR,NA,NA,NA,NA,NA,NA,NA
BIHAR,CHAMPARAN EAST,SUGAULI,NA,NA,NA,NA,NA,NA,NA
BIHAR,CHAMPARAN EAST,TETARIA,NA,NA,NA,NA,NA,NA,NA
BIHAR,CHAMPARAN EAST,TURKAULIA,NA,NA,NA,NA,NA,NA,NA
BIHAR,CHAMPARAN WEST,BAGAHA,NA,NA,NA,NA,NA,NA,NA
BIHAR,CHAMPARAN WEST,BAIRIA,NA,NA,NA,NA,NA,NA,NA
BIHAR,CHAMPARAN WEST,BETTIAN,NA,NA,NA,NA,NA,NA,NA
BIHAR,CHAMPARAN WEST,BHITAHA,NA,NA,NA,NA,NA,NA,NA
BIHAR,CHAMPARAN WEST,CHANPATIYA,NA,NA,NA,NA,NA,NA,NA
BIHAR,CHAMPARAN WEST,GAUNAHA,9,0,3,30,0,0,42
BIHAR,CHAMPARAN WEST,LAURIYA,NA,NA,NA,NA,NA,NA,NA
BIHAR,CHAMPARAN WEST,MADHUBANI,NA,NA,NA,NA,NA,NA,NA
BIHAR,CHAMPARAN WEST,MAINATANR,0,0,0,15,1,0,16
BIHAR,CHAMPARAN WEST,MAJHAWALIA,2,0,0,0,0,0,2
BIHAR,CHAMPARAN WEST,NARKATIYAGANJ,NA,NA,NA,NA,NA,NA,NA
BIHAR,CHAMPARAN WEST,NAUTAN,27,0,0,0,0,0,27
BIHAR,CHAMPARAN WEST,PIPRASI,NA,NA,NA,NA,NA,NA,NA
BIHAR,CHAMPARAN WEST,RAMNAGAR,NA,NA,NA,NA,NA,NA,NA
BIHAR,CHAMPARAN WEST,SIDHAW,NA,NA,NA,NA,NA,NA,NA
BIHAR,CHAMPARAN WEST,SIKTA,NA,NA,NA,NA,NA,NA,NA
BIHAR,CHAMPARAN WEST,THAKRAHA,NA,NA,NA,NA,NA,NA,NA
BIHAR,CHAMPARAN WEST,YOGAPATTI,NA,NA,NA,NA,NA,NA,NA
BIHAR,CHATRA,CHATRA,309,0,14,19,37,1,380
BIHAR,CHATRA,GIDDHAUR,0,0,0,0,76,0,76
BIHAR,CHATRA,HUNTERGANJ,2,0,0,4,578,0,584
BIHAR,CHATRA,ITKHORI,0,0,2,0,490,0,492
BIHAR,CHATRA,KUNDA,11,0,0,0,137,0,148
BIHAR,CHATRA,LAVALONG,78,0,0,3,1,0,82
BIHAR,CHATRA,PATTHERGARHA,5,0,2,0,22,1,30
BIHAR,CHATRA,PRATAP PUR,267,0,0,26,63,0,356
BIHAR,CHATRA,SEMARIA,67,0,2,0,7,1,77
BIHAR,CHATRA,TANDAWA,42,0,0,0,2,0,44
BIHAR,DARBHANGA,AUNAGAR,NA,NA,NA,NA,NA,NA,NA
BIHAR,DARBHANGA,BAHADURPUR,NA,NA,NA,NA,NA,NA,NA
BIHAR,DARBHANGA,BAHERI,NA,NA,NA,NA,NA,NA,NA
BIHAR,DARBHANGA,BENIPUR,NA,NA,NA,NA,NA,NA,NA
BIHAR,DARBHANGA,BIRAUL,NA,NA,NA,NA,NA,NA,NA
BIHAR,DARBHANGA,DARBHANGA,NA,NA,NA,NA,NA,NA,NA
BIHAR,DARBHANGA,GHANSHYAMPUR,NA,NA,NA,NA,NA,NA,NA
BIHAR,DARBHANGA,GORA BOURAM,NA,NA,NA,NA,NA,NA,NA
BIHAR,DARBHANGA,HAYAGHAT,NA,NA,NA,NA,NA,NA,NA
BIHAR,DARBHANGA,JALE,0,0,0,0,85,0,85
BIHAR,DARBHANGA,KEOTI(RANWAY),NA,NA,NA,NA,NA,NA,NA
BIHAR,DARBHANGA,KIRATPUR,NA,NA,NA,NA,NA,NA,NA
BIHAR,DARBHANGA,KUSHESHWAR ASTHAN-EA,NA,NA,NA,NA,NA,NA,NA
BIHAR,DARBHANGA,KVSHESHWAR ASTHAN,NA,NA,NA,NA,NA,NA,NA
BIHAR,DARBHANGA,MANIGACHHI,NA,NA,NA,NA,NA,NA,NA
BIHAR,DARBHANGA,SINGHWARA,NA,NA,NA,NA,NA,NA,NA
BIHAR,DEOGHAR,DEOGHAR,346,0,2,57,110,1,516
BIHAR,DEOGHAR,DEVIPUR,238,3,10,85,167,2,505
BIHAR,DEOGHAR,KARON,NA,NA,NA,NA,NA,NA,NA
BIHAR,DEOGHAR,MADHUPUR,0,0,0,0,160,0,160
BIHAR,DEOGHAR,MOHANPUR,204,0,5,21,197,0,427
BIHAR,DEOGHAR,PALAJORI,NA,NA,NA,NA,NA,NA,NA
BIHAR,DEOGHAR,SARATH,159,0,0,16,192,2,369
BIHAR,DEOGHAR,SARWAN,178,0,0,41,230,8,457
BIHAR,DHANBAD,BAGHMARA,17,0,0,0,2,0,19
BIHAR,DHANBAD,BALIAPUR,33,0,0,39,55,0,127
BIHAR,DHANBAD,DHANBAD,2,0,0,6,15,0,23
BIHAR,DHANBAD,GOBINDPUR,11,0,0,2,46,0,59
BIHAR,DHANBAD,JHARIA,NA,NA,NA,NA,NA,NA,NA
BIHAR,DHANBAD,NIRSA,0,0,0,0,251,0,251
BIHAR,DHANBAD,TOPCHACHI,53,0,0,1,39,0,93
BIHAR,DHANBAD,TUNDI,93,2,14,53,127,1,290
BIHAR,DUMKA,DUMKA,18,0,0,0,20,0,38
BIHAR,DUMKA,GOPIKANDAR,12,0,0,0,370,0,382
BIHAR,DUMKA,JAMA,66,0,2,18,143,1,230
BIHAR,DUMKA,JAMTARA,57,2,2,22,407,0,490
BIHAR,DUMKA,JARMUNDI,55,0,0,4,42,0,101
BIHAR,DUMKA,KATHIKUND,11,0,2,7,195,0,215
BIHAR,DUMKA,KUNDHIT,212,2,6,130,1320,0,1670
BIHAR,DUMKA,MASALIA,46,1,0,47,660,1,755
BIHAR,DUMKA,NALA,144,2,1,33,1965,0,2145
BIHAR,DUMKA,NARAYANPUR,98,0,0,27,375,0,500
BIHAR,DUMKA,RAMGARH,60,0,0,6,42,0,108
BIHAR,DUMKA,RANESHWAR,71,0,0,54,953,0,1078
BIHAR,DUMKA,SARAIYAHAT,166,1,0,116,107,10,400
BIHAR,DUMKA,SHIKARIPARA,45,0,2,19,806,0,872
BIHAR,GARHWA,BHANDARIA,13,0,0,27,40,0,80
BIHAR,GARHWA,BHAWNATHPUR,64,0,0,77,49,0,190
BIHAR,GARHWA,CHIRIA,9,0,0,0,104,0,113
BIHAR,GARHWA,DANDAI,46,0,0,13,58,0,117
BIHAR,GARHWA,DHURKI,69,2,0,15,76,0,162
BIHAR,GARHWA,GARHWA,349,0,0,168,93,10,620
BIHAR,GARHWA,KHARAUNDHI,0,0,0,0,75,0,75
BIHAR,GARHWA,MAJHIAURA,74,0,1,162,128,0,365
BIHAR,GARHWA,MEVAL,115,0,1,56,42,0,214
BIHAR,GARHWA,NAYARKTARI,18,0,0,71,10,0,99
BIHAR,GARHWA,RAMIA,6,0,59,188,5,0,258
BIHAR,GARHWA,RAMKANDA,23,0,1,3,46,0,73
BIHAR,GARHWA,RANKA,73,0,0,24,244,0,341
BIHAR,GAYA,AMAS,207,0,0,0,2,0,209
BIHAR,GAYA,ATARI,18,0,164,25,41,0,248
BIHAR,GAYA,BANROYBAZAR,154,2,0,0,0,0,156
BIHAR,GAYA,BARACHATTI,243,0,0,0,1,0,244
BIHAR,GAYA,BELAGANJ,383,1,0,0,0,0,384
BIHAR,GAYA,BODHGAYA,190,0,0,4,0,0,194
BIHAR,GAYA,DOBBI,138,6,0,0,46,0,190
BIHAR,GAYA,DUMARIA,431,0,0,0,5,0,436
BIHAR,GAYA,FETHPUR,793,1,0,0,0,0,794
BIHAR,GAYA,GARARU,252,2,0,0,9,0,263
BIHAR,GAYA,GAYA SADAR,188,0,0,0,0,0,188
BIHAR,GAYA,GURUA,426,0,0,93,14,0,533
BIHAR,GAYA,IMAMGANJ,742,1,0,23,1,0,767
BIHAR,GAYA,KHIZIRSORAI,252,0,0,16,2,0,270
BIHAR,GAYA,KONCH,380,1,41,1,0,0,423
BIHAR,GAYA,MANPUR,188,0,0,35,9,0,232
BIHAR,GAYA,MOHANPUR,272,0,0,121,0,0,393
BIHAR,GAYA,NIMCHAK BATHANI,207,0,0,26,13,0,246
BIHAR,GAYA,PARAIYA,180,0,0,0,0,0,180
BIHAR,GAYA,SHERGHATI,300,0,0,0,0,9,309
BIHAR,GAYA,TANKUPPA,439,0,0,0,0,0,439
BIHAR,GAYA,TEKARI,198,0,7,119,0,0,324
BIHAR,GAYA,WAZGANJ,48,0,0,705,0,0,753
BIHAR,GIRIDIH,BAGODAR,176,0,1,47,9,0,233
BIHAR,GIRIDIH,BENGABAD,208,0,13,14,2,0,237
BIHAR,GIRIDIH,BIRNI,147,0,0,31,11,0,189
BIHAR,GIRIDIH,DEORI,175,5,0,28,81,0,289
BIHAR,GIRIDIH,DYMIR,67,0,1,37,50,0,155
BIHAR,GIRIDIH,GANDEY,162,0,3,12,15,0,192
BIHAR,GIRIDIH,GAWAN,138,0,0,25,4,0,167
BIHAR,GIRIDIH,GIRIDIH,0,0,0,1,0,0,1
BIHAR,GIRIDIH,JAMYA,402,0,0,143,8,0,553
BIHAR,GIRIDIH,PIRTANR,195,0,1,33,4,0,233
BIHAR,GIRIDIH,RAJ DHANWAR,185,0,1,46,47,0,279
BIHAR,GIRIDIH,TISRI,131,0,0,4,8,0,143
BIHAR,GODDA,BOARIJORE,64,0,34,3,74,0,175
BIHAR,GODDA,GODDA,229,1,2,50,90,0,372
BIHAR,GODDA,MAHAGAMA,244,0,58,12,31,0,345
BIHAR,GODDA,MEHARWAN,189,0,32,0,6,1,228
BIHAR,GODDA,PATHARGAMA,222,0,45,35,115,0,417
BIHAR,GODDA,PORAIYHAT,NA,NA,NA,NA,NA,NA,NA
BIHAR,GODDA,SUNDAR PAHARI,22,0,2,0,61,0,85
BIHAR,GODDA,THAKUR BANGTI,42,1,7,0,6,5,61
BIHAR,GOPALGANJ,BAIKUNTHPUR,NA,NA,NA,NA,NA,NA,NA
BIHAR,GOPALGANJ,BARAULI,NA,NA,NA,NA,NA,NA,NA
BIHAR,GOPALGANJ,BHOREY,NA,NA,NA,NA,NA,NA,NA
BIHAR,GOPALGANJ,BIJAIPUR,NA,NA,NA,NA,NA,NA,NA
BIHAR,GOPALGANJ,GOPALGANJ,NA,NA,NA,NA,NA,NA,NA
BIHAR,GOPALGANJ,HATHUA,NA,NA,NA,NA,NA,NA,NA
BIHAR,GOPALGANJ,KATAIYA,NA,NA,NA,NA,NA,NA,NA
BIHAR,GOPALGANJ,KUCHAIKOTE,NA,NA,NA,NA,NA,NA,NA
BIHAR,GOPALGANJ,MANJHA,NA,NA,NA,NA,NA,NA,NA
BIHAR,GOPALGANJ,PHULWARIYA,NA,NA,NA,NA,NA,NA,NA
BIHAR,GOPALGANJ,PUNCHDEORI,NA,NA,NA,NA,NA,NA,NA
BIHAR,GOPALGANJ,SIDHWALIA,NA,NA,NA,NA,NA,NA,NA
BIHAR,GOPALGANJ,THAWE,NA,NA,NA,NA,NA,NA,NA
BIHAR,GOPALGANJ,UCHKAGAON,NA,NA,NA,NA,NA,NA,NA
BIHAR,GUMLA,BALBA,24,0,0,0,3,0,27
BIHAR,GUMLA,BANO,9,0,0,0,0,0,9
BIHAR,GUMLA,BASIA,NA,NA,NA,NA,NA,NA,NA
BIHAR,GUMLA,BHARNO,6,0,0,0,26,0,32
BIHAR,GUMLA,BISHUNPUR,8,0,0,25,1,0,34
BIHAR,GUMLA,CHAINPUR,36,0,0,0,16,0,52
BIHAR,GUMLA,DUMRI,8,0,0,0,0,0,8
BIHAR,GUMLA,GHAGHRA,13,0,0,0,16,0,29
BIHAR,GUMLA,GUMLA,5,0,0,0,0,0,5
BIHAR,GUMLA,JALDEGA,NA,NA,NA,NA,NA,NA,NA
BIHAR,GUMLA,KANIDARA,NA,NA,NA,NA,NA,NA,NA
BIHAR,GUMLA,KOLUBIRA,3,1,0,0,16,1,21
BIHAR,GUMLA,KURDEG,1,0,0,0,20,0,21
BIHAR,GUMLA,PALKOT,4,0,0,0,2,3,9
BIHAR,GUMLA,RAIDIH,0,0,0,0,5,0,5
BIHAR,GUMLA,SIMDEGA,4,0,0,0,5,0,9
BIHAR,GUMLA,SISAI,NA,NA,NA,NA,NA,NA,NA
BIHAR,GUMLA,THETHAITANGA,11,0,0,0,0,0,11
BIHAR,HAZARIBAG,BARHI,58,0,8,9,1,1,77
BIHAR,HAZARIBAG,BARKAGAON,0,1,3,0,0,0,4
BIHAR,HAZARIBAG,BARKATTHA,1,0,0,0,0,0,1
BIHAR,HAZARIBAG,BISHNUGARH,1,0,5,0,0,0,6
BIHAR,HAZARIBAG,CHAUPARAN,142,0,81,6,1,0,230
BIHAR,HAZARIBAG,CHURCHU,12,0,0,0,0,0,12
BIHAR,HAZARIBAG,GOLA,4,0,1,5,0,0,10
BIHAR,HAZARIBAG,HAZARIBAGH,44,0,0,0,5,0,49
BIHAR,HAZARIBAG,ICHAK,0,0,2,0,1,0,3
BIHAR,HAZARIBAG,KATKAMSANDI,3,0,2,0,0,0,5
BIHAR,HAZARIBAG,KEREDARI,15,0,0,0,2,0,17
BIHAR,HAZARIBAG,MANDY,NA,NA,NA,NA,NA,NA,NA
BIHAR,HAZARIBAG,PADMA,50,0,0,1,0,0,51
BIHAR,HAZARIBAG,PATRATU,NA,NA,NA,NA,NA,NA,NA
BIHAR,HAZARIBAG,RAMGARH,NA,NA,NA,NA,NA,NA,NA
BIHAR,JAMUI,ALIGANJ,0,0,0,186,0,0,186
BIHAR,JAMUI,BARHAT,15,0,0,1,20,0,36
BIHAR,JAMUI,CHAKAI,168,14,30,46,95,6,359
BIHAR,JAMUI,GIDHOUR,63,0,0,0,0,0,63
BIHAR,JAMUI,JAMUI,115,0,0,168,59,0,342
BIHAR,JAMUI,JHAJHA,42,0,0,0,63,7,112
BIHAR,JAMUI,KHAIRA,52,0,0,18,1,0,71
BIHAR,JAMUI,LAKSHMIPUR,28,0,0,10,91,1,130
BIHAR,JAMUI,SIKANDRA,247,0,0,25,0,0,272
BIHAR,JAMUI,SONO,35,0,0,346,7,1,389
BIHAR,JEHANABAD,ARWAL,21,0,0,0,23,0,44
BIHAR,JEHANABAD,BANSI SURUJPUR,NA,NA,NA,NA,NA,NA,NA
BIHAR,JEHANABAD,GHOSI,51,0,0,0,12,0,63
BIHAR,JEHANABAD,JEHANABAD,55,0,0,6,48,0,109
BIHAR,JEHANABAD,KAKU,13,0,0,0,0,0,13
BIHAR,JEHANABAD,KALEV,37,0,0,0,0,0,37
BIHAR,JEHANABAD,KARPI,4,0,0,0,43,0,47
BIHAR,JEHANABAD,KURTHA,NA,NA,NA,NA,NA,NA,NA
BIHAR,JEHANABAD,MAKHDOMPUR,209,1,0,0,0,0,210
BIHAR,JEHANABAD,RATNI FARIDPUR,NA,NA,NA,NA,NA,NA,NA
BIHAR,KATIHAR,AMDABAET,NA,NA,NA,NA,NA,NA,NA
BIHAR,KATIHAR,AZAMNAGAR,NA,NA,NA,NA,NA,NA,NA
BIHAR,KATIHAR,BALRAMPUR,NA,NA,NA,NA,NA,NA,NA
BIHAR,KATIHAR,BANPUR,NA,NA,NA,NA,NA,NA,NA
BIHAR,KATIHAR,BARARI,NA,NA,NA,NA,NA,NA,NA
BIHAR,KATIHAR,BARSOI,NA,NA,NA,NA,NA,NA,NA
BIHAR,KATIHAR,DANDKHORA,NA,NA,NA,NA,NA,NA,NA
BIHAR,KATIHAR,FALKA,NA,NA,NA,NA,NA,NA,NA
BIHAR,KATIHAR,HASANGANJ,NA,NA,NA,NA,NA,NA,NA
BIHAR,KATIHAR,KADWA,NA,NA,NA,NA,NA,NA,NA
BIHAR,KATIHAR,KATIHAR,NA,NA,NA,NA,NA,NA,NA
BIHAR,KATIHAR,KORHA,NA,NA,NA,NA,NA,NA,NA
BIHAR,KATIHAR,KURSELA,NA,NA,NA,NA,NA,NA,NA
BIHAR,KATIHAR,MANIHARI,NA,NA,NA,NA,NA,NA,NA
BIHAR,KATIHAR,MANSHAHI,NA,NA,NA,NA,NA,NA,NA
BIHAR,KATIHAR,SAMELI,NA,NA,NA,NA,NA,NA,NA
BIHAR,KHAGARIA,ALAULI,0,0,0,0,2,0,2
BIHAR,KHAGARIA,BELDAUR,NA,NA,NA,NA,NA,NA,NA
BIHAR,KHAGARIA,CHAUTHAM,NA,NA,NA,NA,NA,NA,NA
BIHAR,KHAGARIA,GOGRI,NA,NA,NA,NA,NA,NA,NA
BIHAR,KHAGARIA,KHAGARIA,NA,NA,NA,NA,NA,NA,NA
BIHAR,KHAGARIA,MANSI,NA,NA,NA,NA,NA,NA,NA
BIHAR,KHAGARIA,PARBATTA,NA,NA,NA,NA,NA,NA,NA
BIHAR,KISHANGANJ,BAHADURGANJ,NA,NA,NA,NA,NA,NA,NA
BIHAR,KISHANGANJ,DHIGHATBANK,NA,NA,NA,NA,NA,NA,NA
BIHAR,KISHANGANJ,KISHANGANJ,NA,NA,NA,NA,NA,NA,NA
BIHAR,KISHANGANJ,KOCHADHAMIN,NA,NA,NA,NA,NA,NA,NA
BIHAR,KISHANGANJ,POTHIA,NA,NA,NA,NA,NA,NA,NA
BIHAR,KISHANGANJ,TERHAGACHH,NA,NA,NA,NA,NA,NA,NA
BIHAR,KISHANGANJ,THAKURGANJ,NA,NA,NA,NA,NA,NA,NA
BIHAR,KODARMA,CHANDWA,58,0,0,0,0,0,58
BIHAR,KODARMA,JAINAGAR,NA,NA,NA,NA,NA,NA,NA
BIHAR,KODARMA,KODARAMA,45,0,0,18,1,0,64
BIHAR,KODARMA,MARKACHO,102,0,0,25,8,0,135
BIHAR,KODARMA,SATGAWAN,56,0,0,0,0,0,56
BIHAR,LAKHISARAI,BARAHIYA,NA,NA,NA,NA,NA,NA,NA
BIHAR,LAKHISARAI,HALSI,28,0,0,0,0,0,28
BIHAR,LAKHISARAI,LOKHISARAI,125,0,0,0,2,0,127
BIHAR,LAKHISARAI,PIPARIA,4,0,0,0,0,0,4
BIHAR,LAKHISARAI,SURAJGARA,107,0,0,0,1,0,108
BIHAR,LOHARDAGA,BHANDRA,28,0,0,0,33,0,61
BIHAR,LOHARDAGA,KISKO,0,0,0,1,65,1,67
BIHAR,LOHARDAGA,KURU,1,0,0,0,1,0,2
BIHAR,LOHARDAGA,LOHARDAGA,NA,NA,NA,NA,NA,NA,NA
BIHAR,LOHARDAGA,SENHA,25,0,3,11,20,1,60
BIHAR,MADHEPURA,ALAMNAGAR,NA,NA,NA,NA,NA,NA,NA
BIHAR,MADHEPURA,BIHARIGANJ,NA,NA,NA,NA,NA,NA,NA
BIHAR,MADHEPURA,CHAUSA,NA,NA,NA,NA,NA,NA,NA
BIHAR,MADHEPURA,GAWALPARA,NA,NA,NA,NA,NA,NA,NA
BIHAR,MADHEPURA,KUMAR KHAND,3,0,0,0,0,0,3
BIHAR,MADHEPURA,MADHEPURA,NA,NA,NA,NA,NA,NA,NA
BIHAR,MADHEPURA,MURLIGANJ,NA,NA,NA,NA,NA,NA,NA
BIHAR,MADHEPURA,PURAINI,NA,NA,NA,NA,NA,NA,NA
BIHAR,MADHEPURA,SHANKERPUR,NA,NA,NA,NA,NA,NA,NA
BIHAR,MADHEPURA,SINGHESWAR,NA,NA,NA,NA,NA,NA,NA
BIHAR,MADHEPURA,UDA KISHANGANJ,NA,NA,NA,NA,NA,NA,NA
BIHAR,MADHUBANI,ANDHARADATHI,14,0,0,0,0,1,15
BIHAR,MADHUBANI,BABUBARHI,NA,NA,NA,NA,NA,NA,NA
BIHAR,MADHUBANI,BASOPATTI,6,0,64,0,0,1,71
BIHAR,MADHUBANI,BENIPATTI,4,0,0,0,0,0,4
BIHAR,MADHUBANI,BISFI,NA,NA,NA,NA,NA,NA,NA
BIHAR,MADHUBANI,GHOGARDIHA,NA,NA,NA,NA,NA,NA,NA
BIHAR,MADHUBANI,HARLAKHI,3,0,0,0,0,1,4
BIHAR,MADHUBANI,JAITYAGAR,NA,NA,NA,NA,NA,NA,NA
BIHAR,MADHUBANI,JHANJHARPUR,NA,NA,NA,NA,NA,NA,NA
BIHAR,MADHUBANI,KHAJAULI,NA,NA,NA,NA,NA,NA,NA
BIHAR,MADHUBANI,LADANIA,2,0,0,0,0,0,2
BIHAR,MADHUBANI,LAKHNAUR,NA,NA,NA,NA,NA,NA,NA
BIHAR,MADHUBANI,LAUKAHA,NA,NA,NA,NA,NA,NA,NA
BIHAR,MADHUBANI,LAUKAHI,NA,NA,NA,NA,NA,NA,NA
BIHAR,MADHUBANI,MADHAWAPUR,5,0,0,0,0,0,5
BIHAR,MADHUBANI,MADUBANI,NA,NA,NA,NA,NA,NA,NA
BIHAR,MADHUBANI,MEDEPUR,NA,NA,NA,NA,NA,NA,NA
BIHAR,MADHUBANI,PANDAUL,NA,NA,NA,NA,NA,NA,NA
BIHAR,MADHUBANI,PHULPARAS,NA,NA,NA,NA,NA,NA,NA
BIHAR,MADHUBANI,RAJNAGAR,NA,NA,NA,NA,NA,NA,NA
BIHAR,MUNGER,BARIAPUR,NA,NA,NA,NA,NA,NA,NA
BIHAR,MUNGER,DHARHARA,13,0,0,3,292,0,308
BIHAR,MUNGER,JAMALPUR,NA,NA,NA,NA,NA,NA,NA
BIHAR,MUNGER,KHARAGPUR,103,2,0,0,6,1,112
BIHAR,MUNGER,MUNGER,NA,NA,NA,NA,NA,NA,NA
BIHAR,MUNGER,SANGRAMPUR,NA,NA,NA,NA,NA,NA,NA
BIHAR,MUNGER,TARAPUR,NA,NA,NA,NA,NA,NA,NA
BIHAR,MUNGER,TETIA BUMBER,53,0,0,0,0,0,53
BIHAR,MUZAFFARPUR,AURAI,NA,NA,NA,NA,NA,NA,NA
BIHAR,MUZAFFARPUR,BANDRA,2,0,0,0,0,0,2
BIHAR,MUZAFFARPUR,BOCHAHA,1,0,0,0,0,0,1
BIHAR,MUZAFFARPUR,GAIGHAT,NA,NA,NA,NA,NA,NA,NA
BIHAR,MUZAFFARPUR,KANTI,1,0,0,0,0,0,1
BIHAR,MUZAFFARPUR,KATRA,NA,NA,NA,NA,NA,NA,NA
BIHAR,MUZAFFARPUR,KURHANI,NA,NA,NA,NA,NA,NA,NA
BIHAR,MUZAFFARPUR,MINAPUR,NA,NA,NA,NA,NA,NA,NA
BIHAR,MUZAFFARPUR,MORAUL,NA,NA,NA,NA,NA,NA,NA
BIHAR,MUZAFFARPUR,MOTIPUR,NA,NA,NA,NA,NA,NA,NA
BIHAR,MUZAFFARPUR,MUSHAHARI,NA,NA,NA,NA,NA,NA,NA
BIHAR,MUZAFFARPUR,PAROO,NA,NA,NA,NA,NA,NA,NA
BIHAR,MUZAFFARPUR,SAHEBGANJ,NA,NA,NA,NA,NA,NA,NA
BIHAR,MUZAFFARPUR,SAKRA,NA,NA,NA,NA,NA,NA,NA
BIHAR,MUZAFFARPUR,SARAIYA,NA,NA,NA,NA,NA,NA,NA
BIHAR,NALANDA,ASTHAWAN,4,0,0,0,0,0,4
BIHAR,NALANDA,BEN,26,0,0,0,0,0,26
BIHAR,NALANDA,BIHARSARIF,4,0,0,0,0,0,4
BIHAR,NALANDA,BIND,8,0,0,0,0,0,8
BIHAR,NALANDA,CHANDI,NA,NA,NA,NA,NA,NA,NA
BIHAR,NALANDA,EKANGARSARAI,46,0,1,10,0,0,57
BIHAR,NALANDA,GIRIAK,25,0,0,3,3,0,31
BIHAR,NALANDA,HARNAUT,2,0,1,2,1,5,11
BIHAR,NALANDA,HILSA,76,0,0,0,0,0,76
BIHAR,NALANDA,ISLAMPUR,64,0,0,0,3,0,67
BIHAR,NALANDA,KARAI PARSURAI,35,0,0,0,0,0,35
BIHAR,NALANDA,KATRISARAI,NA,NA,NA,NA,NA,NA,NA
BIHAR,NALANDA,NAGAR NAUSA,NA,NA,NA,NA,NA,NA,NA
BIHAR,NALANDA,NOORSARAI,66,0,0,0,0,0,66
BIHAR,NALANDA,PARWALPUR,62,0,0,0,0,0,62
BIHAR,NALANDA,RAHUI,13,0,0,0,0,0,13
BIHAR,NALANDA,RAJGIR,15,0,0,16,0,0,31
BIHAR,NALANDA,SARMERA,5,0,0,0,0,0,5
BIHAR,NALANDA,SILAO,26,0,0,0,3,0,29
BIHAR,NALANDA,THARTHARI,6,0,1,0,0,0,7
BIHAR,NAWADA,AKBARPUR,189,0,6,197,0,21,413
BIHAR,NAWADA,GOBINDPUR,247,2,0,0,0,0,249
BIHAR,NAWADA,HISUA,27,0,0,0,0,0,27
BIHAR,NAWADA,KANWAKOL,242,0,0,42,0,0,284
BIHAR,NAWADA,KASHICHOK,68,1,0,0,0,0,69
BIHAR,NAWADA,MESKAUR,30,0,2,345,0,0,377
BIHAR,NAWADA,NARDIGANJ,28,0,0,56,1,0,85
BIHAR,NAWADA,NARHAT,17,0,0,33,26,1,77
BIHAR,NAWADA,NAWADA,142,4,0,37,0,0,183
BIHAR,NAWADA,PAKRIWARAMA,151,0,0,135,1,0,287
BIHAR,NAWADA,RAJANLI,88,0,1,25,15,0,129
BIHAR,NAWADA,ROH,230,4,0,89,0,0,323
BIHAR,NAWADA,SIRDOLA,118,1,5,213,7,0,344
BIHAR,NAWADA,WARSHALAGANJ,94,15,0,48,0,0,157
BIHAR,PAKUR,AMRAPARA,8,0,0,0,295,0,303
