-----
{
 "description": "This dataset represents the requirement and availability of major fertilizer products like DAP, MAP, MOP, TSP, NPK, and UREA State-wise and month-wise in the year 2012-13(April-2012 to March-2013).", 
 "file_name": "Statewise_and_Monthwise_Requirement_and_Availability.xls", 
 "title": "Download XLS for Requirement And Availability Of Major Fertilizers In The Year 2012-13", 
 "url": "http://data.gov.in/sites/default/files/Statewise_and_Monthwise_Requirement_and_Availability.xls"
}
-----
"Year","Month","Product","State","Requirement(in 000'MTS)","Availability(in 000'MTS)"
"2012-13","March","NPK","Manipur",0.0,0.0
"2012-13","March","TSP","Manipur",0.0,0.0
"2012-13","March","UREA","Manipur",2310.0,0.0
"2012-13","March","DAP","Megalaya",500.0,0.0
"2012-13","March","MAP","Megalaya",0.0,0.0
"2012-13","March","MOP","Megalaya",80.0,0.0
"2012-13","March","NPK","Megalaya",0.0,0.0
"2012-13","March","TSP","Megalaya",0.0,0.0
"2012-13","March","UREA","Megalaya",600.0,1838.25
"2012-13","March","DAP","Mizoram",80.0,0.0
"2012-13","March","MAP","Mizoram",0.0,0.0
"2012-13","March","MOP","Mizoram",120.0,0.0
"2012-13","March","NPK","Mizoram",0.0,0.0
"2012-13","March","TSP","Mizoram",0.0,0.0
"2012-13","March","UREA","Mizoram",300.0,0.0
"2012-13","March","DAP","Nagaland",100.0,0.0
"2012-13","March","MAP","Nagaland",0.0,0.0
"2012-13","March","MOP","Nagaland",40.0,0.0
"2012-13","March","NPK","Nagaland",40.0,0.0
"2012-13","March","TSP","Nagaland",0.0,0.0
"2012-13","March","UREA","Nagaland",180.0,0.0
"2012-13","March","DAP","Odisha",5000.0,8549.75
"2012-13","March","MAP","Odisha",0.0,0.0
"2012-13","March","MOP","Odisha",10000.0,4010.0
"2012-13","March","NPK","Odisha",8000.0,19406.3
"2012-13","March","TSP","Odisha",0.0,0.0
"2012-13","March","UREA","Odisha",50000.0,31451.25
"2012-13","March","DAP","Pondicherry",700.0,20.0
"2012-13","March","MAP","Pondicherry",0.0,0.0
"2012-13","March","MOP","Pondicherry",500.0,300.0
"2012-13","March","NPK","Pondicherry",2660.0,1070.5
"2012-13","March","TSP","Pondicherry",0.0,0.0
"2012-13","March","UREA","Pondicherry",3000.0,877.6
"2012-13","March","DAP","Punjab",10000.0,40304.35
"2012-13","March","MAP","Punjab",0.0,0.0
"2012-13","March","MOP","Punjab",5000.0,2400.35
"2012-13","March","NPK","Punjab",2500.0,3821.4
"2012-13","March","TSP","Punjab",0.0,3355.3
"2012-13","March","UREA","Punjab",70000.0,62897.2
"2012-13","March","DAP","Rajasthan",41800.0,49292.325
"2012-13","March","MAP","Rajasthan",0.0,0.0
"2012-13","March","MOP","Rajasthan",710.0,3086.3
"2012-13","March","NPK","Rajasthan",11150.0,1228.75
"2012-13","March","TSP","Rajasthan",0.0,3526.25
"2012-13","March","UREA","Rajasthan",64130.0,34818.467
"2012-13","March","DAP","Sikkim",0.0,0.0
"2012-13","March","MAP","Sikkim",0.0,0.0
"2012-13","March","MOP","Sikkim",0.0,0.0
"2012-13","March","NPK","Sikkim",0.0,0.0
"2012-13","March","TSP","Sikkim",0.0,0.0
"2012-13","March","UREA","Sikkim",0.0,0.0
"2012-13","March","DAP","Tamil Nadu",19000.0,19914.1
"2012-13","March","MAP","Tamil Nadu",0.0,0.0
"2012-13","March","MOP","Tamil Nadu",30000.0,6529.909
"2012-13","March","NPK","Tamil Nadu",32910.0,32514.95
"2012-13","March","TSP","Tamil Nadu",0.0,0.0
"2012-13","March","UREA","Tamil Nadu",51000.0,6933.85
"2012-13","March","DAP","Tripura",460.0,0.0
"2012-13","March","MAP","Tripura",0.0,0.0
"2012-13","March","MOP","Tripura",380.0,0.0
"2012-13","March","NPK","Tripura",0.0,0.0
"2012-13","March","TSP","Tripura",0.0,0.0
"2012-13","March","UREA","Tripura",1510.0,2744.5
"2012-13","March","DAP","Uttar Pradesh",10000.0,72321.45
"2012-13","March","MAP","Uttar Pradesh",0.0,0.0
"2012-13","March","MOP","Uttar Pradesh",10000.0,22133.15
"2012-13","March","NPK","Uttar Pradesh",20000.0,19212.95
"2012-13","March","TSP","Uttar Pradesh",0.0,16125.25
"2012-13","March","UREA","Uttar Pradesh",100000.0,163214.95
"2012-13","March","DAP","Uttaranchal",2000.0,518.1
"2012-13","March","MAP","Uttaranchal",0.0,0.0
"2012-13","March","MOP","Uttaranchal",0.0,0.0
"2012-13","March","NPK","Uttaranchal",2500.0,2610.05
"2012-13","March","TSP","Uttaranchal",0.0,0.0
"2012-13","March","UREA","Uttaranchal",9000.0,2293.65
"2012-13","March","DAP","West Bengal",32450.0,17113.19
"2012-13","March","MAP","West Bengal",0.0,0.0
"2012-13","March","MOP","West Bengal",42340.0,19464.0
"2012-13","March","NPK","West Bengal",67200.0,17948.27
"2012-13","March","TSP","West Bengal",0.0,7377.55
"2012-13","March","UREA","West Bengal",122000.0,38199.865
