-----
{
 "description": "The table refers to Block wise Distribution of Surface Lift Schemes (on Tank/Pond) in use and their Potential Created and Utilized according to Public and Private. The report has been sourced from 3rd census of minor irrigation scheme (2000-01) from Ministry of Water Resources.", 
 "file_name": "srfcliftdistr5.19.csv", 
 "title": "Download CSV for Blockwise Distribution of Surface Lift Schemes (on Tank/Pond) in use and their Potential Created and Utilized according to Public and Private", 
 "url": "http://data.gov.in/sites/default/files/srfcliftdistr5.19.csv"
}
-----
STATENAME,DISTNAME,BLOCKNAME,No. in use - Public,No. in use - Private,No. in use - Total,Potential created (Ha) - Public,Potential created (Ha) - Private,Potential created (Ha) - Total,Potential utilised (Ha) - Public,Potential utilised (Ha) - Private,Potential utilised (Ha) - Total
MADHYA PRADESH,INDORE,INDORE,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,INDORE,MHOW,2,116,118,3,271,274,3,271,274
MADHYA PRADESH,INDORE,SANWER,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,JABALPUR,BARGI,1,20,21,83,121,204,83,113,196
MADHYA PRADESH,JABALPUR,KUNDAM,0,5,5,0,7,7,0,7,7
MADHYA PRADESH,JABALPUR,MAJHOLI,0,1,1,0,80,80,0,40,40
MADHYA PRADESH,JABALPUR,PANAGAR,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,JABALPUR,PATAN,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,JABALPUR,SHAHPURA,0,11,11,0,13,13,0,13,13
MADHYA PRADESH,JABALPUR,SIHORA,0,6,6,0,14,14,0,5,5
MADHYA PRADESH,JHABUA,ALIRAJPUR,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,JHABUA,BHABHARA,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,JHABUA,JHABUA,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,JHABUA,JOBAT,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,JHABUA,KATTHIWADA,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,JHABUA,MEGHNAGAR,0,2,2,0,6,6,0,4,4
MADHYA PRADESH,JHABUA,PETLAWAD,0,52,52,0,115,115,0,31,31
MADHYA PRADESH,JHABUA,RAMA,3,28,31,91,59,150,31,0,31
MADHYA PRADESH,JHABUA,SONDWA,0,17,17,0,113,113,0,81,81
MADHYA PRADESH,JHABUA,THANDLA,4,37,41,5,63,68,3,24,27
MADHYA PRADESH,JHABUA,UDAIGARH,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,KATNI,BADWARA,25,38,63,39,15,54,19,15,35
MADHYA PRADESH,KATNI,BAHORIBAND,1,13,14,12,36,48,4,26,30
MADHYA PRADESH,KATNI,DHIMAR KHERA,0,20,20,0,21,21,0,20,20
MADHYA PRADESH,KATNI,KATNI,0,8,8,0,2503,2503,0,127,127
MADHYA PRADESH,KATNI,RITHI,0,43,43,0,122,122,0,118,118
MADHYA PRADESH,KATNI,VIJAYRAGHAVGARH,1,232,233,9,820,828,6,751,757
MADHYA PRADESH,KHANDWA,BALADI,0,12,12,0,17,17,0,10,10
MADHYA PRADESH,KHANDWA,BURHANPUR,0,55,55,0,208,208,0,192,192
MADHYA PRADESH,KHANDWA,CHHEGAON MAKHAN,0,2,2,0,5,5,0,1,1
MADHYA PRADESH,KHANDWA,HARSOOD,0,1,1,0,5,5,0,4,4
MADHYA PRADESH,KHANDWA,KHAKNAR,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,KHANDWA,KHALWA,0,5,5,0,12,12,0,7,7
MADHYA PRADESH,KHANDWA,KHANDWA,0,32,32,0,39,39,0,34,34
MADHYA PRADESH,KHANDWA,PANDHANA,0,32,32,0,105,105,0,68,68
MADHYA PRADESH,KHANDWA,PUNASA,0,32,32,0,235,235,0,232,232
MADHYA PRADESH,KHARGONE,BARWAHA,0,2,2,0,4,4,0,3,3
MADHYA PRADESH,KHARGONE,BHAGWANPURA,0,15,15,0,26,26,0,12,12
MADHYA PRADESH,KHARGONE,BHIKANGAON,0,8,8,0,19,19,0,6,6
MADHYA PRADESH,KHARGONE,GOGAWA,0,25,25,0,77,77,0,69,69
MADHYA PRADESH,KHARGONE,KASRAWAD,0,9,9,0,25,25,0,15,15
MADHYA PRADESH,KHARGONE,KHARGONE,0,9,9,0,30,30,0,16,16
MADHYA PRADESH,KHARGONE,MAHESHWAR,0,31,31,0,145,145,0,112,112
MADHYA PRADESH,KHARGONE,SEGOAN,1,39,40,90,98,188,21,63,84
MADHYA PRADESH,KHARGONE,ZIRNYA,0,2,2,0,11,11,0,8,8
MADHYA PRADESH,MANDLA,BICHHIA,0,44,44,0,28,28,0,28,28
MADHYA PRADESH,MANDLA,BIJADANDI,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,MANDLA,GHUGHRI,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,MANDLA,MANDLA,0,30,30,0,22,22,0,22,22
MADHYA PRADESH,MANDLA,MOHGAON,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,MANDLA,NAINPUR,0,19,19,0,15,15,0,14,14
MADHYA PRADESH,MANDLA,NARAYANGANJ,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,MANDLA,NIVAS,0,15,15,0,16,16,0,6,6
MADHYA PRADESH,MANDSAUR,BHANPURA,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,MANDSAUR,GAROTH,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,MANDSAUR,MALHARGAR,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,MANDSAUR,MANDSAUR,1,0,1,3,0,3,1,0,1
MADHYA PRADESH,MANDSAUR,SITAMAU,1,0,1,19,0,19,13,0,13
MADHYA PRADESH,MORENA,JOURA,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,MORENA,KAILARAS,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,MORENA,MORENA,0,17,17,0,22,22,0,22,22
MADHYA PRADESH,NARSINGHPUR,BABAI-CHICHLI,0,4,4,0,2,2,0,2,2
MADHYA PRADESH,NARSINGHPUR,CHAVARPATHA,0,14,14,0,32,32,0,31,31
MADHYA PRADESH,NARSINGHPUR,GOTEGAON,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,NARSINGHPUR,KARELI,0,2,2,0,4,4,0,4,4
MADHYA PRADESH,NARSINGHPUR,NARSINGHPUR,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,NARSINGHPUR,SAIKHEDA,0,7,7,0,42,42,0,24,24
MADHYA PRADESH,NEEMUCH,JAWAD,0,1,1,0,3,3,0,3,3
MADHYA PRADESH,NEEMUCH,MANASA,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,NEEMUCH,NEEMUCH,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,PANNA,AJAYGARH,0,39,39,0,95,95,0,95,95
MADHYA PRADESH,PANNA,GUNOUR,26,13,39,98,43,141,96,42,138
MADHYA PRADESH,PANNA,PANNA,79,0,79,158,0,158,158,0,158
MADHYA PRADESH,PANNA,PAWAI,0,66,66,0,219,219,0,209,209
MADHYA PRADESH,PANNA,SHAHNAGAR,0,88,88,0,96,96,0,96,96
MADHYA PRADESH,RAISEN,ABDULLA GANJ,0,177,177,0,1673,1673,0,550,550
MADHYA PRADESH,RAISEN,BADI,0,74,74,0,180,180,0,161,161
MADHYA PRADESH,RAISEN,BEGAMGANJ,0,129,129,0,244,244,0,163,163
MADHYA PRADESH,RAISEN,GAIRATGANJ,0,32,32,0,63,63,0,51,51
MADHYA PRADESH,RAISEN,SANCHI,0,68,68,0,331,331,0,261,261
MADHYA PRADESH,RAISEN,SILVANI,0,135,135,0,281,281,0,274,274
MADHYA PRADESH,RAISEN,UDAYPURA,2,340,342,109,1347,1456,104,938,1042
MADHYA PRADESH,RAJGARH,BIAORA,51,0,51,150,0,150,105,0,105
MADHYA PRADESH,RAJGARH,KHILCHIPUR,0,20,20,0,20,20,0,8,8
MADHYA PRADESH,RAJGARH,NARSINGARH,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,RAJGARH,RAJGARH,8,39,47,27,65,92,2,37,39
MADHYA PRADESH,RAJGARH,SARANGPUR,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,RAJGARH,ZEERAPUR],0,0,0,0,0,0,0,0,0
MADHYA PRADESH,RATLAM,ALOT,0,8,8,0,20,20,0,17,17
MADHYA PRADESH,RATLAM,BAJNA,0,3,3,0,3,3,0,2,2
MADHYA PRADESH,RATLAM,JAORA,1,0,1,29,0,29,17,0,17
MADHYA PRADESH,RATLAM,PIPLODA,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,RATLAM,RATLAM,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,RATLAM,SAILANA,2,0,2,9,0,9,4,0,4
MADHYA PRADESH,REWA,GANGEO,0,44,44,0,241,241,0,138,138
MADHYA PRADESH,REWA,HANUMANA,0,35,35,0,238,238,0,229,229
MADHYA PRADESH,REWA,JAWA,0,111,111,0,796,796,0,282,282
MADHYA PRADESH,REWA,MAUGANJ,0,34,34,0,343,343,0,116,116
MADHYA PRADESH,REWA,NAIGARHI,0,34,34,0,107,107,0,50,50
MADHYA PRADESH,REWA,RAIPUR KARCULIYAN,0,18,18,0,196,196,0,95,95
MADHYA PRADESH,REWA,REWA,10,11,21,105,194,299,52,140,192
MADHYA PRADESH,REWA,SIRMOUR,18,147,165,150,1528,1678,60,477,537
MADHYA PRADESH,REWA,TEONTHER,7,47,54,23,259,282,16,108,124
MADHYA PRADESH,SAGAR,BANDA,0,78,78,0,162,162,0,77,77
MADHYA PRADESH,SAGAR,BINA,0,7,7,0,12,12,0,12,12
MADHYA PRADESH,SAGAR,DEORI,0,152,152,0,231,231,0,223,223
MADHYA PRADESH,SAGAR,JAISINAGAR,0,107,107,0,125,125,0,125,125
MADHYA PRADESH,SAGAR,KESLI,0,44,44,0,58,58,0,58,58
MADHYA PRADESH,SAGAR,KHURAI,0,65,65,0,273,273,0,269,269
MADHYA PRADESH,SAGAR,MALTHONE,1,130,131,10,291,301,10,205,215
MADHYA PRADESH,SAGAR,RAHATGARH,0,115,115,0,188,188,0,187,187
MADHYA PRADESH,SAGAR,REHLI,0,33,33,0,62,62,0,62,62
MADHYA PRADESH,SAGAR,SAGAR,1,103,104,3,202,205,3,199,202
MADHYA PRADESH,SAGAR,SHAHGARH,0,12,12,0,4,4,0,4,4
MADHYA PRADESH,SATNA,AMARPATAN,1,3,4,4,15,19,4,8,12
MADHYA PRADESH,SATNA,MAIHAR,1,30,31,19,122,142,14,96,111
MADHYA PRADESH,SATNA,MAJHAGAWAN,2,65,67,116,267,383,30,200,230
MADHYA PRADESH,SATNA,NAGOD,1,2,3,22,23,45,22,21,43
MADHYA PRADESH,SATNA,RAMNAGER,1,5,6,20,62,82,10,40,50
MADHYA PRADESH,SATNA,RAMPUR BAGHELAN,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,SATNA,SOHAWAL,1,2,3,14,28,42,6,18,24
MADHYA PRADESH,SATNA,UCHEHARA,1,47,48,13,383,395,12,259,271
MADHYA PRADESH,SEHORE,ASHTA,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,SEHORE,BUDHNI,0,2,2,0,31,31,0,31,31
MADHYA PRADESH,SEHORE,ICHAWAR,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,SEHORE,NASRULLAGANJ,0,14,14,0,46,46,0,28,28
MADHYA PRADESH,SEONI,BARGHAT,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,SEONI,CHHAPARA,7,1,8,126,3,129,90,3,93
MADHYA PRADESH,SEONI,DHANORA,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,SEONI,GHANSOR,2,0,2,15,0,15,13,0,13
MADHYA PRADESH,SEONI,KURAI,2,2,4,40,6,46,11,5,17
MADHYA PRADESH,SEONI,LAKHNADON,1,18,19,0,18,19,0,16,16
MADHYA PRADESH,SEONI,SEONI,0,3,3,0,4,4,0,4,4
MADHYA PRADESH,SHAHDOL,ANUPPUR,7,22,29,63,95,158,9,32,41
MADHYA PRADESH,SHAHDOL,BEOHARI,77,42,119,110,112,222,96,111,207
MADHYA PRADESH,SHAHDOL,BURHAR,15,31,46,8,23,31,8,23,31
MADHYA PRADESH,SHAHDOL,GOHPARU,0,4,4,0,6,6,0,4,4
MADHYA PRADESH,SHAHDOL,JAISINGHNAGAR,14,16,30,1234,42,1276,32,31,63
MADHYA PRADESH,SHAHDOL,JAITHARI,1,1,2,20,0,20,1,0,1
MADHYA PRADESH,SHAHDOL,KOTMA,23,15,38,99,50,149,14,36,49
MADHYA PRADESH,SHAHDOL,PUSHPARAJGARH,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,SHAHDOL,SOHAGPUR,36,86,122,23,68,91,23,62,85
MADHYA PRADESH,SHAJAPUR,AGAR,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,SHAJAPUR,BAROD,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,SHAJAPUR,KALAPIPAL,0,11,11,0,27,27,0,16,16
MADHYA PRADESH,SHAJAPUR,M.BARODIYA,0,16,16,0,37,37,0,8,8
MADHYA PRADESH,SHAJAPUR,NALKHEDA,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,SHAJAPUR,SHAJAPUR,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,SHAJAPUR,SHUJALPUR,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,SHAJAPUR,SUSNER,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,SHEOPUR,KARHAL,17,78,95,20,129,149,0,127,127
MADHYA PRADESH,SHEOPUR,SHEOPUR,2,21,23,6,42,48,6,42,48
MADHYA PRADESH,SHEOPUR,VIJAYPUR,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,SHIVPURI,BADARWAS,12,0,12,23,0,23,23,0,23
MADHYA PRADESH,SHIVPURI,KARERA,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,SHIVPURI,KHANIYADHANA,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,SHIVPURI,KOLARAS,1,19,20,1,29,30,0,18,18
MADHYA PRADESH,SHIVPURI,NARWAR,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,SHIVPURI,PICHHORE,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,SHIVPURI,POHARI,2,2,4,5,3,8,4,2,6
MADHYA PRADESH,SHIVPURI,SHIVPURI,6,6,12,115,8,123,99,4,103
MADHYA PRADESH,SIDHI,CHITRANGI,2,7,9,60,97,157,60,97,157
MADHYA PRADESH,SIDHI,DEOSAR,8,28,36,37,175,211,37,156,192
MADHYA PRADESH,SIDHI,KUSMI,0,12,12,0,57,57,0,39,39
MADHYA PRADESH,SIDHI,MAJHOULI,1,23,24,22,143,165,20,126,146
MADHYA PRADESH,SIDHI,RAMPUR NAKIN,0,19,19,0,75,75,0,71,71
MADHYA PRADESH,SIDHI,SIDHI,0,18,18,0,74,74,0,58,58
MADHYA PRADESH,SIDHI,SIHAWAL,0,11,11,0,53,53,0,41,41
MADHYA PRADESH,SIDHI,WAIDHAN,0,10,10,0,151,151,0,34,34
MADHYA PRADESH,TIKAMGARH,BALDEOGARH,0,26,26,0,33,33,0,27,27
MADHYA PRADESH,TIKAMGARH,JATARA,0,34,34,0,40,40,0,40,40
MADHYA PRADESH,TIKAMGARH,NIWARI,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,TIKAMGARH,PALERA,2,0,2,175,0,175,160,0,160
MADHYA PRADESH,TIKAMGARH,TIKAMGARH,8,0,8,535,0,535,535,0,535
MADHYA PRADESH,UJJAIN,BARNAGAR,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,UJJAIN,GHATTIA,0,8,8,0,16,16,0,16,16
MADHYA PRADESH,UJJAIN,KHACHROD,0,34,34,0,117,117,0,92,92
MADHYA PRADESH,UJJAIN,MEHIDPUR,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,UJJAIN,TARANA,0,23,23,0,17,17,0,17,17
MADHYA PRADESH,UJJAIN,UJJAIN,1,1,2,251,2,253,34,1,35
MADHYA PRADESH,UMARIA,KARKELI,0,146,146,0,135,135,0,125,125
MADHYA PRADESH,UMARIA,MANPUR,0,70,70,0,145,145,0,144,144
MADHYA PRADESH,UMARIA,PALI,0,13,13,0,62,62,0,13,13
MADHYA PRADESH,VIDISHA,BASODA,0,503,503,0,1443,1443,0,1266,1266
MADHYA PRADESH,VIDISHA,GYARASPUR,0,114,114,0,432,432,0,311,311
MADHYA PRADESH,VIDISHA,KURWAI,0,220,220,0,1106,1106,0,880,880
MADHYA PRADESH,VIDISHA,LATERI,0,20,20,0,51,51,0,51,51
MADHYA PRADESH,VIDISHA,NATERAN,0,95,95,0,275,275,0,217,217
MADHYA PRADESH,VIDISHA,SIRONJ,0,51,51,0,165,165,0,136,136
MADHYA PRADESH,VIDISHA,VIDISHA,0,40,40,0,235,235,0,157,157
MAHARASHTRA,AHMEDNAGAR,AKOLA,0,0,0,0,0,0,0,0,0
MAHARASHTRA,AHMEDNAGAR,KARJAT,0,0,0,0,0,0,0,0,0
MAHARASHTRA,AHMEDNAGAR,NAGAR,3,1,4,181,20,201,46,2,48
MAHARASHTRA,AHMEDNAGAR,NEVASA,0,0,0,0,0,0,0,0,0
MAHARASHTRA,AHMEDNAGAR,PARNER,6,419,425,877,1439,2316,418,620,1037
MAHARASHTRA,AHMEDNAGAR,RAHURI,0,0,0,0,0,0,0,0,0
MAHARASHTRA,AHMEDNAGAR,SHRIGONDA,0,0,0,0,0,0,0,0,0
MAHARASHTRA,AHMEDNAGAR,SHRIRAMPUR,3,30,33,22,128,150,7,55,61
MAHARASHTRA,AKOLA,AKOLA,1,114,115,0,151,151,0,151,151
MAHARASHTRA,AKOLA,BALAPUR,0,0,0,0,0,0,0,0,0
MAHARASHTRA,AKOLA,MURTIJAPUR,0,77,77,0,189,189,0,91,91
MAHARASHTRA,AKOLA,PATUR,0,0,0,0,0,0,0,0,0
MAHARASHTRA,AKOLA,TELHARA,0,0,0,0,0,0,0,0,0
MAHARASHTRA,AMRAVATI,CHANDUR RAILWAY,0,0,0,0,0,0,0,0,0
MAHARASHTRA,AMRAVATI,DARYAPUR,0,16,16,0,59,59,0,59,59
MAHARASHTRA,AMRAVATI,DHAMANGAON RAILWAY,0,1,1,0,3,3,0,2,2
MAHARASHTRA,AMRAVATI,DHARNI,0,7,7,0,19,19,0,19,19
MAHARASHTRA,AMRAVATI,MORSHI,0,0,0,0,0,0,0,0,0
MAHARASHTRA,AMRAVATI,NANDGAON KHANDESHWAR,0,0,0,0,0,0,0,0,0
MAHARASHTRA,AMRAVATI,WARUD,0,0,0,0,0,0,0,0,0
MAHARASHTRA,AURANGABAD,PAITHAN,0,0,0,0,0,0,0,0,0
MAHARASHTRA,BEED,PARLI,0,127,127,0,284,284,0,284,284
MAHARASHTRA,BEED,PATODA,0,0,0,0,0,0,0,0,0
MAHARASHTRA,BEED,SHIRUR (KASAR),0,0,0,0,0,0,0,0,0
MAHARASHTRA,BHANDARA,BHANDARA,2,113,115,403,251,655,37,240,277
MAHARASHTRA,BHANDARA,LAKHANDUR,0,1,1,0,5,5,0,5,5
MAHARASHTRA,BHANDARA,LAKHANI,0,0,0,0,0,0,0,0,0
MAHARASHTRA,BHANDARA,MOHADI,0,23,23,0,36,36,0,36,36
MAHARASHTRA,BHANDARA,PAVANI,0,0,0,0,0,0,0,0,0
MAHARASHTRA,BHANDARA,TUMSAR,0,0,0,0,0,0,0,0,0
MAHARASHTRA,BULDANA,CHIKHLI,0,4,4,0,5,5,0,5,5
MAHARASHTRA,BULDANA,DEULGAON RAJA,0,0,0,0,0,0,0,0,0
MAHARASHTRA,BULDANA,JALGAON JAMOD,0,3,3,0,7,7,0,7,7
MAHARASHTRA,BULDANA,MALKAPUR,0,0,0,0,0,0,0,0,0
MAHARASHTRA,BULDANA,MEHKAR,0,103,103,0,341,341,0,341,341
MAHARASHTRA,BULDANA,MOTALA,0,0,0,0,0,0,0,0,0
MAHARASHTRA,BULDANA,SHEGAON,0,0,0,0,0,0,0,0,0
MAHARASHTRA,CHANDRAPUR,BALLARPUR,0,1,1,0,2,2,0,2,2
MAHARASHTRA,CHANDRAPUR,BHADRAVATI,0,2,2,0,85,85,0,84,84
MAHARASHTRA,CHANDRAPUR,BRAMHAPURI,0,15,15,0,115,115,0,115,115
MAHARASHTRA,CHANDRAPUR,CHANDRAPUR,2,5,7,66,9,75,65,8,73
MAHARASHTRA,CHANDRAPUR,CHIMUR,0,2,2,0,44,44,0,44,44
MAHARASHTRA,CHANDRAPUR,GONDPIPRI,1,0,1,11,0,11,11,0,11
MAHARASHTRA,CHANDRAPUR,KORPANA,0,290,290,0,1263,1263,0,1247,1247
MAHARASHTRA,CHANDRAPUR,POMBHURNA,0,0,0,0,0,0,0,0,0
MAHARASHTRA,CHANDRAPUR,RAJURA,0,0,0,0,0,0,0,0,0
MAHARASHTRA,CHANDRAPUR,SAWALI,0,1,1,0,11,11,0,11,11
MAHARASHTRA,CHANDRAPUR,SINDEWAHI,0,7,7,0,154,154,0,46,46
MAHARASHTRA,CHANDRAPUR,WARORA,0,0,0,0,0,0,0,0,0
MAHARASHTRA,DHULE,DHULE,0,0,0,0,0,0,0,0,0
MAHARASHTRA,DHULE,SAKRI,0,0,0,0,0,0,0,0,0
MAHARASHTRA,DHULE,SHIRPUR,0,0,0,0,0,0,0,0,0
MAHARASHTRA,DHULE,SINDKHEDA,0,0,0,0,0,0,0,0,0
MAHARASHTRA,GADCHIROLI,ARMORI,0,0,0,0,0,0,0,0,0
MAHARASHTRA,GADCHIROLI,CHAMORSHI,0,0,0,0,0,0,0,0,0
MAHARASHTRA,GADCHIROLI,DHANORA,5,17,22,22,44,66,22,44,66
MAHARASHTRA,GADCHIROLI,ETTAPALLI,0,0,0,0,0,0,0,0,0
MAHARASHTRA,GADCHIROLI,GADCHIROLI,0,0,0,0,0,0,0,0,0
MAHARASHTRA,GADCHIROLI,KORCHI,0,0,0,0,0,0,0,0,0
MAHARASHTRA,GADCHIROLI,KURKHEDA,0,0,0,0,0,0,0,0,0
MAHARASHTRA,GADCHIROLI,SIRONCHA,0,0,0,0,0,0,0,0,0
MAHARASHTRA,GONDIYA,A / MORGAON,0,0,0,0,0,0,0,0,0
MAHARASHTRA,GONDIYA,AMGAON,0,0,0,0,0,0,0,0,0
MAHARASHTRA,GONDIYA,DEVRI,0,0,0,0,0,0,0,0,0
MAHARASHTRA,GONDIYA,GONDIYA,0,0,0,0,0,0,0,0,0
MAHARASHTRA,GONDIYA,GOREGAON,0,8,8,0,12,12,0,11,11
MAHARASHTRA,GONDIYA,SADAK ARJUNI,0,5,5,0,5,5,0,5,5
MAHARASHTRA,GONDIYA,SALEKASA,2,23,25,62,40,102,62,36,99
MAHARASHTRA,GONDIYA,TIRODA,0,0,0,0,0,0,0,0,0
MAHARASHTRA,HINGOLI,AUNDHA (NAGNATH),0,220,220,0,683,683,0,282,282
MAHARASHTRA,HINGOLI,BASMATH,0,0,0,0,0,0,0,0,0
MAHARASHTRA,HINGOLI,HINGOLI,73,226,299,330,1204,1533,153,396,549
MAHARASHTRA,HINGOLI,KALAMNURI,0,10,10,0,43,43,0,22,22
MAHARASHTRA,HINGOLI,SENGAON,0,285,285,0,762,762,0,290,290
MAHARASHTRA,JALGAON,AMALNER,0,0,0,0,0,0,0,0,0
MAHARASHTRA,JALGAON,BHUSAWAL,0,0,0,0,0,0,0,0,0
MAHARASHTRA,JALGAON,PAROLA,0,1,1,0,4,4,0,4,4
MAHARASHTRA,JALGAON,RAVER,0,0,0,0,0,0,0,0,0
MAHARASHTRA,JALNA,AMBAD,0,0,0,0,0,0,0,0,0
MAHARASHTRA,JALNA,GHANSAWANGI,0,0,0,0,0,0,0,0,0
MAHARASHTRA,JALNA,MANTHA,0,0,0,0,0,0,0,0,0
MAHARASHTRA,KOLHAPUR,AJRA,2,234,236,5,304,309,4,201,205
MAHARASHTRA,KOLHAPUR,BHUDARGAD,0,47,47,0,222,222,0,209,209
MAHARASHTRA,KOLHAPUR,CHANDGAD,0,536,536,0,315,315,0,282,282
MAHARASHTRA,KOLHAPUR,GADHINGLAJ,0,48,48,0,153,153,0,45,45
MAHARASHTRA,KOLHAPUR,GAGANBAVDA,0,0,0,0,0,0,0,0,0
MAHARASHTRA,KOLHAPUR,HATKANANGALE,14,83,97,1355,497,1852,1299,467,1766
MAHARASHTRA,KOLHAPUR,KAGAL,0,378,378,0,1080,1080,0,0,0
MAHARASHTRA,KOLHAPUR,KARVIR,1,54,55,240,380,620,235,379,614
MAHARASHTRA,KOLHAPUR,PANHALA,0,19,19,0,59,59,0,59,59
MAHARASHTRA,KOLHAPUR,RADHANAGARI,2,245,247,162,475,637,162,469,631
MAHARASHTRA,KOLHAPUR,SHAHUWADI,0,116,116,0,117,117,0,85,85
MAHARASHTRA,KOLHAPUR,SHIROL,6,333,339,388,2497,2885,157,2237,2394
MAHARASHTRA,LATUR,AHMADPUR,0,35,35,0,156,156,0,78,78
MAHARASHTRA,LATUR,AUSA,0,4,4,0,5,5,0,4,4
MAHARASHTRA,LATUR,DEONI,0,15,15,0,21,21,0,21,21
MAHARASHTRA,LATUR,JALKOT,0,19,19,0,40,40,0,40,40
MAHARASHTRA,LATUR,LATUR,0,0,0,0,0,0,0,0,0
MAHARASHTRA,LATUR,NILANGA,0,306,306,0,667,667,0,638,638
MAHARASHTRA,LATUR,RENAPUR,0,0,0,0,0,0,0,0,0
MAHARASHTRA,LATUR,SHIRUR ANANTPAL,0,364,364,0,698,698,0,658,658
MAHARASHTRA,LATUR,UDGIR,0,20,20,0,39,39,0,39,39
MAHARASHTRA,NAGPUR,BHIWAPUR,1,3,4,43,35,78,43,28,71
MAHARASHTRA,NAGPUR,HINGNA,0,0,0,0,0,0,0,0,0
MAHARASHTRA,NAGPUR,KAMPTEE,0,0,0,0,0,0,0,0,0
MAHARASHTRA,NAGPUR,KUHI,0,0,0,0,0,0,0,0,0
MAHARASHTRA,NAGPUR,MOUDA,0,2,2,0,75,75,0,75,75
MAHARASHTRA,NAGPUR,NAGPUR RURAL,0,1,1,0,5,5,0,5,5
MAHARASHTRA,NAGPUR,NAGPUR(URBAN)1&2,0,0,0,0,0,0,0,0,0
MAHARASHTRA,NAGPUR,NARKHED,0,0,0,0,0,0,0,0,0
MAHARASHTRA,NAGPUR,PARSEONI,0,0,0,0,0,0,0,0,0
MAHARASHTRA,NAGPUR,RAMTEK,0,6,6,0,18,18,0,18,18
MAHARASHTRA,NAGPUR,SAVNER,0,0,0,0,0,0,0,0,0
MAHARASHTRA,NAGPUR,UMRED,1,9,10,23,151,174,20,114,134
MAHARASHTRA,NANDED,ARDHAPUR,0,0,0,0,0,0,0,0,0
MAHARASHTRA,NANDED,BHOKAR,0,8,8,0,20,20,0,19,19
MAHARASHTRA,NANDED,BILOLI,0,0,0,0,0,0,0,0,0
MAHARASHTRA,NANDED,DEGLUR,0,53,53,0,144,144,0,103,103
MAHARASHTRA,NANDED,DHARMABAD,0,0,0,0,0,0,0,0,0
MAHARASHTRA,NANDED,HADGAON,0,0,0,0,0,0,0,0,0
MAHARASHTRA,NANDED,HIMAYATNAGAR,0,14,14,0,53,53,0,52,52
MAHARASHTRA,NANDED,KANDHAR,18,29,47,69,101,171,69,101,171
MAHARASHTRA,NANDED,KINWAT,0,583,583,0,2050,2050,0,1069,1069
MAHARASHTRA,NANDED,LOHA,0,14,14,0,90,90,0,60,60
MAHARASHTRA,NANDED,MAHOOR,0,63,63,0,297,297,0,141,141
MAHARASHTRA,NANDED,MUDKHED,0,0,0,0,0,0,0,0,0
MAHARASHTRA,NANDED,MUKHED,13,434,447,173,999,1172,158,801,958
