-----
{
 "description": "The table refers to block wise distribution of surface lift schemes according to source of finance. It has been sourced from 2nd census of minor irrigation scheme(1993-94) from Ministry of Water Resources.", 
 "file_name": "srfclftblck5.7.csv", 
 "title": "Download CSV for Blockwise Distribution of surface lift schemes according to finance sources for 2nd census of minor irrigation schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/srfclftblck5.7.csv"
}
-----
"State","District","Block","Government fund","Farmers saving","Loan & Saving","Subsidy & Bank Loan","Subsidy Only","Others","Total"
"ORISSA","GANJAM","BHANJANAGAR",0,0,1,2,1,1,5
"ORISSA","GANJAM","BUGUDA",6,2,3,7,0,0,18
"ORISSA","GANJAM","CHATRAPUR",0,1,6,0,1,0,8
"ORISSA","GANJAM","CHIKITI",5,7,7,5,0,0,24
"ORISSA","GANJAM","DHARAKOT",30,19,6,0,0,0,55
"ORISSA","GANJAM","DIGAPAHANDI",32,31,26,4,2,1,96
"ORISSA","GANJAM","GANJAM",0,0,14,4,1,0,19
"ORISSA","GANJAM","HINJILIKUT",0,0,27,0,0,0,27
"ORISSA","GANJAM","J.N.PRASAD",9,11,6,0,0,18,44
"ORISSA","GANJAM","K.KHANDI",0,3,0,7,0,0,10
"ORISSA","GANJAM","K.S.NAGAR",0,0,0,0,0,0,0
"ORISSA","GANJAM","KHALLIKOT",0,0,0,0,0,0,0
"ORISSA","GANJAM","KODALA",2,0,0,1,1,0,4
"ORISSA","GANJAM","P.PUR",3,6,2,0,0,0,11
"ORISSA","GANJAM","PATRAPUR",2,2,7,0,0,0,11
"ORISSA","GANJAM","POLASARA",9,4,0,2,0,0,15
"ORISSA","GANJAM","R.LUNDA",4,1,3,1,0,0,9
"ORISSA","GANJAM","S.KHEMUNDI",1,36,6,2,0,0,45
"ORISSA","GANJAM","SHERAGADA",48,92,2,1,0,0,143
"ORISSA","GANJAM","SORADA",18,15,24,10,1,0,68
"ORISSA","JAGATSINGHPUR","BALIKUDA",1,16,5,3,9,0,34
"ORISSA","JAGATSINGHPUR","BIRIDI",0,0,0,0,0,0,0
"ORISSA","JAGATSINGHPUR","ERASAMA",0,0,0,0,0,0,0
"ORISSA","JAGATSINGHPUR","JAGATSINGHPUR",0,1,0,3,0,0,4
"ORISSA","JAGATSINGHPUR","KUNJANG",0,1,0,0,0,0,1
"ORISSA","JAGATSINGHPUR","NAUGAON",0,0,0,0,0,0,0
"ORISSA","JAGATSINGHPUR","RAGHUNATHPUR",0,0,2,0,0,0,2
"ORISSA","JAGATSINGHPUR","TRITOL",0,0,0,0,0,0,0
"ORISSA","JAJPUR","BARACHAN",0,10,0,7,0,0,17
"ORISSA","JAJPUR","BARI",1,1,0,0,0,0,2
"ORISSA","JAJPUR","BINJHARPUR",0,14,4,5,0,0,23
"ORISSA","JAJPUR","DANAGADI",0,0,1,0,0,0,1
"ORISSA","JAJPUR","DASARATHPUR",0,12,0,9,0,0,21
"ORISSA","JAJPUR","DHARAMASALA",0,136,3,0,11,0,150
"ORISSA","JAJPUR","JAJPUR",1,42,3,4,1,0,51
"ORISSA","JAJPUR","KOREI",0,7,0,0,0,0,7
"ORISSA","JAJPUR","RASULPUR",0,2,0,0,0,0,2
"ORISSA","JAJPUR","SUKINDA",0,0,0,0,0,0,0
"ORISSA","JHARSUGUDA","JHARSUGUDA",8,0,0,0,0,0,8
"ORISSA","JHARSUGUDA","KIRIMIRA",18,7,6,0,22,0,53
"ORISSA","JHARSUGUDA","KOLABIRA",6,9,0,0,27,0,42
"ORISSA","JHARSUGUDA","LAIKERA",0,0,0,0,0,0,0
"ORISSA","JHARSUGUDA","LAKHANPUR",101,5,5,2,0,0,113
"ORISSA","KALAHANDI","BHABANI PATANA",11,5,3,11,1,0,31
"ORISSA","KALAHANDI","DHARMGARH",7,2,0,1,0,0,10
"ORISSA","KALAHANDI","GOLAMUNDA",1,3,1,0,7,0,12
"ORISSA","KALAHANDI","JAIPATANA",0,0,0,2,0,0,2
"ORISSA","KALAHANDI","JUNAGARH",9,6,6,0,1,0,22
"ORISSA","KALAHANDI","KALAMPUR",0,3,8,9,0,0,20
"ORISSA","KALAHANDI","KARLAMUNDA",0,3,0,0,0,0,3
"ORISSA","KALAHANDI","KESINGA",3,9,10,8,0,0,30
"ORISSA","KALAHANDI","KOKASARA",1,2,0,0,0,0,3
"ORISSA","KALAHANDI","LANGIGARH",1,2,3,2,1,0,9
"ORISSA","KALAHANDI","M.RAMPUR",2,4,2,1,0,0,9
"ORISSA","KALAHANDI","NARALA",6,2,21,7,2,0,38
"ORISSA","KALAHANDI","TH.RAMPUR",0,0,0,0,0,0,0
"ORISSA","KENDRAPARA","AUL",5,96,1,0,1,0,103
"ORISSA","KENDRAPARA","DERABISI",4,0,0,0,0,0,4
"ORISSA","KENDRAPARA","GARADPUR",0,0,0,0,0,0,0
"ORISSA","KENDRAPARA","KENDRAPARA",6,2,18,1,1,0,28
"ORISSA","KENDRAPARA","MAHAKALAPADA",5,4,21,8,11,0,49
"ORISSA","KENDRAPARA","MARSAGHAI",7,6,4,2,6,0,25
"ORISSA","KENDRAPARA","PATAMUNDAI",82,87,1,3,14,0,187
"ORISSA","KENDRAPARA","RAJKANIKA",17,357,2,8,1,0,385
"ORISSA","KENDRAPARA","RAJNAGAR",63,133,13,3,30,0,242
"ORISSA","KEONJHAR","ANANDAPUR",4,8,2,1,1,1,17
"ORISSA","KEONJHAR","BANASPAL",1,0,0,2,0,0,3
"ORISSA","KEONJHAR","CHAMPUA",0,0,1,1,0,0,2
"ORISSA","KEONJHAR","GHASIPURA",0,1,0,0,0,0,1
"ORISSA","KEONJHAR","GHATAGAON",0,0,0,0,0,0,0
"ORISSA","KEONJHAR","HARICHANDANPUR",0,1,0,0,0,1,2
"ORISSA","KEONJHAR","HATADIHI",6,10,0,2,1,1,20
"ORISSA","KEONJHAR","JHUMPURA",1,0,0,0,0,0,1
"ORISSA","KEONJHAR","JODA",0,0,2,0,0,0,2
"ORISSA","KEONJHAR","PATANA",0,0,1,0,0,0,1
"ORISSA","KEONJHAR","SADAR",3,10,8,4,0,0,25
"ORISSA","KEONJHAR","SAHARAPARA",2,0,0,1,0,0,3
"ORISSA","KEONJHAR","TELKOI",90,34,5,1,0,0,130
"ORISSA","KHURDA","BALIANTA",2,0,0,0,0,0,2
"ORISSA","KHURDA","BANAPUR",2,19,1,1,0,0,23
"ORISSA","KHURDA","BEGUNIA",0,1,3,0,0,1,5
"ORISSA","KHURDA","BHUBANESWAR",0,0,2,0,0,0,2
"ORISSA","KHURDA","BOLAGARH",4,18,1,1,0,1,25
"ORISSA","KHURDA","CHILIKA",0,0,0,0,0,0,0
"ORISSA","KHURDA","JATNI",1,0,0,0,0,0,1
"ORISSA","KHURDA","KHURDA",3,1,0,0,0,0,4
"ORISSA","KHURDA","TANGI",3,4,1,6,0,0,14
"ORISSA","KORAPUT","BAIPARIGUDA",1,6,0,2,0,1,10
"ORISSA","KORAPUT","BANDHUGOAN",0,0,0,0,0,0,0
"ORISSA","KORAPUT","BORIGUMMA",2,506,17,10,0,0,535
"ORISSA","KORAPUT","DASAMANTAPUR",1,0,0,0,0,0,1
"ORISSA","KORAPUT","JEYPUR",4,102,9,10,3,0,128
"ORISSA","KORAPUT","KORAPUT",0,10,0,0,0,0,10
"ORISSA","KORAPUT","KOTAPAD",3,204,4,0,2,0,213
"ORISSA","KORAPUT","KUNDURA",1,3,2,0,0,0,6
"ORISSA","KORAPUT","LAMATAPUT",0,2,0,0,0,0,2
"ORISSA","KORAPUT","LAXMIPUR",0,0,0,0,0,0,0
"ORISSA","KORAPUT","NANDAPUR",0,3,1,1,0,0,5
"ORISSA","KORAPUT","NARAYANPATNA",1,0,0,0,0,0,1
"ORISSA","KORAPUT","POTTANGI",1,0,0,0,0,0,1
"ORISSA","KORAPUT","SIMILIGUDA",2,2,0,0,0,3,7
"ORISSA","MALKANGIRI","KALIMELA",0,0,0,0,0,0,0
"ORISSA","MALKANGIRI","KHAIRAPUT",0,0,0,0,0,0,0
"ORISSA","MALKANGIRI","KONKUNDA",1,0,0,0,0,0,1
"ORISSA","MALKANGIRI","MALKANAGIRI",0,0,0,2,0,0,2
"ORISSA","MALKANGIRI","MATHILI",3,1,0,0,0,0,4
"ORISSA","MALKANGIRI","PODIA",0,0,0,0,0,0,0
"ORISSA","MAYURBHANJ","BAHALADA",0,0,0,1,0,0,1
"ORISSA","MAYURBHANJ","BANGIRIPOSI",0,0,0,9,0,0,9
"ORISSA","MAYURBHANJ","BARIPADA",0,0,0,3,0,0,3
"ORISSA","MAYURBHANJ","BARSAHI",0,0,0,20,0,0,20
"ORISSA","MAYURBHANJ","BETANATI",0,0,0,19,0,0,19
"ORISSA","MAYURBHANJ","BIJATOLA",0,0,0,1,0,0,1
"ORISSA","MAYURBHANJ","BISOI",0,0,0,3,0,0,3
"ORISSA","MAYURBHANJ","GOPABANDHU NAGAR",0,0,0,7,0,0,7
"ORISSA","MAYURBHANJ","JAMADA",0,0,0,22,0,0,22
"ORISSA","MAYURBHANJ","JASIPUR",0,0,0,0,0,0,0
"ORISSA","MAYURBHANJ","KAPTIPADA",0,0,0,16,0,0,16
"ORISSA","MAYURBHANJ","KARANJIA",0,0,0,7,0,0,7
"ORISSA","MAYURBHANJ","KHUNTA",0,0,0,20,0,0,20
"ORISSA","MAYURBHANJ","KULIANA",0,0,0,7,0,0,7
"ORISSA","MAYURBHANJ","KUSUMI",0,0,0,0,0,0,0
"ORISSA","MAYURBHANJ","MORADA",0,0,0,9,0,0,9
"ORISSA","MAYURBHANJ","RAIRANGPUR",0,0,0,2,0,0,2
"ORISSA","MAYURBHANJ","RARUAN",0,0,0,0,0,0,0
"ORISSA","MAYURBHANJ","RASGOVINDPUR",0,0,0,2,0,0,2
"ORISSA","MAYURBHANJ","SAMAKHUNTA",0,0,0,24,0,0,24
"ORISSA","MAYURBHANJ","SARASKANA",0,1,0,9,0,0,10
"ORISSA","MAYURBHANJ","SUKRULI",0,0,0,0,0,0,0
"ORISSA","MAYURBHANJ","SULIAPADA",0,0,0,18,0,0,18
"ORISSA","MAYURBHANJ","THAKURMUNDA",0,0,0,1,0,0,1
"ORISSA","MAYURBHANJ","TIRINGI",0,0,0,1,0,0,1
"ORISSA","MAYURBHANJ","UDALA",0,0,0,33,0,0,33
"ORISSA","NAYAGARH","BHAPUR",0,0,0,2,0,0,2
"ORISSA","NAYAGARH","GANIA",0,0,0,0,0,0,0
"ORISSA","NAYAGARH","KHANDAPADA",0,0,0,1,0,0,1
"ORISSA","NAYAGARH","NAYAGARH",0,0,0,0,0,0,0
"ORISSA","NAYAGARH","NUAGAON",0,0,0,8,0,0,8
"ORISSA","NAYAGARH","ODOGAON",4,3,4,7,0,0,18
"ORISSA","NAYAGARH","RANPUR",4,5,9,2,1,0,21
"ORISSA","NOWRANGPUR","CHANDAHANDI",0,0,0,0,0,0,0
"ORISSA","NOWRANGPUR","DABUGAON",0,88,32,63,6,0,189
"ORISSA","NOWRANGPUR","JHARIGAON",11,51,7,1,0,6,76
"ORISSA","NOWRANGPUR","KUSAGUMUDA",16,57,4,3,3,45,128
"ORISSA","NOWRANGPUR","NANDAHANDI",3,1,4,1,0,2,11
"ORISSA","NOWRANGPUR","NAWARANGPUR",8,50,7,3,1,0,69
"ORISSA","NOWRANGPUR","PAPADAHANDI",2,48,6,21,53,17,147
"ORISSA","NOWRANGPUR","RAIGHAR",0,57,5,16,16,0,94
"ORISSA","NOWRANGPUR","TENTULIKHUNTI",0,1,3,0,0,8,12
"ORISSA","NOWRANGPUR","UMERKOT",25,5,120,17,0,4,171
"ORISSA","NUAPADA","BODEN",0,0,2,0,2,0,4
"ORISSA","NUAPADA","KHARIAR",26,7,7,0,0,0,40
"ORISSA","NUAPADA","KOMANA",0,0,4,3,0,0,7
"ORISSA","NUAPADA","NUAPARA",2,3,3,2,0,0,10
"ORISSA","NUAPADA","SINAPALLI",0,9,4,15,0,0,28
"ORISSA","PHULBANI","BALIGUDA",0,4,0,0,0,0,4
"ORISSA","PHULBANI","CHAKAPAD",5,20,1,3,3,1,33
"ORISSA","PHULBANI","DARINGIBADI",0,0,0,0,0,0,0
"ORISSA","PHULBANI","G.UDAYAGIRI",0,0,0,0,0,0,0
"ORISSA","PHULBANI","JUMUDIBANDHA",0,1,0,0,0,0,1
"ORISSA","PHULBANI","KHAJURIPADA",1,3,0,0,3,0,7
"ORISSA","PHULBANI","KOTAGARH",0,0,0,0,0,0,0
"ORISSA","PHULBANI","NUAGAON",0,1,0,0,0,0,1
"ORISSA","PHULBANI","PHIRINGIA",7,2,5,0,0,0,14
"ORISSA","PHULBANI","PHULBANI",4,0,1,0,0,10,15
"ORISSA","PHULBANI","RAIKIA",0,0,0,0,0,0,0
"ORISSA","PHULBANI","TIKABALI",1,2,37,2,0,0,42
"ORISSA","PURI","ASTARANG",0,7,0,0,0,9,16
"ORISSA","PURI","BRAHMAGIRI",90,654,18,3,2,1,768
"ORISSA","PURI","DELANG",39,14,6,1,0,1,61
"ORISSA","PURI","GOP",61,88,1,2,0,0,152
"ORISSA","PURI","KAKATPUR",4,17,1,0,1,0,23
"ORISSA","PURI","KANAS",7,178,4,0,0,3,192
"ORISSA","PURI","KRISHNAPRASAD",4,4,0,0,0,0,8
"ORISSA","PURI","NIMAPARA",9,127,5,10,1,7,159
"ORISSA","PURI","PIPILI",3,340,2,0,0,14,359
"ORISSA","PURI","PURISADAR",27,865,12,15,1,1,921
"ORISSA","PURI","SATYABADI",3,769,1,3,0,5,781
"ORISSA","RAYAGADA","BISAMACUTTACK",0,2,2,1,0,0,5
"ORISSA","RAYAGADA","CHANDRAPOR",0,0,0,0,0,0,0
"ORISSA","RAYAGADA","GUDARI",0,1,0,0,0,0,1
"ORISSA","RAYAGADA","GUNUPUR",1,2,0,1,0,0,4
"ORISSA","RAYAGADA","KALYANSINGPUR",0,8,0,1,0,0,9
"ORISSA","RAYAGADA","KASHIPUR",1,0,0,0,0,0,1
"ORISSA","RAYAGADA","KOUNARA",0,0,1,5,0,0,6
"ORISSA","RAYAGADA","MUNIGUDA",0,3,0,1,0,0,4
"ORISSA","RAYAGADA","PADAMPUR",4,6,0,0,0,0,10
"ORISSA","RAYAGADA","RAMANGUDA",0,0,3,0,0,0,3
"ORISSA","RAYAGADA","RAYAGADA",12,6,5,9,0,0,32
"ORISSA","SAMBALPUR","DHANKAUDA",3,2,3,11,0,0,19
"ORISSA","SAMBALPUR","GOVINDPUR",98,65,9,2,10,0,184
"ORISSA","SAMBALPUR","JAMANKIRA",17,26,10,1,1,0,55
"ORISSA","SAMBALPUR","JUJUMURA",2,7,6,1,0,0,16
"ORISSA","SAMBALPUR","KANESWAR",11,30,12,3,0,2,58
"ORISSA","SAMBALPUR","KUCHINDA",50,62,7,28,11,0,158
"ORISSA","SAMBALPUR","NAKTIDEUL",13,0,0,1,0,0,14
"ORISSA","SAMBALPUR","RAIRAKHOL",3,3,2,1,0,0,9
"ORISSA","SAMBALPUR","RENGALI",6,3,0,0,0,0,9
"ORISSA","SONEPUR","BINIKA",5,27,26,6,1,0,65
"ORISSA","SONEPUR","BIRMAHARAJPUR",1,1,0,1,0,0,3
"ORISSA","SONEPUR","DUNGURIPALLI",4,0,7,17,0,0,28
"ORISSA","SONEPUR","SONEPUR",0,0,0,0,0,0,0
"ORISSA","SONEPUR","TARAVA",1,4,2,0,0,0,7
"ORISSA","SONEPUR","ULUNDA",0,0,2,3,0,1,6
"ORISSA","SUNDARGARH","BALLISANKAR",0,7,3,6,1,0,17
"ORISSA","SUNDARGARH","BARAGAON",0,3,18,5,2,0,28
"ORISSA","SUNDARGARH","BISRA",2,5,2,1,0,0,10
"ORISSA","SUNDARGARH","BONAI",0,7,5,4,0,0,16
"ORISSA","SUNDARGARH","GURUNDIA",0,8,3,8,0,0,19
"ORISSA","SUNDARGARH","HEMGIRI",1,0,0,8,0,0,9
"ORISSA","SUNDARGARH","KOIRA",0,0,0,0,0,0,0
"ORISSA","SUNDARGARH","KUARMUNDA",4,11,15,18,0,0,48
"ORISSA","SUNDARGARH","KUTRA",5,2,0,0,1,1,9
"ORISSA","SUNDARGARH","LAHUNIPADA",0,0,0,0,0,0,0
"ORISSA","SUNDARGARH","LATHIKATA",1,0,3,4,1,0,9
"ORISSA","SUNDARGARH","LEPHRIPARA",6,3,5,1,0,0,15
"ORISSA","SUNDARGARH","NUAGAON",12,33,72,10,0,0,127
"ORISSA","SUNDARGARH","RAJGANGPUR",8,3,10,4,0,2,27
"ORISSA","SUNDARGARH","SUBDEGA",3,7,5,1,0,0,16
"ORISSA","SUNDARGARH","SUNDARGARH",4,22,12,9,0,1,48
"ORISSA","SUNDARGARH","TANGARAPALLI",1,15,4,5,0,0,25
"PUNJAB","AMRITSAR","CHOGAWAN",80,1,0,0,0,0,81
"PUNJAB","AMRITSAR","TARSIKKA",0,35,0,0,0,0,35
"PUNJAB","AMRITSAR","VERKA",13,150,7,0,0,0,170
"PUNJAB","FARIDKOT","FARIDKOT",0,30,0,0,0,0,30
"PUNJAB","GURDASPUR","DHAR KALAN",3,4,0,0,0,0,7
"PUNJAB","GURDASPUR","PATHANKOT",0,2,0,0,0,0,2
"PUNJAB","HOSHIARPUR","MAHILPUR",0,0,0,0,0,0,0
"PUNJAB","JALANDHAR","EAST JALANDHAR",0,5,0,0,0,0,5
"PUNJAB","KAPURTHALA","SULTANPUR LODHI",1,43,1,0,0,0,45
"PUNJAB","PATIALA","PATIALA",0,105,0,0,0,0,105
"PUNJAB","PATIALA","RAJPURA",36,56,0,0,0,0,92
"PUNJAB","ROPAR","ANANDPUR SAHIB",5,32,0,2,0,0,39
"PUNJAB","ROPAR","KHARAR",0,69,7,0,0,0,76
"PUNJAB","SANGRUR","BHAWANIGARH",0,17,0,0,0,0,17
"PUNJAB","SANGRUR","SUNAM",0,49,0,0,0,0,49
"RAJASTHAN","AJMER","KISHANGARH",0,0,0,0,0,0,0
"RAJASTHAN","BARAN","CHHIPABARAD",8,46,0,1,0,0,55
"RAJASTHAN","BARAN","MANGROL",9,0,0,0,0,0,9
"RAJASTHAN","BHILWARA","JAHAZPUR",0,1,2,0,0,0,3
"RAJASTHAN","BHILWARA","KOTRI",1,0,2,0,0,0,3
"RAJASTHAN","BHILWARA","MANDALGARH",1,0,18,0,0,0,19
"RAJASTHAN","BUNDI","HINDOLI",0,0,0,0,0,0,0
"RAJASTHAN","CHITTORGARH","BEGHRU",12,0,5,1,0,0,18
"RAJASTHAN","CHITTORGARH","CHITTORGARH",0,1,2,0,0,0,3
"RAJASTHAN","CHITTORGARH","PRATAPGARH",6,0,0,0,0,0,6
"RAJASTHAN","CHURU","RATANGARH",2,0,0,0,0,0,2
"RAJASTHAN","DHOLPUR","BASERI",0,0,0,0,0,0,0
"RAJASTHAN","DUNGARPUR","ASPUR",1,0,0,1,0,0,2
"RAJASTHAN","DUNGARPUR","DUNGARPUR",1,1,1,1,0,0,4
"RAJASTHAN","DUNGARPUR","SAGWARA",22,15,5,3,0,0,45
"RAJASTHAN","DUNGARPUR","SIMALWARA",12,0,2,0,0,0,14
"RAJASTHAN","JHALAWAR","AKLERA",1,0,0,0,0,0,1
"RAJASTHAN","JHALAWAR","JHALRAPATAN",9,2,1,0,0,0,12
"RAJASTHAN","JHALAWAR","KANPUR",0,0,0,0,0,0,0
"RAJASTHAN","KOTA","DIGOD",0,0,1,0,0,0,1
"RAJASTHAN","KOTA","SANGOD",3,0,0,0,0,0,3
"RAJASTHAN","NAGAUR","NAGOUR",0,0,0,0,0,0,0
"RAJASTHAN","RAJSAMAND","NATHDWARA",0,0,0,0,0,0,0
"RAJASTHAN","SIROHI","ABUROAD",0,0,0,0,0,0,0
"RAJASTHAN","TONK","DEOLI",2,0,0,0,0,0,2
"RAJASTHAN","UDAIPUR","GOGUNDA",4,2,0,0,0,0,6
"RAJASTHAN","UDAIPUR","KHERWARA",0,0,2,0,0,0,2
"TAMIL NADU","COIMBATORE","ANNAIMALAI",0,0,0,20,0,0,20
"TAMIL NADU","COIMBATORE","KARRMADAI",15,56,13,0,0,374,458
"TAMIL NADU","COIMBATORE","SARKARSAMAKULAM",0,0,0,3,0,0,3
"TAMIL NADU","CUDDALORE","BHUVANAGIRI",1,29,0,0,0,0,30
"TAMIL NADU","CUDDALORE","KAMMAPURAM",36,0,0,0,323,0,359
"TAMIL NADU","CUDDALORE","KUMARATCHI",0,4,0,0,0,0,4
"TAMIL NADU","CUDDALORE","MANGALORE",12,0,0,0,0,0,12
"TAMIL NADU","CUDDALORE","NALLUR",37,0,0,0,12,0,49
"TAMIL NADU","CUDDALORE","PARANGIPETTAI",67,121,9,0,0,22,219
"TAMIL NADU","CUDDALORE","VIRUDHACHALAM",18,0,0,0,0,0,18
"TAMIL NADU","DHARMAPURI","THALLY",10,0,0,0,0,0,10
"TAMIL NADU","DINDIGUL","ATHOOR",6,0,0,0,0,0,6
"TAMIL NADU","DINDIGUL","KODAIKANAL",1415,41,0,1,0,0,1457
"TAMIL NADU","DINDIGUL","VEDASANDUR",27,0,0,0,0,0,27
"TAMIL NADU","ERODE","AMMAPETTAI",3,0,0,0,0,0,3
"TAMIL NADU","ERODE","ANTHIYUR",45,3,0,0,0,0,48
"TAMIL NADU","ERODE","BHAVANI",34,6,0,0,0,62,102
"TAMIL NADU","ERODE","BHAVANI SAGAR",11,0,0,0,0,83,94
"TAMIL NADU","ERODE","CHENNIMALAI",474,16,2,0,0,0,492
"TAMIL NADU","ERODE","DHARAPURAM",295,15,93,2,0,0,405
"TAMIL NADU","ERODE","ERODE",136,30,0,0,0,0,166
"TAMIL NADU","ERODE","GOBI",118,15,0,0,0,0,133
"TAMIL NADU","ERODE","KANGAYAM",193,0,0,0,0,0,193
"TAMIL NADU","ERODE","KODUMUDI",1730,96,34,0,0,0,1860
"TAMIL NADU","ERODE","MODA KURICHI",62,3,0,0,0,0,65
"TAMIL NADU","ERODE","MOOLANUR",305,0,0,0,0,0,305
"TAMIL NADU","ERODE","NAMBIYUR",11,0,24,0,0,0,35
"TAMIL NADU","ERODE","PERUNDURAI",65,0,0,5,0,0,70
"TAMIL NADU","ERODE","SATHYAMANGALAM",109,0,3,9,0,7,128
"TAMIL NADU","ERODE","T.N.PALAYAM",1,27,0,0,0,0,28
"TAMIL NADU","ERODE","THALAVADI",209,0,0,0,0,10,219
"TAMIL NADU","ERODE","UTHUKUZLI",96,1,0,0,0,0,97
"TAMIL NADU","ERODE","VELLAKOIL",127,0,0,0,0,0,127
"TAMIL NADU","KANCHIPURAM","CHITHAMUR",0,0,0,0,0,0,0
"TAMIL NADU","KANCHIPURAM","MADURANTHAGAM",2,0,2,0,0,0,4
"TAMIL NADU","KANCHIPURAM","SRIPERUMBUDUR",2,0,0,0,0,0,2
"TAMIL NADU","KANCHIPURAM","THIRUKKALUKUNDRAM",19,0,0,2,0,1,22
"TAMIL NADU","KANCHIPURAM","UTHIRAMERUR",0,0,0,1,0,0,1
"TAMIL NADU","KARUR","K.PARAMATHI",3,0,0,0,0,0,3
"TAMIL NADU","KARUR","KRISHNARAYAPURAM",10,0,0,0,0,0,10
"TAMIL NADU","KARUR","THANTHONI",4,0,0,0,0,0,4
"TAMIL NADU","NAGAPATTINAM","THALANAYAR",0,0,0,0,3,0,3
"TAMIL NADU","NAGAPATTINAM","VEDARANYAM",1,0,0,0,0,0,1
"TAMIL NADU","NAMAKKAL","ERUMAPPATTI",1,0,0,0,8,70,79
"TAMIL NADU","NAMAKKAL","KABILAR MALAI",2169,0,14,0,0,0,2183
"TAMIL NADU","NAMAKKAL","MALLASAMUDRAM",7,0,0,0,0,0,7
"TAMIL NADU","NAMAKKAL","MOHANUR",41,125,2,0,0,2,170
"TAMIL NADU","NAMAKKAL","PALLIPALAYAM",87,0,1,1,0,32,121
"TAMIL NADU","NAMAKKAL","PARAMATHY",687,0,9,0,0,0,696
"TAMIL NADU","NAMAKKAL","TIRUNCHENGODE",37,0,0,0,0,0,37
"TAMIL NADU","PERAMBALUR","ALATHUR",15,25,1,0,0,0,41
"TAMIL NADU","PERAMBALUR","ANDIMADAM",34,0,0,0,0,0,34
"TAMIL NADU","PERAMBALUR","ARIYALUR",261,0,0,0,0,0,261
"TAMIL NADU","PERAMBALUR","JAYANKONDAM",24,0,0,0,0,0,24
"TAMIL NADU","PERAMBALUR","SENTHURAI",0,12,0,0,0,0,12
"TAMIL NADU","PUDUKOTTAI","ARANTHANGI",0,0,0,0,0,0,0
"TAMIL NADU","RAMNATHAPURAM","KADALADI",0,0,0,0,0,0,0
"TAMIL NADU","SALEM","ATTUR",15,0,0,0,0,0,15
"TAMIL NADU","SALEM","AYOTHIYAPATTANAM",13,0,0,0,0,0,13
"TAMIL NADU","SALEM","KOLATHUR",17,0,0,0,0,0,17
"TAMIL NADU","SALEM","OMALUR",6,0,0,0,0,0,6
"TAMIL NADU","SALEM","PEDDANAICKENPALAYAM",0,0,0,0,1,0,1
"TAMIL NADU","SALEM","THALAIVASAL",18,0,0,0,0,0,18
"TAMIL NADU","SIVAGANGA","KALAIYARKOIL",1,0,0,0,0,0,1
"TAMIL NADU","SIVAGANGA","KALLAL",26,6,4,0,0,0,36
"TAMIL NADU","SIVAGANGA","SAKKOTTAI",4,0,0,0,0,0,4
"TAMIL NADU","SIVAGANGA","THIRUPPUVANAM",0,1,0,0,0,0,1
"TAMIL NADU","THANJAVUR","ORATHANAD",0,0,0,0,0,0,0
"TAMIL NADU","THANJAVUR","PERAVURANI",0,0,0,0,0,0,0
"TAMIL NADU","THANJAVUR","SETHUBASATHIRAM",0,0,0,0,0,0,0
"TAMIL NADU","THANJAVUR","THIRUVONAM",0,0,0,0,0,0,0
"TAMIL NADU","THENI","BODI",69,0,0,0,0,0,69
"TAMIL NADU","TIRUVALLUR","EEKKADU",0,0,0,0,0,3,3
"TAMIL NADU","TIRUVALLUR","GUMMIDIPOONDI",0,0,0,0,0,0,0
"TAMIL NADU","TIRUVALLUR","MINJUR",0,0,0,0,0,11,11
"TAMIL NADU","TIRUVALLUR","PALLIPATTU",5,0,0,0,0,0,5
"TAMIL NADU","TIRUVALLUR","POONAMALLEE",0,0,0,0,0,0,0
"TAMIL NADU","TIRUVALLUR","POONDI",0,0,0,0,0,1,1
"TAMIL NADU","TIRUVALLUR","POONDI",1,0,0,3,1,0,5
"TAMIL NADU","TIRUVALLUR","SOZHAVARAM",0,0,0,0,0,0,0
"TAMIL NADU","TIRUVALLUR","THIRUVAALANGADU",10,0,0,0,0,0,10
"TAMIL NADU","TIRUVARUR","MUTHUPETTAI",0,0,0,0,0,0,0
"TAMIL NADU","TIRUVARUR","THIRUTHURAIPOONDI",6,0,0,0,0,0,6
"TAMIL NADU","TRICHIRAPPALLI","PULLAMBADI",20,0,0,0,0,0,20
"TAMIL NADU","VILLUPURAM","CHINNA SALEM",0,0,0,0,0,0,0
"TAMIL NADU","VILLUPURAM","KALLAKURICHI",2,0,0,0,0,0,2
"TAMIL NADU","VILLUPURAM","KALRAYAN HILLS",12,0,0,0,0,1,13
"TAMIL NADU","VILLUPURAM","KOLIYANUR",1,0,0,0,0,0,1
"TAMIL NADU","VILLUPURAM","MARAKKANAM",9,0,2,0,0,0,11
"TAMIL NADU","VILLUPURAM","MAYILAM",0,0,0,0,0,0,0
"TAMIL NADU","VILLUPURAM","MUGAIYUR",1,0,134,0,0,0,135
"TAMIL NADU","VILLUPURAM","OLAKKUR",13,0,20,0,0,1,34
"TAMIL NADU","VILLUPURAM","RISHIVANTHAYAM",0,1,0,0,1,0,2
"TAMIL NADU","VILLUPURAM","SANKARAPURAM",2,1,0,1,3,1,8
"TAMIL NADU","VILLUPURAM","THIRUNAVALUR",0,1,0,0,0,0,1
