-----
{
 "description": "The table refers to block wise irrigation through supplemntary sources under surface lift schemes. It has been sourced from 2nd census of minor irrigation scheme(1993-94) from Ministry of Water Resources.", 
 "file_name": "srfclftblck5.15.csv", 
 "title": "Download CSV for Blockwise Irrigation through supplementary sources under surface lift schemes for 2nd census of minor irrigation schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/srfclftblck5.15.csv"
}
-----
-----
{
 "description": "The table refers to block wise irrigation through supplemntary sources under surface lift schemes. It has been sourced from 2nd census of minor irrigation scheme(1993-94) from Ministry of Water Resources.", 
 "file_name": "srfclftblck5.15.csv", 
 "title": "Download CSV for Blockwise Irrigation through supplementary sources under surface lift schemes for 2nd census of minor irrigation schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/srfclftblck5.15.csv"
}
-----
"State","District","Block","Supplementary irrigation - Kharif","Supplementary irrigation - Rabi","Supplementary irrigation - Perennial","Supplementary irrigation - Others","Total"
"ORISSA","PURI","NIMAPARA",8,37,13,0,58
"ORISSA","PURI","PIPILI",0,1,13,0,14
"ORISSA","PURI","PURISADAR",16,14,138,0,168
"ORISSA","PURI","SATYABADI",1,1,2,0,4
"ORISSA","RAYAGADA","BISAMACUTTACK",0,0,0,0,0
"ORISSA","RAYAGADA","CHANDRAPOR",0,0,0,0,0
"ORISSA","RAYAGADA","GUDARI",0,0,0,0,0
"ORISSA","RAYAGADA","GUNUPUR",0,0,0,0,0
"ORISSA","RAYAGADA","KALYANSINGPUR",0,0,0,0,0
"ORISSA","RAYAGADA","KASHIPUR",0,0,15,0,15
"ORISSA","RAYAGADA","KOUNARA",0,0,2,0,2
"ORISSA","RAYAGADA","MUNIGUDA",0,0,0,0,0
"ORISSA","RAYAGADA","PADAMPUR",0,0,0,0,0
"ORISSA","RAYAGADA","RAMANGUDA",0,0,0,0,0
"ORISSA","RAYAGADA","RAYAGADA",0,0,37,0,37
"ORISSA","SAMBALPUR","DHANKAUDA",0,0,0,0,0
"ORISSA","SAMBALPUR","GOVINDPUR",0,0,0,0,0
"ORISSA","SAMBALPUR","JAMANKIRA",0,0,0,0,0
"ORISSA","SAMBALPUR","JUJUMURA",0,0,0,0,0
"ORISSA","SAMBALPUR","KANESWAR",21,3,0,0,24
"ORISSA","SAMBALPUR","KUCHINDA",0,0,0,0,0
"ORISSA","SAMBALPUR","NAKTIDEUL",0,0,0,0,0
"ORISSA","SAMBALPUR","RAIRAKHOL",0,0,0,0,0
"ORISSA","SAMBALPUR","RENGALI",0,0,0,0,0
"ORISSA","SONEPUR","BINIKA",103,68,0,0,171
"ORISSA","SONEPUR","BIRMAHARAJPUR",0,0,0,0,0
"ORISSA","SONEPUR","DUNGURIPALLI",240,147,1,0,388
"ORISSA","SONEPUR","SONEPUR",0,0,0,0,0
"ORISSA","SONEPUR","TARAVA",0,0,0,0,0
"ORISSA","SONEPUR","ULUNDA",0,0,0,0,0
"ORISSA","SUNDARGARH","BALLISANKAR",0,0,8,0,8
"ORISSA","SUNDARGARH","BARAGAON",0,0,9,0,9
"ORISSA","SUNDARGARH","BISRA",0,0,0,0,0
"ORISSA","SUNDARGARH","BONAI",0,0,2,0,2
"ORISSA","SUNDARGARH","GURUNDIA",0,0,8,0,8
"ORISSA","SUNDARGARH","HEMGIRI",0,0,21,0,21
"ORISSA","SUNDARGARH","KOIRA",0,0,15,0,15
"ORISSA","SUNDARGARH","KUARMUNDA",0,0,42,0,42
"ORISSA","SUNDARGARH","KUTRA",0,0,1,0,1
"ORISSA","SUNDARGARH","LAHUNIPADA",0,0,3,0,3
"ORISSA","SUNDARGARH","LATHIKATA",0,0,0,0,0
"ORISSA","SUNDARGARH","LEPHRIPARA",0,0,37,0,37
"ORISSA","SUNDARGARH","NUAGAON",0,0,26,0,26
"ORISSA","SUNDARGARH","RAJGANGPUR",0,0,1,0,1
"ORISSA","SUNDARGARH","SUBDEGA",0,0,22,0,22
"ORISSA","SUNDARGARH","SUNDARGARH",0,0,16,0,16
"ORISSA","SUNDARGARH","TANGARAPALLI",0,0,17,0,17
"PUNJAB","AMRITSAR","CHOGAWAN",1223,1224,0,74,2521
"PUNJAB","AMRITSAR","TARSIKKA",0,0,0,0,0
"PUNJAB","AMRITSAR","VERKA",0,0,0,0,0
"PUNJAB","FARIDKOT","FARIDKOT",106,118,0,0,224
"PUNJAB","GURDASPUR","DHAR KALAN",67,77,10,0,154
"PUNJAB","GURDASPUR","PATHANKOT",0,0,0,0,0
"PUNJAB","HOSHIARPUR","MAHILPUR",40,40,0,0,80
"PUNJAB","JALANDHAR","EAST JALANDHAR",0,0,0,0,0
"PUNJAB","KAPURTHALA","SULTANPUR LODHI",0,0,0,0,0
"PUNJAB","PATIALA","PATIALA",0,0,0,0,0
"PUNJAB","PATIALA","RAJPURA",0,0,0,0,0
"PUNJAB","ROPAR","ANANDPUR SAHIB",0,0,0,0,0
"PUNJAB","ROPAR","KHARAR",45,45,2,0,92
"PUNJAB","SANGRUR","BHAWANIGARH",0,0,0,0,0
"PUNJAB","SANGRUR","SUNAM",0,0,0,0,0
"RAJASTHAN","AJMER","KISHANGARH",0,0,0,0,0
"RAJASTHAN","BARAN","CHHIPABARAD",0,0,0,0,0
"RAJASTHAN","BARAN","MANGROL",0,0,0,0,0
"RAJASTHAN","BHILWARA","JAHAZPUR",0,0,0,0,0
"RAJASTHAN","BHILWARA","KOTRI",0,0,0,0,0
"RAJASTHAN","BHILWARA","MANDALGARH",0,0,0,0,0
"RAJASTHAN","BUNDI","HINDOLI",0,0,0,0,0
"RAJASTHAN","CHITTORGARH","BEGHRU",0,0,0,0,0
"RAJASTHAN","CHITTORGARH","CHITTORGARH",0,0,0,0,0
"RAJASTHAN","CHITTORGARH","PRATAPGARH",0,0,0,0,0
"RAJASTHAN","CHURU","RATANGARH",0,0,0,0,0
"RAJASTHAN","DHOLPUR","BASERI",0,0,0,0,0
"RAJASTHAN","DUNGARPUR","ASPUR",0,0,0,0,0
"RAJASTHAN","DUNGARPUR","DUNGARPUR",0,0,0,0,0
"RAJASTHAN","DUNGARPUR","SAGWARA",0,3,0,0,3
"RAJASTHAN","DUNGARPUR","SIMALWARA",0,1,0,0,1
"RAJASTHAN","JHALAWAR","AKLERA",0,0,0,0,0
"RAJASTHAN","JHALAWAR","JHALRAPATAN",0,0,0,0,0
"RAJASTHAN","JHALAWAR","KANPUR",0,0,0,0,0
"RAJASTHAN","KOTA","DIGOD",0,0,0,0,0
"RAJASTHAN","KOTA","SANGOD",0,0,0,0,0
"RAJASTHAN","NAGAUR","NAGOUR",0,0,0,0,0
"RAJASTHAN","RAJSAMAND","NATHDWARA",0,0,0,0,0
"RAJASTHAN","SIROHI","ABUROAD",0,0,0,0,0
"RAJASTHAN","TONK","DEOLI",0,0,0,0,0
"RAJASTHAN","UDAIPUR","GOGUNDA",0,0,0,0,0
"RAJASTHAN","UDAIPUR","KHERWARA",0,0,0,0,0
"TAMIL NADU","COIMBATORE","ANNAIMALAI",0,0,0,0,0
"TAMIL NADU","COIMBATORE","KARRMADAI",0,0,0,0,0
"TAMIL NADU","COIMBATORE","SARKARSAMAKULAM",0,0,0,0,0
"TAMIL NADU","CUDDALORE","BHUVANAGIRI",0,0,0,0,0
"TAMIL NADU","CUDDALORE","KAMMAPURAM",0,169,0,187,356
"TAMIL NADU","CUDDALORE","KUMARATCHI",0,0,0,0,0
"TAMIL NADU","CUDDALORE","MANGALORE",0,2,0,0,2
"TAMIL NADU","CUDDALORE","NALLUR",8,1,0,0,9
"TAMIL NADU","CUDDALORE","PARANGIPETTAI",0,4,0,0,4
"TAMIL NADU","CUDDALORE","VIRUDHACHALAM",0,0,0,0,0
"TAMIL NADU","DHARMAPURI","THALLY",0,0,0,0,0
"TAMIL NADU","DINDIGUL","ATHOOR",0,0,0,0,0
"TAMIL NADU","DINDIGUL","KODAIKANAL",0,6,114,0,120
"TAMIL NADU","DINDIGUL","VEDASANDUR",0,0,0,0,0
"TAMIL NADU","ERODE","AMMAPETTAI",0,0,0,0,0
"TAMIL NADU","ERODE","ANTHIYUR",0,0,0,0,0
"TAMIL NADU","ERODE","BHAVANI",51,2,2,0,55
"TAMIL NADU","ERODE","BHAVANI SAGAR",0,0,0,0,0
"TAMIL NADU","ERODE","CHENNIMALAI",105,127,14,4,250
"TAMIL NADU","ERODE","DHARAPURAM",10,34,3,0,47
"TAMIL NADU","ERODE","ERODE",103,140,29,0,272
"TAMIL NADU","ERODE","GOBI",162,36,2,0,200
"TAMIL NADU","ERODE","KANGAYAM",18,3,1,1,23
"TAMIL NADU","ERODE","KODUMUDI",475,563,593,1,1632
"TAMIL NADU","ERODE","MODA KURICHI",76,5,15,0,96
"TAMIL NADU","ERODE","MOOLANUR",0,0,0,0,0
"TAMIL NADU","ERODE","NAMBIYUR",0,0,0,0,0
"TAMIL NADU","ERODE","PERUNDURAI",8,0,0,0,8
"TAMIL NADU","ERODE","SATHYAMANGALAM",0,0,0,0,0
"TAMIL NADU","ERODE","T.N.PALAYAM",0,0,0,0,0
"TAMIL NADU","ERODE","THALAVADI",189,136,10,0,335
"TAMIL NADU","ERODE","UTHUKUZLI",1,0,0,0,1
"TAMIL NADU","ERODE","VELLAKOIL",0,7,0,0,7
"TAMIL NADU","KANCHIPURAM","CHITHAMUR",0,0,0,0,0
"TAMIL NADU","KANCHIPURAM","MADURANTHAGAM",0,0,0,0,0
"TAMIL NADU","KANCHIPURAM","SRIPERUMBUDUR",0,0,0,0,0
"TAMIL NADU","KANCHIPURAM","THIRUKKALUKUNDRAM",0,56,0,0,56
"TAMIL NADU","KANCHIPURAM","UTHIRAMERUR",0,0,0,0,0
"TAMIL NADU","KARUR","K.PARAMATHI",0,0,0,0,0
"TAMIL NADU","KARUR","KRISHNARAYAPURAM",0,0,0,0,0
"TAMIL NADU","KARUR","THANTHONI",0,0,0,0,0
"TAMIL NADU","NAGAPATTINAM","THALANAYAR",0,198,0,0,198
"TAMIL NADU","NAGAPATTINAM","VEDARANYAM",0,56,0,0,56
"TAMIL NADU","NAMAKKAL","ERUMAPPATTI",1,0,0,0,1
"TAMIL NADU","NAMAKKAL","KABILAR MALAI",1011,1,0,0,1012
"TAMIL NADU","NAMAKKAL","MALLASAMUDRAM",0,0,0,0,0
"TAMIL NADU","NAMAKKAL","MOHANUR",21,0,0,0,21
"TAMIL NADU","NAMAKKAL","PALLIPALAYAM",42,0,0,0,42
"TAMIL NADU","NAMAKKAL","PARAMATHY",229,0,0,0,229
"TAMIL NADU","NAMAKKAL","TIRUNCHENGODE",580,0,0,0,580
"TAMIL NADU","PERAMBALUR","ALATHUR",0,0,0,0,0
"TAMIL NADU","PERAMBALUR","ANDIMADAM",0,0,0,0,0
"TAMIL NADU","PERAMBALUR","ARIYALUR",0,4,0,0,4
"TAMIL NADU","PERAMBALUR","JAYANKONDAM",0,0,0,0,0
"TAMIL NADU","PERAMBALUR","SENTHURAI",0,0,0,0,0
"TAMIL NADU","PUDUKOTTAI","ARANTHANGI",155,7,0,0,162
"TAMIL NADU","RAMNATHAPURAM","KADALADI",0,0,0,0,0
"TAMIL NADU","SALEM","ATTUR",7,0,0,0,7
"TAMIL NADU","SALEM","AYOTHIYAPATTANAM",8,0,0,0,8
"TAMIL NADU","SALEM","KOLATHUR",4,0,0,0,4
"TAMIL NADU","SALEM","OMALUR",3,0,0,0,3
"TAMIL NADU","SALEM","PEDDANAICKENPALAYAM",0,0,0,0,0
"TAMIL NADU","SALEM","THALAIVASAL",35,0,0,0,35
"TAMIL NADU","SIVAGANGA","KALAIYARKOIL",0,0,0,0,0
"TAMIL NADU","SIVAGANGA","KALLAL",0,13,0,0,13
"TAMIL NADU","SIVAGANGA","SAKKOTTAI",0,5,0,0,5
"TAMIL NADU","SIVAGANGA","THIRUPPUVANAM",0,0,0,0,0
"TAMIL NADU","THANJAVUR","ORATHANAD",137,0,0,0,137
"TAMIL NADU","THANJAVUR","PERAVURANI",0,78,0,0,78
"TAMIL NADU","THANJAVUR","SETHUBASATHIRAM",0,0,0,0,0
"TAMIL NADU","THANJAVUR","THIRUVONAM",0,0,0,0,0
"TAMIL NADU","THENI","BODI",0,0,0,0,0
"TAMIL NADU","TIRUVALLUR","EEKKADU",49,0,0,0,49
"TAMIL NADU","TIRUVALLUR","GUMMIDIPOONDI",186,0,0,0,186
"TAMIL NADU","TIRUVALLUR","MINJUR",132,0,4,0,136
"TAMIL NADU","TIRUVALLUR","PALLIPATTU",1,10,0,0,11
"TAMIL NADU","TIRUVALLUR","POONAMALLEE",0,0,0,0,0
"TAMIL NADU","TIRUVALLUR","POONDI",10,10,0,0,20
"TAMIL NADU","TIRUVALLUR","POONDI",205,5,0,0,210
"TAMIL NADU","TIRUVALLUR","SOZHAVARAM",21,0,0,0,21
"TAMIL NADU","TIRUVALLUR","THIRUVAALANGADU",0,0,0,0,0
"TAMIL NADU","TIRUVARUR","MUTHUPETTAI",0,98,0,0,98
"TAMIL NADU","TIRUVARUR","THIRUTHURAIPOONDI",894,279,0,0,1173
"TAMIL NADU","TRICHIRAPPALLI","PULLAMBADI",0,0,0,0,0
"TAMIL NADU","VILLUPURAM","CHINNA SALEM",0,0,0,0,0
"TAMIL NADU","VILLUPURAM","KALLAKURICHI",69,0,0,0,69
"TAMIL NADU","VILLUPURAM","KALRAYAN HILLS",0,0,0,0,0
"TAMIL NADU","VILLUPURAM","KOLIYANUR",0,0,0,0,0
"TAMIL NADU","VILLUPURAM","MARAKKANAM",0,0,0,0,0
"TAMIL NADU","VILLUPURAM","MAYILAM",0,0,0,0,0
"TAMIL NADU","VILLUPURAM","MUGAIYUR",0,0,0,0,0
"TAMIL NADU","VILLUPURAM","OLAKKUR",0,0,0,0,0
"TAMIL NADU","VILLUPURAM","RISHIVANTHAYAM",50,45,0,0,95
"TAMIL NADU","VILLUPURAM","SANKARAPURAM",38,269,3,4,314
"TAMIL NADU","VILLUPURAM","THIRUNAVALUR",0,38,0,0,38
"TAMIL NADU","VILLUPURAM","ULUNDURPET",0,0,0,0,0
"TAMIL NADU","VILLUPURAM","VAANOOR",0,0,0,0,0
"TAMIL NADU","VILLUPURAM","VIKKIRAVANDI",0,0,0,0,0
"TRIPURA","DHALAI","CHAWMANU",0,0,0,0,0
"TRIPURA","DHALAI","DAMBURNAGAR",0,0,0,0,0
"TRIPURA","DHALAI","MANU",0,0,0,0,0
"TRIPURA","DHALAI","SALEMA",0,0,0,0,0
"TRIPURA","NORTH","DASDA",0,0,0,0,0
"TRIPURA","NORTH","KADAMTALA",0,0,0,0,0
"TRIPURA","NORTH","KUMARGHAT",0,0,0,0,0
"TRIPURA","NORTH","PANISAGAR",0,0,0,0,0
"TRIPURA","NORTH","PECHARTHAL",0,0,0,0,0
"TRIPURA","SOUTH","AMARPUR",0,0,0,0,0
"TRIPURA","SOUTH","BAGAFA",0,0,0,0,0
"TRIPURA","SOUTH","KARBOK",0,0,0,0,0
"TRIPURA","SOUTH","KILLA",0,0,0,0,0
"TRIPURA","SOUTH","MATABARI",0,0,0,0,0
"TRIPURA","SOUTH","RAJNAGAR",0,0,0,0,0
"TRIPURA","SOUTH","RAPAICHARI",0,0,0,0,0
"TRIPURA","SOUTH","SATCHAND",0,0,0,0,0
"TRIPURA","WEST","BISHALGARH",0,0,0,0,0
"TRIPURA","WEST","DUKLI",0,0,0,0,0
"TRIPURA","WEST","JAMPAIJALA",0,0,0,0,0
"TRIPURA","WEST","JIRANIA",0,0,0,0,0
"TRIPURA","WEST","KHOWAI",0,0,0,0,0
"TRIPURA","WEST","MANDAI",0,0,0,0,0
"TRIPURA","WEST","MELAGHAR",0,0,0,0,0
"TRIPURA","WEST","MOHANPUR",0,0,0,0,0
"TRIPURA","WEST","TELIAMURA",0,0,0,0,0
"TRIPURA","WEST","TULASIKHAR",0,0,0,0,0
"UTTAR PRADESH","AGRA","BICHPURI",0,0,0,0,0
"UTTAR PRADESH","AGRA","FATEHABAD",0,0,0,0,0
"UTTAR PRADESH","ALLAHABAD","CHAKA",0,0,0,0,0
"UTTAR PRADESH","ALLAHABAD","HANDIA",0,0,0,0,0
"UTTAR PRADESH","ALLAHABAD","KORAON",0,0,0,0,0
"UTTAR PRADESH","ALLAHABAD","KOSHAMBHI",0,0,0,0,0
"UTTAR PRADESH","ALLAHABAD","MANJHANPUR",0,0,0,0,0
"UTTAR PRADESH","ALLAHABAD","MEJA",0,0,0,0,0
"UTTAR PRADESH","ALLAHABAD","NEWADA",0,0,0,0,0
"UTTAR PRADESH","ALLAHABAD","PRATAPPUR",0,0,0,0,0
"UTTAR PRADESH","ALMORA","BAGESHWAR",0,0,0,0,0
"UTTAR PRADESH","ALMORA","BHAISIACHHANA",0,0,0,0,0
"UTTAR PRADESH","ALMORA","BHIKIASAIN",0,0,0,0,0
"UTTAR PRADESH","ALMORA","CHAUKHUTIA",0,0,0,0,0
"UTTAR PRADESH","ALMORA","DHAULADEVI",0,0,0,0,0
"UTTAR PRADESH","ALMORA","DWARAHAT",0,0,0,0,0
"UTTAR PRADESH","ALMORA","GARUR",0,0,0,0,0
"UTTAR PRADESH","ALMORA","HAWALBAG",0,0,0,0,0
"UTTAR PRADESH","ALMORA","KAPKOT",0,0,0,0,0
"UTTAR PRADESH","ALMORA","SALT",0,0,0,0,0
"UTTAR PRADESH","ALMORA","SYALDE",0,0,0,0,0
"UTTAR PRADESH","ALMORA","TAKULA",0,0,0,0,0
"UTTAR PRADESH","AZAMGARH","AHIROLA",0,0,0,0,0
"UTTAR PRADESH","AZAMGARH","AZAMATGARH",0,0,0,0,0
"UTTAR PRADESH","AZAMGARH","JAHANA JANJ",0,0,0,0,0
"UTTAR PRADESH","AZAMGARH","PAWAI",0,0,0,0,0
"UTTAR PRADESH","BALLIA","CHILKHAR",0,0,0,0,0
"UTTAR PRADESH","BALLIA","GARWARH",0,0,0,0,0
"UTTAR PRADESH","BALLIA","HANUMANGANJ",827,1478,78,85,2468
"UTTAR PRADESH","BALLIA","NAWANAGAR",0,0,0,0,0
"UTTAR PRADESH","BALLIA","SEAR",0,0,0,0,0
"UTTAR PRADESH","BALLIA","SOHAON",0,0,0,0,0
"UTTAR PRADESH","BANDA","BABERU",0,0,0,0,0
"UTTAR PRADESH","BANDA","BISANDA",0,0,0,0,0
"UTTAR PRADESH","BANDA","JASPURA",0,0,0,0,0
"UTTAR PRADESH","BANDA","KAMASIN",0,0,0,0,0
"UTTAR PRADESH","BANDA","MAHUVA",21,0,0,0,21
"UTTAR PRADESH","BANDA","MANIKPUR",0,0,0,0,0
"UTTAR PRADESH","BANDA","MAU",0,0,0,0,0
"UTTAR PRADESH","BANDA","NARAINI",0,0,0,0,0
"UTTAR PRADESH","BANDA","PAHADI",0,0,0,0,0
"UTTAR PRADESH","BANDA","RAM NAGAR",0,0,0,0,0
"UTTAR PRADESH","BANDA","TINDWARI",0,0,0,0,0
"UTTAR PRADESH","BIJNOR","MEERPUR HEVMAL",0,0,0,0,0
"UTTAR PRADESH","DEHRADUN","CHAKRATA",40,31,5,3,79
"UTTAR PRADESH","DEHRADUN","DOIWALA",0,0,0,0,0
"UTTAR PRADESH","DEHRADUN","KALSI",0,0,0,0,0
"UTTAR PRADESH","DEHRADUN","RAIPUR",10,10,0,0,20
"UTTAR PRADESH","DEHRADUN","SAHASPUR",10,10,0,0,20
"UTTAR PRADESH","DEHRADUN","VIKAS NAGAR",0,0,0,0,0
"UTTAR PRADESH","DEORIA","SALEMPUR",0,0,0,0,0
"UTTAR PRADESH","ETAWAH","AJEETMAL",0,0,0,0,0
"UTTAR PRADESH","FARUKHABAD","SAURIKH",0,0,0,0,0
"UTTAR PRADESH","FATEHPUR","AMAULI",0,0,0,0,0
"UTTAR PRADESH","GONDA","BALRAMPUR",0,0,0,0,0
"UTTAR PRADESH","GONDA","GAISARI",0,0,0,0,0
"UTTAR PRADESH","GONDA","HARRIYA SATGHARWA",0,4,0,0,4
"UTTAR PRADESH","GONDA","PACHPARWA",1,2,0,0,3
"UTTAR PRADESH","HAMIRPUR","MAUDAHA",0,0,0,0,0
"UTTAR PRADESH","JALAUN","DAKOR",24,32,0,2,58
"UTTAR PRADESH","JALAUN","JALAUN",0,0,0,0,0
"UTTAR PRADESH","JALAUN","KADAURA",27,186,10,0,223
"UTTAR PRADESH","JALAUN","KUTHAUND",46,105,27,10,188
"UTTAR PRADESH","JAUNPUR","DHARMA PUR",0,0,0,0,0
"UTTAR PRADESH","JAUNPUR","DOBHI",0,0,0,0,0
"UTTAR PRADESH","JAUNPUR","KERAKAT",20,25,0,5,50
"UTTAR PRADESH","JAUNPUR","RAMPUR",0,0,0,0,0
"UTTAR PRADESH","JHANSI","BADAGAON",0,0,0,0,0
"UTTAR PRADESH","JHANSI","CHIRGAON",2,17,0,0,19
"UTTAR PRADESH","KANPUR DEHAT","PATARA",0,0,0,0,0
"UTTAR PRADESH","KANPUR DEHAT","RAJPUR",127,261,18,16,422
"UTTAR PRADESH","KUSHI NAGAR","PADRAUNA",0,0,0,0,0
"UTTAR PRADESH","LALITPUR","BAR",0,0,0,0,0
"UTTAR PRADESH","LUCKNOW","BAKSHI KA TALAB",5,5,0,0,10
"UTTAR PRADESH","MAHRAJGANJ","MITHAURA",0,0,0,0,0
"UTTAR PRADESH","MAHRAJGANJ","PANIYARA",0,0,0,0,0
"UTTAR PRADESH","MIRZAPUR","CHHANBEY",0,2,0,2,4
"UTTAR PRADESH","MIRZAPUR","CITY",1,1,0,0,2
"UTTAR PRADESH","MIRZAPUR","HALIYA",41,51,3,26,121
"UTTAR PRADESH","MIRZAPUR","JAMALPUR",70,59,0,0,129
"UTTAR PRADESH","MIRZAPUR","LALGANJ",1,0,0,0,1
"UTTAR PRADESH","MIRZAPUR","PAHARI",8,27,0,0,35
"UTTAR PRADESH","NAINITAL","BAITALGHAT",0,0,0,0,0
"UTTAR PRADESH","NAINITAL","BHIMTAL",0,0,0,0,0
"UTTAR PRADESH","NAINITAL","RAMGARH",0,0,0,0,0
"UTTAR PRADESH","PAURI GARHWAL","BIROKHAL",0,0,0,0,0
"UTTAR PRADESH","PAURI GARHWAL","DOGADDA",0,0,0,0,0
"UTTAR PRADESH","PAURI GARHWAL","DWARIKHAL",0,0,0,0,0
"UTTAR PRADESH","PAURI GARHWAL","EKESHWER",0,0,0,0,0
"UTTAR PRADESH","PAURI GARHWAL","KALJIKHAL",0,0,0,0,0
"UTTAR PRADESH","PAURI GARHWAL","KHIRSU",0,0,0,0,0
"UTTAR PRADESH","PAURI GARHWAL","KOT",0,0,0,0,0
"UTTAR PRADESH","PAURI GARHWAL","PABO",0,0,0,0,0
"UTTAR PRADESH","PAURI GARHWAL","PAURI",0,0,0,0,0
"UTTAR PRADESH","PAURI GARHWAL","POKHRA",0,0,0,0,0
"UTTAR PRADESH","PAURI GARHWAL","RIKHNIKHAL",0,0,0,0,0
"UTTAR PRADESH","PAURI GARHWAL","THALISAIN",0,0,0,0,0
"UTTAR PRADESH","PAURI GARHWAL","YAMKESWER",0,0,0,0,0
"UTTAR PRADESH","PAURI GARHWAL","ZAHRIKHAL",0,0,0,0,0
"UTTAR PRADESH","RAEBARELY","UCHAHAR",0,0,0,0,0
"UTTAR PRADESH","SANT RAVIDAS NAGAR","BHADOHI",4,4,0,0,8
"UTTAR PRADESH","TEHRI GARHWAL","CHAMBA",0,0,0,0,0
"UTTAR PRADESH","TEHRI GARHWAL","JAKHOLI",0,0,0,0,0
"UTTAR PRADESH","TEHRI GARHWAL","JAUNPUR",0,0,0,0,0
"UTTAR PRADESH","TEHRI GARHWAL","KIRTI NAGAR",7,17,0,0,24
"UTTAR PRADESH","TEHRI GARHWAL","NARENDRA NAGAR",0,0,0,0,0
"UTTAR PRADESH","UDHAMSINGH NAGAR","JASPUR",0,0,0,0,0
"UTTAR PRADESH","UDHAMSINGH NAGAR","KASHIPUR",0,0,0,0,0
"UTTAR PRADESH","UDHAMSINGH NAGAR","RUDRAPUR",0,0,0,0,0
"UTTAR PRADESH","UDHAMSINGH NAGAR","SITARGANJ",0,0,0,0,0
"UTTAR PRADESH","UTTARKASHI","BHATWARI",0,0,0,0,0
"UTTAR PRADESH","UTTARKASHI","CHINYALISAOR",0,0,0,0,0
"UTTAR PRADESH","UTTARKASHI","DUNDA",0,0,0,0,0
"UTTAR PRADESH","UTTARKASHI","NAUGAON",0,0,0,0,0
"UTTAR PRADESH","UTTARKASHI","PURAULA",0,0,0,0,0
"UTTAR PRADESH","VARANASI","BARAHNI",1029,932,0,50,2011
"UTTAR PRADESH","VARANASI","CHAKIYA",0,0,0,0,0
"UTTAR PRADESH","VARANASI","CHANDOULI",150,100,0,0,250
"UTTAR PRADESH","VARANASI","DHANAPUR",480,480,0,0,960
"UTTAR PRADESH","VARANASI","KASHI VIDYAPEETH",0,0,0,0,0
"UTTAR PRADESH","VARANASI","SAKELDIHA",805,769,0,0,1574
"WEST BENGAL","BANKURA","BANKURA  - I",15,6,0,1,22
"WEST BENGAL","BANKURA","BANKURA - II",68,0,0,76,144
"WEST BENGAL","BANKURA","BARJORA",208,209,52,0,469
"WEST BENGAL","BANKURA","BISHNUPUR",22,2,0,0,24
"WEST BENGAL","BANKURA","CHHATNA",0,0,0,0,0
"WEST BENGAL","BANKURA","GANGAJALGHATI",12,37,0,4,53
"WEST BENGAL","BANKURA","INDAS",62,43,0,0,105
"WEST BENGAL","BANKURA","INDPUR",17,5,0,0,22
"WEST BENGAL","BANKURA","JOYPUR",0,0,0,0,0
"WEST BENGAL","BANKURA","KHATRA - I",0,0,0,0,0
"WEST BENGAL","BANKURA","KHATRA - II",63,41,0,10,114
"WEST BENGAL","BANKURA","KOTALPUR",0,0,0,0,0
"WEST BENGAL","BANKURA","MEJHIA",0,0,0,0,0
"WEST BENGAL","BANKURA","ONDA",411,192,8,45,656
"WEST BENGAL","BANKURA","PATRASAYER",0,0,0,0,0
"WEST BENGAL","BANKURA","RAIPUR - I",38,4,0,12,54
"WEST BENGAL","BANKURA","RAIPUR - II",194,102,11,2,309
"WEST BENGAL","BANKURA","RANIBANDH",0,0,0,0,0
"WEST BENGAL","BANKURA","SALTORA",0,0,0,0,0
"WEST BENGAL","BANKURA","SIMLAPAL",83,43,0,0,126
"WEST BENGAL","BANKURA","SONAMUKHI",0,0,0,3,3
"WEST BENGAL","BANKURA","TALDANGRA",23,8,0,6,37
"WEST BENGAL","BIRBHUM","BOLPUR-SRINIKETAN",677,134,1,31,843
"WEST BENGAL","BIRBHUM","DUBRAJPUR",57,26,5,0,88
"WEST BENGAL","BIRBHUM","ILLAMBAZAR",2,3,0,0,5
"WEST BENGAL","BIRBHUM","KHAYRASOLE",16,19,1,5,41
"WEST BENGAL","BIRBHUM","LABPUR",170,9,4,3,186
"WEST BENGAL","BIRBHUM","MAYURESWAR-I",3,50,0,1,54
"WEST BENGAL","BIRBHUM","MAYURESWAR-II",20,0,0,0,20
"WEST BENGAL","BIRBHUM","MD.BAZAR",34,238,10,16,298
"WEST BENGAL","BIRBHUM","MURARAI II",0,0,0,0,0
"WEST BENGAL","BIRBHUM","MURARAI-I",1,0,0,0,1
"WEST BENGAL","BIRBHUM","NALHATI-I",0,0,0,0,0
"WEST BENGAL","BIRBHUM","NALHATI-II",27,29,0,1,57
"WEST BENGAL","BIRBHUM","NANUR",8,45,0,48,101
"WEST BENGAL","BIRBHUM","RAJNAGAR",0,0,0,0,0
"WEST BENGAL","BIRBHUM","RAMPURHAT-I",279,212,17,8,516
"WEST BENGAL","BIRBHUM","RAMPURHAT-II",76,29,5,7,117
"WEST BENGAL","BIRBHUM","SAINTHIA",145,168,104,51,468
"WEST BENGAL","BIRBHUM","SURI-I",101,185,27,3,316
"WEST BENGAL","BIRBHUM","SURI-II",170,400,24,51,645
