-----
{
 "description": "The table refers to block wise distribution of dugwells according to the farmers holding size. It has been sourced from 2nd census of Minor Irrigation Scheme (1993-94) from Ministry of Water Resources.", 
 "file_name": "blckdgwltab1.3.csv", 
 "title": "Download CSV for Block wise Distribution of Dugwells according to the holding size for 2nd census of minor irrigation schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/blckdgwltab1.3.csv"
}
-----
-----
{
 "description": "The table refers to block wise distribution of dugwells by status. It has been sourced from 2nd census of Minor Irrigation Scheme (1993-94) from Ministry of Water Resources.", 
 "file_name": "blckdgwltab1.6.csv", 
 "title": "Download CSV for Block wise Distribution of Dugwells by its status for 2nd census of minor irrigation schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/blckdgwltab1.6.csv"
}
-----
-----
{
 "description": "The table refers to block wise distribution of dugwells according to source of finance. It has been sourced from 2nd census of Minor Irrigation Scheme (1993-94) from Ministry of Water Resources.", 
 "file_name": "blckdgwltab1.7.csv", 
 "title": "Download CSV for Block wise Distribution of Dugwells according to Finance source for 2nd census of minor irrigation schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/blckdgwltab1.7.csv"
}
-----
-----
{
 "description": "The table refers to block wise culturable command area and potential created through dugwells. It has been sourced from 2nd census of Minor Irrigation Scheme (1993-94) from Ministry of Water Resources.", 
 "file_name": "blckdgwltab1.13.csv", 
 "title": "Download CSV for Block wise Culturable command area and potential created through Dugwells for 2nd census of minor irrigation schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/blckdgwltab1.13.csv"
}
-----
-----
{
 "description": "The table refers to village wise distribution of dugwells according to the farmers holding size. It has been sourced from 2nd census of Minor Irrigation Scheme (1993-94) from Ministry of Water Resources.", 
 "file_name": "villdgwltab1.3.csv", 
 "title": "Download CSV for Village wise Distribution of Dugwells according to the holding size for 2nd census of minor irrigation schemes (1993-94)(External Link that opens in a new window)", 
 "url": "http://data.gov.in/sites/default/files/villdgwltab1.3.csv"
}
-----
-----
{
 "description": "The table refers to block wise distribution of dugwells in The command of major/medium projects and average pumping hours. It has been sourced from 2nd census of Minor Irrigation Scheme (1993-94) from Ministry of Water Resources.", 
 "file_name": "blckdgwltab1.11_1.csv", 
 "title": "Download CSV for Block wise Dugwells in the command of major/medium projects and average pumping hours for 2nd census of minor irrigation schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/blckdgwltab1.11_1.csv"
}
-----
-----
{
 "description": "The table refers to block wise irrigation through supplementary sources. It has been sourced from 2nd census of Minor Irrigation Scheme (1993-94) from Ministry of Water Resources.", 
 "file_name": "blckdgwltab1.15.csv", 
 "title": "Download CSV for Block wise Irrigation through supplementary sources with Dugwells for 2nd census of minor irrigation schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/blckdgwltab1.15.csv"
}
-----
"State","District","Block","Supplementary irrigation (Ha) - Kharif","Supplementary irrigation (Ha) - Rabi","Supplementary irrigation (Ha) - Perennial","Supplementary irrigation (Ha) - Others","Total"
"BIHAR","BEGUSARAI","BAKHARI",NA,NA,NA,NA,NA
"BIHAR","BEGUSARAI","BALIA",NA,NA,NA,NA,NA
"BIHAR","BEGUSARAI","BARAUNI",NA,NA,NA,NA,NA
"BIHAR","BEGUSARAI","BEGUSARAI",NA,NA,NA,NA,NA
"BIHAR","BEGUSARAI","BHAGAWANPUR",0,0,0,0,0
"BIHAR","BEGUSARAI","BIRPUR",NA,NA,NA,NA,NA
"BIHAR","BEGUSARAI","CHERIA BARIARPUR",0,1,0,0,1
"BIHAR","BEGUSARAI","CHHAURAHI",NA,NA,NA,NA,NA
"BIHAR","BEGUSARAI","DANDARI",0,0,0,0,0
"BIHAR","BEGUSARAI","GARHPURA",NA,NA,NA,NA,NA
"BIHAR","BEGUSARAI","KHUDABANDPUR",NA,NA,NA,NA,NA
"BIHAR","BEGUSARAI","MANSURCHAK",0,0,0,0,0
"BIHAR","BEGUSARAI","MATIHANI",NA,NA,NA,NA,NA
"BIHAR","BEGUSARAI","NAOKHOTHI",NA,NA,NA,NA,NA
"BIHAR","BEGUSARAI","SAHEBPUR KAMAL",NA,NA,NA,NA,NA
"BIHAR","BEGUSARAI","TEGHRA",NA,NA,NA,NA,NA
"BIHAR","BHABUA","ADHAURA",0,0,0,0,0
"BIHAR","BHABUA","BHABUA",524,426,0,0,950
"BIHAR","BHABUA","BHAGWANPUR",15,15,0,0,30
"BIHAR","BHABUA","CHAINPUR",228,169,17,12,426
"BIHAR","BHABUA","CHAND",42,86,0,0,128
"BIHAR","BHABUA","DURGAWATI",27,14,5,0,46
"BIHAR","BHABUA","KUDRA",159,118,6,1,284
"BIHAR","BHABUA","MOHANIA",27,25,0,0,52
"BIHAR","BHABUA","NUAWN",73,37,22,0,132
"BIHAR","BHABUA","RAMGAR",51,54,4,1,110
"BIHAR","BHABUA","RAMPUR",33,25,0,0,58
"BIHAR","BHAGALPUR","BIHPUR",NA,NA,NA,NA,NA
"BIHAR","BHAGALPUR","GAURIDIH",0,0,0,0,0
"BIHAR","BHAGALPUR","GOPALPUR",0,0,0,0,0
"BIHAR","BHAGALPUR","ISMAILPUR",NA,NA,NA,NA,NA
"BIHAR","BHAGALPUR","JAGDISHPUR",0,0,0,0,0
"BIHAR","BHAGALPUR","KAHALGAON",0,0,0,0,0
"BIHAR","BHAGALPUR","KHARIK",NA,NA,NA,NA,NA
"BIHAR","BHAGALPUR","NARAINPUR",NA,NA,NA,NA,NA
"BIHAR","BHAGALPUR","NATHNAGAR",0,0,0,0,0
"BIHAR","BHAGALPUR","NAUGACHHIA",NA,NA,NA,NA,NA
"BIHAR","BHAGALPUR","PIRPAINTI",0,0,0,0,0
"BIHAR","BHAGALPUR","RANGRACHOWK",NA,NA,NA,NA,NA
"BIHAR","BHAGALPUR","SABOUR",4,4,0,0,8
"BIHAR","BHAGALPUR","SHAHKUND",0,0,0,0,0
"BIHAR","BHAGALPUR","SONHAULLA",0,0,0,0,0
"BIHAR","BHAGALPUR","SULTANGANJ",2,2,0,0,4
"BIHAR","BHOJPUR","AGIAON",67,71,0,0,138
"BIHAR","BHOJPUR","ARRAHSADAR",0,0,0,0,0
"BIHAR","BHOJPUR","BARBARA",0,0,0,0,0
"BIHAR","BHOJPUR","BEHIA",0,0,0,0,0
"BIHAR","BHOJPUR","CHARPOKHARI",41,62,6,1,110
"BIHAR","BHOJPUR","GARHANI",0,0,0,0,0
"BIHAR","BHOJPUR","JAGDISHPUR",36,33,3,0,72
"BIHAR","BHOJPUR","KOILWAR",0,0,0,0,0
"BIHAR","BHOJPUR","PIRO",111,46,0,0,157
"BIHAR","BHOJPUR","SAHAR",46,36,6,11,99
"BIHAR","BHOJPUR","SAHPUR",0,0,0,0,0
"BIHAR","BHOJPUR","SANDISH",0,0,0,0,0
"BIHAR","BHOJPUR","TARARI",319,355,43,3,720
"BIHAR","BHOJPUR","UDWABTNAGAR",6,0,0,0,6
"BIHAR","BOKARO","BERMO",0,0,0,0,0
"BIHAR","BOKARO","CHANDAN KIYOI",0,0,0,0,0
"BIHAR","BOKARO","CHAS",1,0,0,0,1
"BIHAR","BOKARO","GOMIA",0,14,0,0,14
"BIHAR","BOKARO","JARIDIH",0,0,0,0,0
"BIHAR","BOKARO","KASMAR",0,0,0,0,0
"BIHAR","BOKARO","NAWADIH",0,0,0,0,0
"BIHAR","BOKARO","PETARWAR",0,0,0,0,0
"BIHAR","BUXAR","BRAHAMPUR",0,0,0,0,0
"BIHAR","BUXAR","BUXAR",0,0,0,0,0
"BIHAR","BUXAR","CHANGAIN",0,0,0,0,0
"BIHAR","BUXAR","CHARKKI",NA,NA,NA,NA,NA
"BIHAR","BUXAR","CHAUSA",50,51,1,0,102
"BIHAR","BUXAR","DUMRAIN",20,18,1,0,39
"BIHAR","BUXAR","ITARHI",35,29,0,0,64
"BIHAR","BUXAR","KESATH",73,67,1,0,141
"BIHAR","BUXAR","NAWANAGAR",30,26,0,0,56
"BIHAR","BUXAR","RAJPUR",442,345,3,0,790
"BIHAR","BUXAR","SIMRI",0,0,0,0,0
"BIHAR","CHAMPARAN EAST","ADAPUR",NA,NA,NA,NA,NA
"BIHAR","CHAMPARAN EAST","ARERAJ",0,0,0,0,0
"BIHAR","CHAMPARAN EAST","BANJARIA",NA,NA,NA,NA,NA
"BIHAR","CHAMPARAN EAST","CHAKIYA",NA,NA,NA,NA,NA
"BIHAR","CHAMPARAN EAST","CHAURADANO",0,0,0,0,0
"BIHAR","CHAMPARAN EAST","CHIRAIYA",0,0,0,0,0
"BIHAR","CHAMPARAN EAST","DHAKA",NA,NA,NA,NA,NA
"BIHAR","CHAMPARAN EAST","FENHARA",NA,NA,NA,NA,NA
"BIHAR","CHAMPARAN EAST","GHORASAHAN",NA,NA,NA,NA,NA
"BIHAR","CHAMPARAN EAST","HARSIDHI",0,0,0,0,0
"BIHAR","CHAMPARAN EAST","KALYANPUR",NA,NA,NA,NA,NA
"BIHAR","CHAMPARAN EAST","KESARIA",NA,NA,NA,NA,NA
"BIHAR","CHAMPARAN EAST","KOTWA",NA,NA,NA,NA,NA
"BIHAR","CHAMPARAN EAST","MADHUBAN",NA,NA,NA,NA,NA
"BIHAR","CHAMPARAN EAST","MEHSHI",NA,NA,NA,NA,NA
"BIHAR","CHAMPARAN EAST","MOTIHARI",0,0,0,0,0
"BIHAR","CHAMPARAN EAST","PAHARPUR",NA,NA,NA,NA,NA
"BIHAR","CHAMPARAN EAST","PAKARIDAYAL",0,0,0,0,0
"BIHAR","CHAMPARAN EAST","PATAHI",NA,NA,NA,NA,NA
"BIHAR","CHAMPARAN EAST","PIPRAKOTHI",0,0,0,0,0
"BIHAR","CHAMPARAN EAST","RAMGARHWA",NA,NA,NA,NA,NA
"BIHAR","CHAMPARAN EAST","RAXAUL",NA,NA,NA,NA,NA
"BIHAR","CHAMPARAN EAST","SANGRAMPUR",NA,NA,NA,NA,NA
"BIHAR","CHAMPARAN EAST","SUGAULI",0,0,0,0,0
"BIHAR","CHAMPARAN EAST","TETARIA",NA,NA,NA,NA,NA
"BIHAR","CHAMPARAN EAST","TURKAULIA",NA,NA,NA,NA,NA
"BIHAR","CHAMPARAN WEST","BAGAHA",NA,NA,NA,NA,NA
"BIHAR","CHAMPARAN WEST","BAIRIA",NA,NA,NA,NA,NA
"BIHAR","CHAMPARAN WEST","BETTIAN",NA,NA,NA,NA,NA
"BIHAR","CHAMPARAN WEST","BHITAHA",NA,NA,NA,NA,NA
"BIHAR","CHAMPARAN WEST","CHANPATIYA",NA,NA,NA,NA,NA
"BIHAR","CHAMPARAN WEST","GAUNAHA",NA,NA,NA,NA,NA
"BIHAR","CHAMPARAN WEST","LAURIYA",NA,NA,NA,NA,NA
"BIHAR","CHAMPARAN WEST","MADHUBANI",NA,NA,NA,NA,NA
"BIHAR","CHAMPARAN WEST","MAINATANR",NA,NA,NA,NA,NA
"BIHAR","CHAMPARAN WEST","MAJHAWALIA",0,0,0,0,0
"BIHAR","CHAMPARAN WEST","NARKATIYAGANJ",0,0,0,0,0
"BIHAR","CHAMPARAN WEST","NAUTAN",NA,NA,NA,NA,NA
"BIHAR","CHAMPARAN WEST","PIPRASI",NA,NA,NA,NA,NA
"BIHAR","CHAMPARAN WEST","RAMNAGAR",NA,NA,NA,NA,NA
"BIHAR","CHAMPARAN WEST","SIDHAW",0,0,0,0,0
"BIHAR","CHAMPARAN WEST","SIKTA",NA,NA,NA,NA,NA
"BIHAR","CHAMPARAN WEST","THAKRAHA",NA,NA,NA,NA,NA
"BIHAR","CHAMPARAN WEST","YOGAPATTI",NA,NA,NA,NA,NA
"BIHAR","CHATRA","CHATRA",0,0,0,0,0
"BIHAR","CHATRA","GIDDHAUR",1,0,0,0,1
"BIHAR","CHATRA","HUNTERGANJ",20,11,0,0,31
"BIHAR","CHATRA","ITKHORI",26,27,1,0,54
"BIHAR","CHATRA","KUNDA",1,3,1,0,5
"BIHAR","CHATRA","LAVALONG",0,0,0,0,0
"BIHAR","CHATRA","PATTHERGARHA",0,0,0,0,0
"BIHAR","CHATRA","PRATAP PUR",0,0,0,0,0
"BIHAR","CHATRA","SEMARIA",NA,NA,NA,NA,NA
"BIHAR","CHATRA","TANDAWA",0,0,0,0,0
"BIHAR","DARBHANGA","AUNAGAR",NA,NA,NA,NA,NA
"BIHAR","DARBHANGA","BAHADURPUR",NA,NA,NA,NA,NA
"BIHAR","DARBHANGA","BAHERI",0,0,0,0,0
"BIHAR","DARBHANGA","BENIPUR",0,0,0,0,0
"BIHAR","DARBHANGA","BIRAUL",NA,NA,NA,NA,NA
"BIHAR","DARBHANGA","DARBHANGA",0,0,0,0,0
"BIHAR","DARBHANGA","GHANSHYAMPUR",NA,NA,NA,NA,NA
"BIHAR","DARBHANGA","GORA BOURAM",NA,NA,NA,NA,NA
"BIHAR","DARBHANGA","HAYAGHAT",NA,NA,NA,NA,NA
"BIHAR","DARBHANGA","JALE",NA,NA,NA,NA,NA
"BIHAR","DARBHANGA","KEOTI(RANWAY)",NA,NA,NA,NA,NA
"BIHAR","DARBHANGA","KIRATPUR",NA,NA,NA,NA,NA
"BIHAR","DARBHANGA","KUSHESHWAR ASTHAN-EA",NA,NA,NA,NA,NA
"BIHAR","DARBHANGA","KVSHESHWAR ASTHAN",0,0,0,0,0
"BIHAR","DARBHANGA","MANIGACHHI",0,0,0,0,0
"BIHAR","DARBHANGA","SINGHWARA",NA,NA,NA,NA,NA
"BIHAR","DEOGHAR","DEOGHAR",30,16,13,0,59
"BIHAR","DEOGHAR","DEVIPUR",0,0,0,0,0
"BIHAR","DEOGHAR","KARON",0,0,0,0,0
"BIHAR","DEOGHAR","MADHUPUR",0,0,0,0,0
"BIHAR","DEOGHAR","MOHANPUR",55,62,0,0,117
"BIHAR","DEOGHAR","PALAJORI",24,19,0,0,43
"BIHAR","DEOGHAR","SARATH",0,0,0,0,0
"BIHAR","DEOGHAR","SARWAN",4,0,0,0,4
"BIHAR","DHANBAD","BAGHMARA",0,0,0,4,4
"BIHAR","DHANBAD","BALIAPUR",0,0,0,0,0
"BIHAR","DHANBAD","DHANBAD",0,0,0,0,0
"BIHAR","DHANBAD","GOBINDPUR",5,2,1,2,10
"BIHAR","DHANBAD","JHARIA",NA,NA,NA,NA,NA
"BIHAR","DHANBAD","NIRSA",0,0,0,0,0
"BIHAR","DHANBAD","TOPCHACHI",0,0,0,0,0
"BIHAR","DHANBAD","TUNDI",3,3,0,0,6
"BIHAR","DUMKA","DUMKA",0,0,0,0,0
"BIHAR","DUMKA","GOPIKANDAR",6,8,0,0,14
"BIHAR","DUMKA","JAMA",1,13,1,0,15
"BIHAR","DUMKA","JAMTARA",0,5,0,0,5
"BIHAR","DUMKA","JARMUNDI",0,0,0,0,0
"BIHAR","DUMKA","KATHIKUND",0,1,0,0,1
"BIHAR","DUMKA","KUNDHIT",24,12,1,7,44
"BIHAR","DUMKA","MASALIA",13,0,0,0,13
"BIHAR","DUMKA","NALA",12,20,9,3,44
"BIHAR","DUMKA","NARAYANPUR",0,0,0,0,0
"BIHAR","DUMKA","RAMGARH",0,0,0,0,0
"BIHAR","DUMKA","RANESHWAR",15,0,0,0,15
"BIHAR","DUMKA","SARAIYAHAT",37,110,0,0,147
"BIHAR","DUMKA","SHIKARIPARA",0,0,0,0,0
"BIHAR","GARHWA","BHANDARIA",0,0,0,0,0
"BIHAR","GARHWA","BHAWNATHPUR",0,0,0,0,0
"BIHAR","GARHWA","CHIRIA",0,19,0,0,19
"BIHAR","GARHWA","DANDAI",15,14,0,0,29
"BIHAR","GARHWA","DHURKI",67,66,10,0,143
"BIHAR","GARHWA","GARHWA",6,30,0,0,36
"BIHAR","GARHWA","KHARAUNDHI",0,0,0,0,0
"BIHAR","GARHWA","MAJHIAURA",1,20,0,0,21
"BIHAR","GARHWA","MEVAL",0,0,0,0,0
"BIHAR","GARHWA","NAYARKTARI",30,0,0,0,30
"BIHAR","GARHWA","RAMIA",0,0,0,0,0
"BIHAR","GARHWA","RAMKANDA",0,0,0,0,0
"BIHAR","GARHWA","RANKA",0,6,0,0,6
"BIHAR","GAYA","AMAS",9,7,0,0,16
"BIHAR","GAYA","ATARI",65,2,0,0,67
"BIHAR","GAYA","BANROYBAZAR",0,0,0,0,0
"BIHAR","GAYA","BARACHATTI",0,0,0,0,0
"BIHAR","GAYA","BELAGANJ",17,8,1,0,26
"BIHAR","GAYA","BODHGAYA",1,21,0,0,22
"BIHAR","GAYA","DOBBI",44,36,0,3,83
"BIHAR","GAYA","DUMARIA",0,0,0,0,0
"BIHAR","GAYA","FETHPUR",21,18,3,0,42
"BIHAR","GAYA","GARARU",9,0,0,0,9
"BIHAR","GAYA","GAYA SADAR",4,23,0,0,27
"BIHAR","GAYA","GURUA",139,38,0,5,182
"BIHAR","GAYA","IMAMGANJ",0,0,0,0,0
"BIHAR","GAYA","KHIZIRSORAI",20,0,0,0,20
"BIHAR","GAYA","KONCH",94,87,0,0,181
"BIHAR","GAYA","MANPUR",0,0,0,0,0
"BIHAR","GAYA","MOHANPUR",0,0,0,0,0
"BIHAR","GAYA","NIMCHAK BATHANI",0,0,0,0,0
"BIHAR","GAYA","PARAIYA",0,0,0,0,0
"BIHAR","GAYA","SHERGHATI",46,29,1,1,77
"BIHAR","GAYA","TANKUPPA",0,0,0,0,0
"BIHAR","GAYA","TEKARI",260,264,2,1,527
"BIHAR","GAYA","WAZGANJ",0,0,0,0,0
"BIHAR","GIRIDIH","BAGODAR",4,196,0,0,200
"BIHAR","GIRIDIH","BENGABAD",1,9,1,0,11
"BIHAR","GIRIDIH","BIRNI",0,26,2,0,28
"BIHAR","GIRIDIH","DEORI",0,0,0,0,0
"BIHAR","GIRIDIH","DYMIR",2,1,1,0,4
"BIHAR","GIRIDIH","GANDEY",0,4,0,0,4
"BIHAR","GIRIDIH","GAWAN",1,2,0,0,3
"BIHAR","GIRIDIH","GIRIDIH",0,0,0,0,0
"BIHAR","GIRIDIH","JAMYA",0,0,0,0,0
"BIHAR","GIRIDIH","PIRTANR",9,0,0,0,9
"BIHAR","GIRIDIH","RAJ DHANWAR",0,0,0,0,0
"BIHAR","GIRIDIH","TISRI",0,0,0,0,0
"BIHAR","GODDA","BOARIJORE",0,0,0,0,0
"BIHAR","GODDA","GODDA",75,30,12,1,118
"BIHAR","GODDA","MAHAGAMA",46,30,0,0,76
"BIHAR","GODDA","MEHARWAN",2,2,0,0,4
"BIHAR","GODDA","PATHARGAMA",76,46,0,0,122
"BIHAR","GODDA","PORAIYHAT",4,4,0,0,8
"BIHAR","GODDA","SUNDAR PAHARI",6,2,0,0,8
"BIHAR","GODDA","THAKUR BANGTI",2,26,4,1,33
"BIHAR","GOPALGANJ","BAIKUNTHPUR",0,0,0,0,0
"BIHAR","GOPALGANJ","BARAULI",0,0,0,0,0
"BIHAR","GOPALGANJ","BHOREY",0,0,0,0,0
"BIHAR","GOPALGANJ","BIJAIPUR",0,0,0,0,0
"BIHAR","GOPALGANJ","GOPALGANJ",0,0,0,0,0
"BIHAR","GOPALGANJ","HATHUA",0,0,0,0,0
"BIHAR","GOPALGANJ","KATAIYA",0,0,0,0,0
"BIHAR","GOPALGANJ","KUCHAIKOTE",0,0,0,0,0
"BIHAR","GOPALGANJ","MANJHA",0,0,0,0,0
"BIHAR","GOPALGANJ","PHULWARIYA",0,0,0,0,0
"BIHAR","GOPALGANJ","PUNCHDEORI",0,1,0,0,1
"BIHAR","GOPALGANJ","SIDHWALIA",NA,NA,NA,NA,NA
"BIHAR","GOPALGANJ","THAWE",0,0,0,0,0
"BIHAR","GOPALGANJ","UCHKAGAON",NA,NA,NA,NA,NA
"BIHAR","GUMLA","BALBA",0,73,0,0,73
"BIHAR","GUMLA","BANO",0,192,0,0,192
"BIHAR","GUMLA","BASIA",0,405,0,0,405
"BIHAR","GUMLA","BHARNO",6,295,13,9,323
"BIHAR","GUMLA","BISHUNPUR",0,340,0,0,340
"BIHAR","GUMLA","CHAINPUR",0,122,0,0,122
"BIHAR","GUMLA","DUMRI",0,384,0,0,384
"BIHAR","GUMLA","GHAGHRA",0,420,0,0,420
"BIHAR","GUMLA","GUMLA",0,376,0,0,376
"BIHAR","GUMLA","JALDEGA",0,185,0,19,204
"BIHAR","GUMLA","KANIDARA",0,294,0,0,294
"BIHAR","GUMLA","KOLUBIRA",0,235,0,0,235
"BIHAR","GUMLA","KURDEG",0,572,0,0,572
"BIHAR","GUMLA","PALKOT",0,256,0,0,256
"BIHAR","GUMLA","RAIDIH",1,199,1,0,201
"BIHAR","GUMLA","SIMDEGA",0,680,0,0,680
"BIHAR","GUMLA","SISAI",0,1126,0,0,1126
"BIHAR","GUMLA","THETHAITANGA",3,430,2,0,435
"BIHAR","HAZARIBAG","BARHI",0,10,0,0,10
"BIHAR","HAZARIBAG","BARKAGAON",0,0,0,0,0
"BIHAR","HAZARIBAG","BARKATTHA",0,1,1,0,2
"BIHAR","HAZARIBAG","BISHNUGARH",0,0,0,0,0
"BIHAR","HAZARIBAG","CHAUPARAN",0,0,0,0,0
"BIHAR","HAZARIBAG","CHURCHU",0,0,0,0,0
"BIHAR","HAZARIBAG","GOLA",1,6,0,0,7
"BIHAR","HAZARIBAG","HAZARIBAGH",0,0,0,0,0
"BIHAR","HAZARIBAG","ICHAK",0,0,0,0,0
"BIHAR","HAZARIBAG","KATKAMSANDI",0,1,0,0,1
"BIHAR","HAZARIBAG","KEREDARI",0,0,0,0,0
"BIHAR","HAZARIBAG","MANDY",0,20,0,0,20
"BIHAR","HAZARIBAG","PADMA",0,0,0,0,0
"BIHAR","HAZARIBAG","PATRATU",0,3,0,0,3
"BIHAR","HAZARIBAG","RAMGARH",24,23,9,10,66
"BIHAR","JAMUI","ALIGANJ",33,38,0,0,71
"BIHAR","JAMUI","BARHAT",119,350,48,0,517
"BIHAR","JAMUI","CHAKAI",7,0,0,0,7
"BIHAR","JAMUI","GIDHOUR",0,6,0,0,6
"BIHAR","JAMUI","JAMUI",9,9,0,0,18
"BIHAR","JAMUI","JHAJHA",8,1,0,0,9
"BIHAR","JAMUI","KHAIRA",403,292,198,199,1092
"BIHAR","JAMUI","LAKSHMIPUR",29,16,13,0,58
"BIHAR","JAMUI","SIKANDRA",6,13,0,0,19
"BIHAR","JAMUI","SONO",0,0,0,0,0
"BIHAR","JEHANABAD","ARWAL",129,66,34,31,260
"BIHAR","JEHANABAD","BANSI SURUJPUR",0,0,0,0,0
"BIHAR","JEHANABAD","GHOSI",83,41,7,7,138
"BIHAR","JEHANABAD","JEHANABAD",0,0,0,1,1
"BIHAR","JEHANABAD","KAKU",0,0,0,0,0
"BIHAR","JEHANABAD","KALEV",25,11,5,6,47
"BIHAR","JEHANABAD","KARPI",0,0,0,0,0
"BIHAR","JEHANABAD","KURTHA",0,0,0,0,0
"BIHAR","JEHANABAD","MAKHDOMPUR",7,6,0,0,13
"BIHAR","JEHANABAD","RATNI FARIDPUR",0,0,0,0,0
"BIHAR","KATIHAR","AMDABAET",0,0,0,0,0
"BIHAR","KATIHAR","AZAMNAGAR",NA,NA,NA,NA,NA
"BIHAR","KATIHAR","BALRAMPUR",NA,NA,NA,NA,NA
"BIHAR","KATIHAR","BANPUR",NA,NA,NA,NA,NA
"BIHAR","KATIHAR","BARARI",NA,NA,NA,NA,NA
"BIHAR","KATIHAR","BARSOI",NA,NA,NA,NA,NA
"BIHAR","KATIHAR","DANDKHORA",NA,NA,NA,NA,NA
"BIHAR","KATIHAR","FALKA",NA,NA,NA,NA,NA
"BIHAR","KATIHAR","HASANGANJ",NA,NA,NA,NA,NA
"BIHAR","KATIHAR","KADWA",NA,NA,NA,NA,NA
"BIHAR","KATIHAR","KATIHAR",NA,NA,NA,NA,NA
"BIHAR","KATIHAR","KORHA",NA,NA,NA,NA,NA
"BIHAR","KATIHAR","KURSELA",NA,NA,NA,NA,NA
"BIHAR","KATIHAR","MANIHARI",NA,NA,NA,NA,NA
"BIHAR","KATIHAR","MANSHAHI",NA,NA,NA,NA,NA
"BIHAR","KATIHAR","SAMELI",NA,NA,NA,NA,NA
"BIHAR","KHAGARIA","ALAULI",NA,NA,NA,NA,NA
"BIHAR","KHAGARIA","BELDAUR",NA,NA,NA,NA,NA
"BIHAR","KHAGARIA","CHAUTHAM",NA,NA,NA,NA,NA
"BIHAR","KHAGARIA","GOGRI",NA,NA,NA,NA,NA
"BIHAR","KHAGARIA","KHAGARIA",0,0,0,0,0
"BIHAR","KHAGARIA","MANSI",NA,NA,NA,NA,NA
"BIHAR","KHAGARIA","PARBATTA",NA,NA,NA,NA,NA
"BIHAR","KISHANGANJ","BAHADURGANJ",NA,NA,NA,NA,NA
"BIHAR","KISHANGANJ","DHIGHATBANK",NA,NA,NA,NA,NA
"BIHAR","KISHANGANJ","KISHANGANJ",NA,NA,NA,NA,NA
"BIHAR","KISHANGANJ","KOCHADHAMIN",NA,NA,NA,NA,NA
"BIHAR","KISHANGANJ","POTHIA",NA,NA,NA,NA,NA
"BIHAR","KISHANGANJ","TERHAGACHH",NA,NA,NA,NA,NA
"BIHAR","KISHANGANJ","THAKURGANJ",0,0,0,0,0
"BIHAR","KODARMA","CHANDWA",1,0,0,0,1
"BIHAR","KODARMA","JAINAGAR",0,0,0,0,0
"BIHAR","KODARMA","KODARAMA",13,13,1,1,28
"BIHAR","KODARMA","MARKACHO",0,2,0,0,2
"BIHAR","KODARMA","SATGAWAN",0,0,0,0,0
"BIHAR","LAKHISARAI","BARAHIYA",0,0,0,0,0
"BIHAR","LAKHISARAI","HALSI",8,14,0,5,27
"BIHAR","LAKHISARAI","LOKHISARAI",0,0,0,0,0
"BIHAR","LAKHISARAI","PIPARIA",0,0,0,0,0
"BIHAR","LAKHISARAI","SURAJGARA",0,2,0,0,2
"BIHAR","LOHARDAGA","BHANDRA",1,1,0,0,2
"BIHAR","LOHARDAGA","KISKO",0,14,0,0,14
"BIHAR","LOHARDAGA","KURU",0,1,0,0,1
"BIHAR","LOHARDAGA","LOHARDAGA",0,0,0,0,0
"BIHAR","LOHARDAGA","SENHA",0,6,0,0,6
"BIHAR","MADHEPURA","ALAMNAGAR",NA,NA,NA,NA,NA
"BIHAR","MADHEPURA","BIHARIGANJ",NA,NA,NA,NA,NA
"BIHAR","MADHEPURA","CHAUSA",NA,NA,NA,NA,NA
"BIHAR","MADHEPURA","GAWALPARA",NA,NA,NA,NA,NA
"BIHAR","MADHEPURA","KUMAR KHAND",0,0,0,0,0
"BIHAR","MADHEPURA","MADHEPURA",NA,NA,NA,NA,NA
"BIHAR","MADHEPURA","MURLIGANJ",NA,NA,NA,NA,NA
"BIHAR","MADHEPURA","PURAINI",NA,NA,NA,NA,NA
"BIHAR","MADHEPURA","SHANKERPUR",NA,NA,NA,NA,NA
"BIHAR","MADHEPURA","SINGHESWAR",NA,NA,NA,NA,NA
"BIHAR","MADHEPURA","UDA KISHANGANJ",NA,NA,NA,NA,NA
"BIHAR","MADHUBANI","ANDHARADATHI",NA,NA,NA,NA,NA
"BIHAR","MADHUBANI","BABUBARHI",NA,NA,NA,NA,NA
"BIHAR","MADHUBANI","BASOPATTI",NA,NA,NA,NA,NA
"BIHAR","MADHUBANI","BENIPATTI",0,0,0,0,0
"BIHAR","MADHUBANI","BISFI",NA,NA,NA,NA,NA
"BIHAR","MADHUBANI","GHOGARDIHA",NA,NA,NA,NA,NA
"BIHAR","MADHUBANI","HARLAKHI",2,4,0,2,8
"BIHAR","MADHUBANI","JAITYAGAR",NA,NA,NA,NA,NA
"BIHAR","MADHUBANI","JHANJHARPUR",0,0,0,0,0
"BIHAR","MADHUBANI","KHAJAULI",NA,NA,NA,NA,NA
"BIHAR","MADHUBANI","LADANIA",NA,NA,NA,NA,NA
"BIHAR","MADHUBANI","LAKHNAUR",NA,NA,NA,NA,NA
