-----
{
 "description": "The table refers to block wise distribution of surface flow schemes according to source of finance. It has been sourced from 2nd census of minor irrigation scheme(1993-94) from Ministry of Water Resources.", 
 "file_name": "blcktab4.7.csv", 
 "title": "Download CSV for Blockwise Distribution of Surface Flow Schemes according to Finance source for 2nd census of Minor Irrigation Schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/blcktab4.7.csv"
}
-----
State,District,Block,Government funds,Farmers saving,Loan & Saving,Subsidy & Bank loan,Subsidy only,Others,Total
MADHYA PRADESH,RAISEN,SILWANI,NA,NA,NA,NA,NA,NA,NA
MADHYA PRADESH,RAISEN,UDAIPURA,0,9,0,0,0,0,9
MADHYA PRADESH,RAJGARH,BIAORA,1,7,2,6,8,0,24
MADHYA PRADESH,RAJGARH,JEERAPUR,0,0,0,0,0,0,0
MADHYA PRADESH,RAJGARH,KHILCHIPUR,11,0,0,0,0,0,11
MADHYA PRADESH,RAJGARH,NARASINGHGARH,2,1,0,0,0,0,3
MADHYA PRADESH,RAJGARH,PACHAUR (SARANGPUR),0,0,2,24,0,0,26
MADHYA PRADESH,RAJGARH,RAJGARH,0,0,0,0,0,0,0
MADHYA PRADESH,RAJNANDGAON,BODLA,20,0,3,0,6,0,29
MADHYA PRADESH,RAJNANDGAON,CHAUKI,NA,NA,NA,NA,NA,NA,NA
MADHYA PRADESH,RAJNANDGAON,CHHUIKHANDAN,1,5,0,0,0,0,6
MADHYA PRADESH,RAJNANDGAON,CHHURIA,NA,NA,NA,NA,NA,NA,NA
MADHYA PRADESH,RAJNANDGAON,DOMGARGARH,1,1,0,0,0,0,2
MADHYA PRADESH,RAJNANDGAON,DONGARGAON,15,4,0,0,0,0,19
MADHYA PRADESH,RAJNANDGAON,KAWARDHA,NA,NA,NA,NA,NA,NA,NA
MADHYA PRADESH,RAJNANDGAON,KHALRAGARH,5,7,0,0,0,0,12
MADHYA PRADESH,RAJNANDGAON,MANPUR,NA,NA,NA,NA,NA,NA,NA
MADHYA PRADESH,RAJNANDGAON,MOHLA,NA,NA,NA,NA,NA,NA,NA
MADHYA PRADESH,RAJNANDGAON,RAJNANDGAON,3,5,0,22,6,8,44
MADHYA PRADESH,RAJNANDGAON,SAHASPURLOHARA,NA,NA,NA,NA,NA,NA,NA
MADHYA PRADESH,RATLAM,ALOT,2,1,12,0,0,0,15
MADHYA PRADESH,RATLAM,BAJNA,127,3,25,2,40,0,197
MADHYA PRADESH,RATLAM,JAWRA,68,20,2,1,0,0,91
MADHYA PRADESH,RATLAM,PIPLODA,40,30,0,0,0,0,70
MADHYA PRADESH,RATLAM,RATLAM,182,0,0,27,0,0,209
MADHYA PRADESH,RATLAM,SAILANA,6,79,0,0,0,0,85
MADHYA PRADESH,REWA,GANGEO,3,1,1,0,0,0,5
MADHYA PRADESH,REWA,HANUMANA,79,315,0,0,0,0,394
MADHYA PRADESH,REWA,JAWA,NA,NA,NA,NA,NA,NA,NA
MADHYA PRADESH,REWA,MAUGANJ,0,4,0,0,0,0,4
MADHYA PRADESH,REWA,NAIGARHI,0,9,0,0,0,0,9
MADHYA PRADESH,REWA,RAIPUR,8,24,7,0,0,0,39
MADHYA PRADESH,REWA,REWA,NA,NA,NA,NA,NA,NA,NA
MADHYA PRADESH,REWA,SIRMAUR,0,1,0,0,0,0,1
MADHYA PRADESH,REWA,TYONTHAR,0,0,0,0,0,0,0
MADHYA PRADESH,SAGAR,BANDA,50,0,0,41,0,0,91
MADHYA PRADESH,SAGAR,BEENA,NA,NA,NA,NA,NA,NA,NA
MADHYA PRADESH,SAGAR,DEORI,0,13,0,0,0,1,14
MADHYA PRADESH,SAGAR,JAISINAGAR,43,0,0,0,0,0,43
MADHYA PRADESH,SAGAR,KESALI,20,67,0,0,7,0,94
MADHYA PRADESH,SAGAR,KHURAI,8,20,7,0,0,0,35
MADHYA PRADESH,SAGAR,MALTHON,0,0,0,0,36,0,36
MADHYA PRADESH,SAGAR,RAHATGARH,86,4,0,0,0,0,90
MADHYA PRADESH,SAGAR,REHALI,24,18,0,0,1,0,43
MADHYA PRADESH,SAGAR,SAGAR,460,69,0,0,3,99,631
MADHYA PRADESH,SAGAR,SHAHGARH,0,0,0,0,0,0,0
MADHYA PRADESH,SATNA,AMARPATAN,167,85,4,0,0,0,256
MADHYA PRADESH,SATNA,CHITRAKOOT,1,2,0,0,0,0,3
MADHYA PRADESH,SATNA,MAIHAR,0,4,0,0,0,0,4
MADHYA PRADESH,SATNA,NAGOD,0,10,0,0,0,0,10
MADHYA PRADESH,SATNA,RAMNAGAR,59,31,0,0,0,0,90
MADHYA PRADESH,SATNA,RAMPUR,0,1,0,0,0,0,1
MADHYA PRADESH,SATNA,SATNA,NA,NA,NA,NA,NA,NA,NA
MADHYA PRADESH,SATNA,UNCHEHARA,0,17,0,0,0,0,17
MADHYA PRADESH,SEHORE,AASHTA,10,0,0,0,0,0,10
MADHYA PRADESH,SEHORE,BUDANI,0,0,0,0,0,0,0
MADHYA PRADESH,SEHORE,ICHHAWER,0,0,0,0,0,0,0
MADHYA PRADESH,SEHORE,NASRULLAHGANJ,NA,NA,NA,NA,NA,NA,NA
MADHYA PRADESH,SEHORE,SIHORE,32,0,0,0,0,0,32
MADHYA PRADESH,SEONI,BARGHAT,449,23,0,0,0,1,473
MADHYA PRADESH,SEONI,CHHAPARA,72,0,0,0,0,0,72
MADHYA PRADESH,SEONI,DHANORA,18,13,0,0,0,0,31
MADHYA PRADESH,SEONI,KAHANAPUS,54,2,0,0,0,0,56
MADHYA PRADESH,SEONI,KEOLARI,49,0,0,0,0,0,49
MADHYA PRADESH,SEONI,KURAI,26,3,0,0,0,1,30
MADHYA PRADESH,SEONI,LAKHNADAUN,11,13,0,0,0,0,24
MADHYA PRADESH,SEONI,SEONI,19,2,1,0,0,0,22
MADHYA PRADESH,SHAHDOL,ANUPPUR,0,0,0,0,0,0,0
MADHYA PRADESH,SHAHDOL,BUDHAR,0,13,0,0,0,16,29
MADHYA PRADESH,SHAHDOL,BYOHARI,0,2,0,0,0,0,2
MADHYA PRADESH,SHAHDOL,JAISINGHNAGAR,0,23,0,0,0,0,23
MADHYA PRADESH,SHAHDOL,JAITAHARI,2,3,0,0,0,5,10
MADHYA PRADESH,SHAHDOL,KOTAMA,0,0,0,0,0,0,0
MADHYA PRADESH,SHAHDOL,MANPUR,0,7,0,0,0,0,7
MADHYA PRADESH,SHAHDOL,PALEE-1,0,0,0,0,0,0,0
MADHYA PRADESH,SHAHDOL,PALEE-2,133,5,0,1,0,0,139
MADHYA PRADESH,SHAHDOL,PUSHPRAJGARH,28,20,0,0,0,9,57
MADHYA PRADESH,SHAHDOL,SOHAGPUR,33,153,1,0,11,39,237
MADHYA PRADESH,SHAHDOL,UMARIYA,0,18,1,0,0,0,19
MADHYA PRADESH,SHAJAPUR,AGAR,0,0,0,0,0,0,0
MADHYA PRADESH,SHAJAPUR,BAROD,12,75,3,0,0,0,90
MADHYA PRADESH,SHAJAPUR,KALAPIPALMANDI,60,191,1,0,0,0,252
MADHYA PRADESH,SHAJAPUR,MOMANBARODIYA,3,0,0,0,0,0,3
MADHYA PRADESH,SHAJAPUR,NALKHEDA,233,181,71,1,22,0,508
MADHYA PRADESH,SHAJAPUR,SHAJAPUR,1,4,0,0,0,0,5
MADHYA PRADESH,SHAJAPUR,SUJALPUR,220,1342,5,14,0,0,1581
MADHYA PRADESH,SHAJAPUR,SUSNER,19,93,1,60,0,0,173
MADHYA PRADESH,SHIVPURI,BADARWAS,0,6,0,0,22,0,28
MADHYA PRADESH,SHIVPURI,KARERA,1,0,0,8,0,0,9
MADHYA PRADESH,SHIVPURI,KHANIYADHANA,NA,NA,NA,NA,NA,NA,NA
MADHYA PRADESH,SHIVPURI,KOLARAS,75,8,0,0,0,0,83
MADHYA PRADESH,SHIVPURI,NARWAR,125,0,0,2,23,0,150
MADHYA PRADESH,SHIVPURI,PICHHORE,0,0,0,0,0,2,2
MADHYA PRADESH,SHIVPURI,POHARI,0,0,0,0,7,13,20
MADHYA PRADESH,SHIVPURI,SHIVPURI,22,14,0,0,0,0,36
MADHYA PRADESH,SIDHI,BAIDHAN,1,0,0,0,0,0,1
MADHYA PRADESH,SIDHI,CHITRANGI,4,32,3,0,0,0,39
MADHYA PRADESH,SIDHI,DEOSAR,0,0,0,0,0,0,0
MADHYA PRADESH,SIDHI,KUSAMI,2,0,0,0,0,0,2
MADHYA PRADESH,SIDHI,MAJHAULI,3,1,0,0,0,0,4
MADHYA PRADESH,SIDHI,RAMPURNEKIN,NA,NA,NA,NA,NA,NA,NA
MADHYA PRADESH,SIDHI,SIDHI,0,0,0,0,0,0,0
MADHYA PRADESH,SIDHI,SIHAWAL,0,2,0,0,0,0,2
MADHYA PRADESH,SURGUJA,AMBIKAPUR,0,0,0,0,0,0,0
MADHYA PRADESH,SURGUJA,BADRAFNAGAR,99,29,4,0,0,0,132
MADHYA PRADESH,SURGUJA,BAIKUNTHPUR,NA,NA,NA,NA,NA,NA,NA
MADHYA PRADESH,SURGUJA,BALRAMPUR,0,0,0,0,0,0,0
MADHYA PRADESH,SURGUJA,BATOLI,0,56,0,0,0,0,56
MADHYA PRADESH,SURGUJA,BHAIYATHAN,250,0,8,0,0,0,258
MADHYA PRADESH,SURGUJA,BHARATPUR,112,416,0,0,6,0,534
MADHYA PRADESH,SURGUJA,KHARGAWAN,NA,NA,NA,NA,NA,NA,NA
MADHYA PRADESH,SURGUJA,KUSAMI,303,346,0,0,9,0,658
MADHYA PRADESH,SURGUJA,LAKHANPUR,0,89,0,0,0,0,89
MADHYA PRADESH,SURGUJA,LUNDRA,16,173,0,0,1,0,190
MADHYA PRADESH,SURGUJA,MAINPAT,62,62,0,0,0,0,124
MADHYA PRADESH,SURGUJA,MANENDRAGARH,463,63,62,0,0,0,588
MADHYA PRADESH,SURGUJA,ODAGI,65,644,4,0,39,0,752
MADHYA PRADESH,SURGUJA,PRATAPPUR,3,25,0,0,0,0,28
MADHYA PRADESH,SURGUJA,PREMNAGAR,86,269,0,0,15,0,370
MADHYA PRADESH,SURGUJA,RAJPUR,44,97,40,10,0,0,191
MADHYA PRADESH,SURGUJA,RAMANUJNAGAR,NA,NA,NA,NA,NA,NA,NA
MADHYA PRADESH,SURGUJA,RAMCHANDRAPUR,0,0,0,0,0,0,0
MADHYA PRADESH,SURGUJA,SHANKARGARH,0,0,0,0,0,0,0
MADHYA PRADESH,SURGUJA,SITAPUR,21,30,0,0,0,0,51
MADHYA PRADESH,SURGUJA,SONHAT,24,61,0,0,0,0,85
MADHYA PRADESH,SURGUJA,SURAJPUR,0,160,0,0,0,0,160
MADHYA PRADESH,SURGUJA,UDAYPUR,9,51,0,0,1,0,61
MADHYA PRADESH,TIKAMGARH,BALDEOGARH,NA,NA,NA,NA,NA,NA,NA
MADHYA PRADESH,TIKAMGARH,JATARA,16,0,0,0,0,0,16
MADHYA PRADESH,TIKAMGARH,NIWARI,69,0,0,0,0,0,69
MADHYA PRADESH,TIKAMGARH,PALERA,269,0,0,0,39,41,349
MADHYA PRADESH,TIKAMGARH,PRITHWIPUR,145,0,2,0,0,0,147
MADHYA PRADESH,TIKAMGARH,TIKAMGARH,60,0,0,0,0,7,67
MADHYA PRADESH,UJJAIN,BADNAGAR,0,17,0,0,0,0,17
MADHYA PRADESH,UJJAIN,GHATIYA,NA,NA,NA,NA,NA,NA,NA
MADHYA PRADESH,UJJAIN,KHACHRAUD,42,58,11,1,0,0,112
MADHYA PRADESH,UJJAIN,MAHIDPUR,NA,NA,NA,NA,NA,NA,NA
MADHYA PRADESH,UJJAIN,TARANA,0,42,0,0,0,0,42
MADHYA PRADESH,UJJAIN,UJJAIN,232,81,0,0,0,0,313
MADHYA PRADESH,VIDISHA,BASODA,1,0,0,0,0,0,1
MADHYA PRADESH,VIDISHA,GYARASPUR,NA,NA,NA,NA,NA,NA,NA
MADHYA PRADESH,VIDISHA,KURWAI,NA,NA,NA,NA,NA,NA,NA
MADHYA PRADESH,VIDISHA,LATERI,NA,NA,NA,NA,NA,NA,NA
MADHYA PRADESH,VIDISHA,NATERAN,1,5,2,0,0,0,8
MADHYA PRADESH,VIDISHA,SIRONJ,0,0,0,0,1,0,1
MADHYA PRADESH,VIDISHA,VIDISHA,NA,NA,NA,NA,NA,NA,NA
MAHARASHTRA,,,NA,NA,NA,NA,NA,NA,NA
MANIPUR,BISHNUPUR,BISHNUPUR,0,0,0,0,0,0,0
MANIPUR,BISHNUPUR,MOIRANG,0,0,0,0,0,0,0
MANIPUR,CHANDEL,CHAKPIKARONG,0,0,0,0,0,0,0
MANIPUR,CHANDEL,CHANDEL,0,0,0,0,0,0,0
MANIPUR,CHURACHANDPUR,CHURACHANDPUR,0,0,0,0,0,0,0
MANIPUR,CHURACHANDPUR,HENGLEP,0,0,0,0,0,0,0
MANIPUR,CHURACHANDPUR,SINGHAT,0,0,0,0,0,0,0
MANIPUR,CHURACHANDPUR,THANGLON,0,0,0,0,0,0,0
MANIPUR,IMPHAL,HAORANGSABAL(I-W),0,0,0,0,0,0,0
MANIPUR,IMPHAL,IRILBUNG(IMPHAL-E),0,0,0,0,0,0,0
MANIPUR,IMPHAL,SWOMBUNG(IMPHAL-E),0,0,0,0,0,0,0
MANIPUR,IMPHAL,WAQNGOI(I-W),NA,NA,NA,NA,NA,NA,NA
MANIPUR,SENAPATI,KANGPOKPI,0,0,0,0,0,0,0
MANIPUR,SENAPATI,PAOMATA,0,0,0,0,0,0,0
MANIPUR,SENAPATI,PURUL,NA,NA,NA,NA,NA,NA,NA
MANIPUR,SENAPATI,SAIKHUL,0,0,0,0,0,0,0
MANIPUR,SENAPATI,TADUBI,0,0,0,0,0,0,0
MANIPUR,TAMENGLONG,NUNGBA,0,0,0,0,0,0,0
MANIPUR,TAMENGLONG,TAMEI,0,0,0,0,0,0,0
MANIPUR,TAMENGLONG,TAMENGLONG,0,0,0,0,0,0,0
MANIPUR,THOUBAL,KAKCHING,0,0,0,0,0,0,0
MANIPUR,THOUBAL,THOUBAL,0,0,0,0,0,0,0
MANIPUR,UKHRUL,CHINGAI,0,0,0,0,0,0,0
MANIPUR,UKHRUL,KAMJONG,0,0,0,0,0,0,0
MANIPUR,UKHRUL,PHUNGYAR,0,0,0,0,0,0,0
MANIPUR,UKHRUL,UKHRUL,0,0,0,0,0,0,0
MEGHALAYA,EAST GARO HILLS,DAMBO RONGJENG,1,143,0,0,1,12,157
MEGHALAYA,EAST GARO HILLS,RESU-BELPARA,43,317,2,2,17,34,415
MEGHALAYA,EAST GARO HILLS,SAMANDA.,14,22,0,0,0,0,36
MEGHALAYA,EAST GARO HILLS,SONGSAK,1,45,0,0,13,30,89
MEGHALAYA,EAST KHASI HILLS,MAWKYNREW,99,351,2,0,134,2,588
MEGHALAYA,EAST KHASI HILLS,MAWPHLANG,38,382,0,0,32,47,499
MEGHALAYA,EAST KHASI HILLS,MAWRYNGKNENG,46,410,12,1,50,11,530
MEGHALAYA,EAST KHASI HILLS,MAWSYNRAM,1,11,0,0,16,0,28
MEGHALAYA,EAST KHASI HILLS,MYLLIEM,2,511,0,0,19,0,532
MEGHALAYA,EAST KHASI HILLS,PYNURSLA,20,577,1,0,69,6,673
MEGHALAYA,EAST KHASI HILLS,SHELLA BHOLAGANGH,0,158,0,0,0,0,158
MEGHALAYA,JAINTIA HILLS,AMLAREM,46,323,7,18,151,3,548
MEGHALAYA,JAINTIA HILLS,KHLIEHRIAT,12,352,3,0,18,151,536
MEGHALAYA,JAINTIA HILLS,LASKEIN,34,455,1,0,23,2,515
MEGHALAYA,JAINTIA HILLS,THADLASKEIN,53,887,0,0,81,0,1021
MEGHALAYA,RI BHOI DISTRICT,UMLING  C&D BLOCK,437,1569,5,0,27,0,2038
MEGHALAYA,RI BHOI DISTRICT,UMSNING C&D BLOCK,169,1521,238,4,201,76,2209
MEGHALAYA,SOUTH GARO HILLS,BAGHMARA,20,0,0,2,11,0,33
MEGHALAYA,SOUTH GARO HILLS,CHOKPOT,7,0,0,0,0,0,7
MEGHALAYA,SOUTH GARO HILLS,RONGRA,4,0,0,0,0,0,4
MEGHALAYA,WEST GARO HILLS,BETASING,55,25,0,0,0,0,80
MEGHALAYA,WEST GARO HILLS,DADENGGIRI,0,0,0,0,0,0,0
MEGHALAYA,WEST GARO HILLS,DALUS,14,149,2,1,20,5,191
MEGHALAYA,WEST GARO HILLS,RONGRAM,36,0,1,1,6,0,44
MEGHALAYA,WEST GARO HILLS,SELSELLA,1,56,0,0,8,0,65
MEGHALAYA,WEST GARO HILLS,TIKKIRKILLA,46,0,0,0,0,0,46
MEGHALAYA,WEST GARO HILLS,ZIKZAK,4,15,0,0,0,0,19
MEGHALAYA,WEST KHASI HILLS,MAIRANG,10,487,3,7,30,72,609
MEGHALAYA,WEST KHASI HILLS,MAWKYRWAT,13,147,2,0,10,2,174
MEGHALAYA,WEST KHASI HILLS,MAWSHYNRUT,12,544,1,0,42,51,650
MEGHALAYA,WEST KHASI HILLS,NONGSTOIN,19,967,0,0,20,0,1006
MEGHALAYA,WEST KHASI HILLS,RANIKOR,5,114,0,0,5,0,124
MIZORAM,AIZAWL,AIBAWK,0,17,0,0,99,0,116
MIZORAM,AIZAWL,DARLAWN,0,0,0,0,71,0,71
MIZORAM,AIZAWL,KHAWZAWL,130,1146,0,0,0,0,1276
MIZORAM,AIZAWL,LUNGDAR 'E',0,941,0,0,0,0,941
MIZORAM,AIZAWL,NGOPA,14,296,0,32,19,0,361
MIZORAM,AIZAWL,PHAILENG 'W',0,67,0,0,0,0,67
MIZORAM,AIZAWL,REIEK,0,28,0,0,32,0,60
MIZORAM,AIZAWL,SERCHHIP,25,529,0,0,0,0,554
MIZORAM,AIZAWL,THINGDAWL,0,130,0,0,90,0,220
MIZORAM,AIZAWL,THINGSULTHLIAH,77,94,0,0,1,0,172
MIZORAM,AIZAWL,TLANGNUAM,1,27,0,0,41,0,69
MIZORAM,AIZAWL,ZAWLNUAM,0,40,0,0,0,0,40
MIZORAM,CHHIMTUIPUI,CHAWNGTE,0,0,0,0,9,0,9
MIZORAM,CHHIMTUIPUI,LAWNGTLAI,0,25,0,0,7,0,32
MIZORAM,CHHIMTUIPUI,SANGAU,0,21,0,0,7,0,28
MIZORAM,CHHIMTUIPUI,TUIPANG,0,0,1,0,124,0,125
MIZORAM,LUNGLEI,BUNGHMUN,0,22,0,0,20,0,42
MIZORAM,LUNGLEI,HNAHTHIAL,18,134,0,1,0,0,153
MIZORAM,LUNGLEI,LUNGLEI,48,95,0,0,51,0,194
MIZORAM,LUNGLEI,LUNGSEN,35,170,0,0,16,23,244
MIZORAM,LUNGLEI,VILL1,NA,NA,NA,NA,NA,NA,NA
NAGALAND,KOHIMA,JALUKIE,0,0,0,0,834,148,982
NAGALAND,KOHIMA,KOHIMA,0,0,0,1,803,2,806
NAGALAND,KOHIMA,KUHUBOTO,0,0,0,0,353,1,354
NAGALAND,KOHIMA,MEDZIPHEMA,0,0,0,0,312,0,312
NAGALAND,KOHIMA,TSEMINYU,0,0,0,0,1,303,304
NAGALAND,MOKOKCHUNG,CHANGTONGYA,0,0,0,1,685,168,854
NAGALAND,MOKOKCHUNG,MANGOLEMBA,0,1,0,0,387,12,400
NAGALAND,MOKOKCHUNG,ONGPANGKONG,0,0,0,0,488,72,560
NAGALAND,MON,CHEN,0,0,0,0,154,0,154
NAGALAND,MON,MON,0,0,0,0,378,40,418
NAGALAND,MON,TOBU,0,0,0,1,103,11,115
NAGALAND,MON,WAKCHING,0,0,0,0,96,2,98
NAGALAND,PHEK,KIKRUMA,1,0,3,0,2645,1,2650
NAGALAND,PHEK,MELURI,0,0,1,0,372,0,373
NAGALAND,PHEK,PHEK,0,0,0,0,1026,0,1026
NAGALAND,TUENSANG,KIPHIRE,0,0,0,0,400,13,413
NAGALAND,TUENSANG,LONGKHIM,0,0,0,0,484,0,484
NAGALAND,TUENSANG,LONGLENG,0,0,0,0,194,2,196
NAGALAND,TUENSANG,NOKLAK,0,0,0,0,373,47,420
NAGALAND,TUENSANG,SANGSANGYU,0,0,0,0,255,109,364
NAGALAND,TUENSANG,SHAMATOR,0,0,0,0,246,84,330
NAGALAND,TUENSANG,SITIMI,0,0,0,0,231,0,231
NAGALAND,WOKHA,BAGHTY,0,0,0,0,900,0,900
NAGALAND,WOKHA,WOKHA,0,0,0,0,360,0,360
NAGALAND,ZUNHEBOTO,AKULUTO,0,6,0,0,463,1,470
NAGALAND,ZUNHEBOTO,GHATASHI,0,0,0,0,89,0,89
NAGALAND,ZUNHEBOTO,TOKIYE,0,0,0,0,132,0,132
NAGALAND,ZUNHEBOTO,ZUNHEBOTO,0,1,0,0,262,0,263
ORISSA,ANGUL,ANUGUL,0,5,0,0,0,0,5
ORISSA,ANGUL,ATHAMALLICK,9,1,0,2,0,0,12
ORISSA,ANGUL,BANANPULA,0,0,0,0,1,0,1
ORISSA,ANGUL,CHHENDIAPADA,5,5,0,3,0,2,15
ORISSA,ANGUL,KANIHA,1,0,0,0,0,0,1
ORISSA,ANGUL,KISONAGAR,2,0,0,1,1,0,4
ORISSA,ANGUL,PALALAHARA,15,0,0,8,5,8,36
ORISSA,ANGUL,TALCHER,1,0,0,0,0,0,1
ORISSA,BALASORE,BAHANAGA,0,0,0,0,0,0,0
ORISSA,BALASORE,BALASORE,0,2,0,0,1,0,3
ORISSA,BALASORE,BALIPAL,NA,NA,NA,NA,NA,NA,NA
ORISSA,BALASORE,BASTA,2,0,0,0,0,0,2
ORISSA,BALASORE,BHOGARAI,NA,NA,NA,NA,NA,NA,NA
ORISSA,BALASORE,JALESWAR,0,0,0,0,0,0,0
ORISSA,BALASORE,JILGIRI,0,0,0,0,0,0,0
ORISSA,BALASORE,KHAIRA,1,0,0,0,0,0,1
ORISSA,BALASORE,OUPADA,0,0,0,0,0,0,0
ORISSA,BALASORE,REMUNA,0,0,0,0,0,0,0
ORISSA,BALASORE,SIMULIA,NA,NA,NA,NA,NA,NA,NA
ORISSA,BALASORE,SORO,0,0,0,0,0,0,0
ORISSA,BARAGARH,AMBABHANA,78,4,0,1,17,0,100
ORISSA,BARAGARH,ATABIRA,39,2,1,0,39,0,81
ORISSA,BARAGARH,BARAGARH,23,0,0,1,43,0,67
ORISSA,BARAGARH,BARAPALI,70,7,5,0,38,0,120
ORISSA,BARAGARH,BHATALI,139,18,0,4,29,0,190
ORISSA,BARAGARH,BHENDENI,79,0,0,0,24,0,103
ORISSA,BARAGARH,BIJEPUR,39,2,1,0,0,0,42
ORISSA,BARAGARH,GAISILAT,198,305,4,6,2,0,515
ORISSA,BARAGARH,JHARABANDHA,27,96,0,20,0,0,143
ORISSA,BARAGARH,PADMAPUR,169,209,4,2,1,0,385
ORISSA,BARAGARH,PAIKMAL,93,4,1,23,6,0,127
ORISSA,BARAGARH,SOHELA,89,7,0,8,5,0,109
ORISSA,BHADRAK,BASUDEVPUR,0,2,0,0,0,0,2
ORISSA,BHADRAK,BHADRAK,0,0,0,0,0,0,0
ORISSA,BHADRAK,BHANDARIPOKHARI,NA,NA,NA,NA,NA,NA,NA
ORISSA,BHADRAK,BONTH,0,0,0,0,0,0,0
ORISSA,BHADRAK,CHANDABALI,3,0,0,0,0,0,3
ORISSA,BHADRAK,DHAMANAGAR,0,35,2,0,0,0,37
ORISSA,BHADRAK,TIHIDI,0,0,0,0,0,0,0
ORISSA,BOLANGIR,AGALPUR,2,0,0,0,6,0,8
ORISSA,BOLANGIR,BALANGIR,8,1,0,0,0,0,9
ORISSA,BOLANGIR,BELPARA,44,35,0,0,0,0,79
ORISSA,BOLANGIR,BONGOMUNDA,7,0,1,1,0,0,9
ORISSA,BOLANGIR,DEOGAN,68,22,1,1,2,0,94
ORISSA,BOLANGIR,KHAPRA KHOL,78,71,0,1,1,0,151
ORISSA,BOLANGIR,LOUSINGHA,21,2,0,0,33,0,56
ORISSA,BOLANGIR,MURIBAHAL,1,2,0,0,0,0,3
ORISSA,BOLANGIR,PATANAGARH,146,234,0,0,7,1,388
ORISSA,BOLANGIR,PUINTALA,19,0,1,3,1,0,24
ORISSA,BOLANGIR,SAINTALA,3,5,0,0,0,0,8
ORISSA,BOLANGIR,TENTULIKHUNTI,0,11,0,0,0,0,11
ORISSA,BOLANGIR,TITILAGARH,1,2,0,0,0,0,3
ORISSA,BOLANGIR,TUREKELA,2,0,0,0,0,0,2
ORISSA,BOUDH,BOUDH,10,2,0,5,0,2,19
ORISSA,BOUDH,GHARABHANGA,11,1,1,0,0,2,15
ORISSA,BOUDH,KANTAMAL,92,53,6,25,7,0,183
ORISSA,CUTTACK,ATHGARH,4,0,0,0,0,0,4
ORISSA,CUTTACK,BANKI,8,0,0,0,0,0,8
ORISSA,CUTTACK,BARANGA,17,0,0,0,21,0,38
ORISSA,CUTTACK,BARMBA,0,0,0,0,1,0,1
ORISSA,CUTTACK,CUTTACK(SADAR),0,137,0,0,1,0,138
ORISSA,CUTTACK,DOMAPARA,0,0,0,0,1,0,1
ORISSA,CUTTACK,KANTAPARA,2,0,0,0,30,0,32
ORISSA,CUTTACK,MAHANGA,0,0,1,4,0,0,5
ORISSA,CUTTACK,NARASINGHPUR,0,0,0,0,0,0,0
ORISSA,CUTTACK,NIALI,6,734,0,8,1,0,749
ORISSA,CUTTACK,NISCHINTAKOILI,NA,NA,NA,NA,NA,NA,NA
ORISSA,CUTTACK,SALIPUR,NA,NA,NA,NA,NA,NA,NA
ORISSA,CUTTACK,TANGI-CHOUDWAR,19,27,0,0,0,0,46
ORISSA,CUTTACK,TIGIRIA,0,4,1,0,0,0,5
ORISSA,DEOGARH,REAMAL,26,0,0,0,0,0,26
ORISSA,DEOGARH,SARKOTE,52,2,14,15,47,0,130
ORISSA,DEOGARH,TILEIBANI,5,1,1,2,8,0,17
ORISSA,DHENKANAL,BHUBAN,0,0,0,0,0,0,0
ORISSA,DHENKANAL,DHENKANAL,24,22,4,8,0,0,58
ORISSA,DHENKANAL,GANDIA,9,6,8,1,12,0,36
ORISSA,DHENKANAL,HINDOL,4,4,1,5,0,0,14
ORISSA,DHENKANAL,KAMAKHYANAGAR,4,11,1,3,0,0,19
ORISSA,DHENKANAL,KANKADAHAD,30,24,0,2,0,0,56
ORISSA,DHENKANAL,ODAPADA,9,47,2,2,1,0,61
ORISSA,DHENKANAL,PALAJANGA,29,224,3,0,2,65,323
ORISSA,GAJAPATI,GUMMA,0,3,0,0,0,0,3
ORISSA,GAJAPATI,KASINAGAR,17,0,0,0,0,0,17
ORISSA,GAJAPATI,MOHANA,2,0,0,2,0,1,5
ORISSA,GAJAPATI,NUAGADA,0,0,0,0,0,0,0
ORISSA,GAJAPATI,PARALAKHEMUNDI,68,2,1,2,0,0,73
ORISSA,GAJAPATI,R.UDAYAGIRI,2,1,3,0,0,5,11
ORISSA,GAJAPATI,RAYAGADA,13,5,9,5,2,2,36
ORISSA,GANJAM,ASKA,96,4,5,0,19,0,124
ORISSA,GANJAM,BELAGUNTHA,8,1,0,0,1,0,10
ORISSA,GANJAM,BHANJANAGAR,11,1,2,3,0,1,18
ORISSA,GANJAM,BUGUDA,42,6,2,0,3,4,57
ORISSA,GANJAM,CHATRAPUR,56,0,0,2,0,2,60
ORISSA,GANJAM,CHIKITI,54,13,2,2,15,17,103
ORISSA,GANJAM,DHARAKOT,34,0,0,2,6,0,42
ORISSA,GANJAM,DIGAPAHANDI,305,37,3,1,3,3,352
ORISSA,GANJAM,GANJAM,11,0,5,17,0,1,34
ORISSA,GANJAM,HINJILIKUT,35,0,0,0,2,1,38
ORISSA,GANJAM,J.N.PRASAD,7,8,2,1,0,3,21
ORISSA,GANJAM,K.KHANDI,156,38,6,2,0,3,205
ORISSA,GANJAM,K.S.NAGAR,41,0,0,0,0,0,41
